Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,1.480,180,751,-1,5,0
2,1,1,2,200,2.849,40,0,1,5,1
2,1,1,3,200,2.416,-74,61,1,3,1
2,1,1,4,200,2.950,16,57,1,6,1
2,1,1,5,640,4.283,171,471,1,5,1
2,1,1,6,200,1.183,78,67,1,2,1
2,1,1,7,860,1.733,164,590,1,8,1
2,1,1,8,200,1.383,-42,114,1,9,1
2,1,1,9,640,2.367,-162,-496,1,4,0
2,1,1,10,200,1.266,-28,156,1,4,1
2,1,1,11,200,8.350,47,81,-1,4,1
2,1,1,12,420,1.117,149,270,-1,3,0
2,1,1,13,860,2.450,-6,-831,1,3,0
2,1,1,14,860,1.200,-184,624,1,6,1
2,1,1,15,200,1.350,-88,-26,1,1,0
2,1,1,16,420,1.000,-158,234,1,7,1
2,1,1,17,420,1.033,10,258,-1,6,0
2,1,1,18,640,1.650,-91,487,1,4,1
2,1,1,19,420,1.333,94,259,1,9,1
2,1,1,20,420,3.533,-37,240,-1,7,1
2,1,1,21,860,1.233,311,-449,-1,9,1
2,1,1,22,640,1.100,-55,490,-1,6,0
2,1,1,23,860,1.267,-265,-668,1,8,0
2,1,1,24,200,1.167,95,-23,1,5,1
2,1,1,25,640,1.783,-68,563,-1,6,0
2,1,1,26,640,1.100,-148,205,1,6,1
2,1,1,27,640,1.083,307,487,-1,3,0
2,1,1,28,860,1.000,383,-105,-1,9,1
2,1,1,29,860,1.117,356,626,-1,8,0
2,1,1,30,860,1.167,94,-210,1,4,0
2,1,1,31,860,1.217,-374,440,1,8,1
2,1,1,32,420,1.017,-111,363,-1,7,0
2,1,1,33,420,1.067,-126,58,1,5,1
2,1,1,34,420,1.200,-71,1,1,3,0
2,1,1,35,200,1.066,-8,47,-1,1,0
2,1,1,36,640,1.733,280,-7,-1,8,1
2,1,1,37,860,1.283,246,671,1,5,1
2,1,1,38,640,4.600,99,394,1,6,1
2,1,1,39,420,23.666,82,116,1,5,1
2,1,1,40,640,1.133,129,484,1,6,1
2,1,1,41,640,10.317,-248,281,1,2,0
2,1,1,42,860,4.950,30,786,1,1,1
2,1,1,43,640,8.533,-295,390,-1,4,0
2,1,1,44,200,1.767,46,113,-1,8,1
2,1,1,45,860,2.383,237,780,-1,4,0
2,1,1,46,420,7.850,-132,-203,-1,8,1
2,1,1,47,200,1.250,2,110,1,9,1
2,1,1,48,640,4.300,260,463,-1,6,0
2,1,1,49,420,4.150,-120,135,-1,6,1
2,1,1,50,640,1.933,-170,410,-1,2,0
2,1,1,51,420,1.133,-190,-278,1,3,0
2,1,1,52,200,13.233,-57,71,1,7,1
2,1,1,53,640,5.867,212,539,1,6,1
2,1,1,54,420,1.050,51,334,-1,6,0
2,1,1,55,420,12.500,205,370,1,3,1
2,1,1,56,860,2.200,-229,-610,1,4,0
2,1,1,57,860,2.483,-345,560,-1,7,0
2,1,1,58,200,2.417,-85,-50,1,6,1
2,1,1,59,420,1.517,-157,234,-1,3,0
2,1,1,60,200,1.100,-73,54,-1,8,1
2,10,2,1,640,59.570,138,359,-1,4,0
2,10,2,2,860,1.333,224,16,1,4,0
2,10,2,3,200,2.250,-67,959,-1,4,0
2,10,2,4,420,2.100,121,-9,1,6,1
2,10,2,5,200,1.983,-20,959,-1,5,0
2,10,2,6,420,1.483,-69,959,-1,5,0
2,10,2,7,640,2.333,-164,112,1,4,0
2,10,2,8,200,25.816,-84,20,1,5,1
2,10,2,9,200,4.250,83,94,1,4,1
2,10,2,10,200,2.383,-55,-22,1,5,1
2,10,2,11,420,4.700,198,241,1,5,1
2,10,2,12,640,2.116,-23,497,1,6,1
2,10,2,13,200,5.000,95,-14,-1,6,1
2,10,2,14,860,15.283,303,695,1,4,1
2,10,2,15,640,4.917,-150,240,-1,6,0
2,10,2,16,420,1.083,184,257,-1,6,0
2,10,2,17,860,1.000,197,286,-1,6,0
2,10,2,18,200,4.366,-36,115,1,5,1
2,10,2,19,420,4.300,63,101,1,5,1
2,10,2,20,200,1.367,-32,144,1,6,1
2,10,2,21,860,4.717,314,-559,-1,5,1
2,10,2,22,200,1.816,53,8,1,5,1
2,10,2,23,640,1.533,104,504,-1,6,0
2,10,2,24,860,1.067,-288,675,1,6,1
2,10,2,25,860,1.500,-340,28,-1,6,0
2,10,2,26,200,2.050,-74,20,1,5,1
2,10,2,27,860,1.183,-212,712,-1,3,0
2,10,2,28,200,2.067,77,56,1,5,1
2,10,2,29,640,1.017,-187,409,-1,6,0
2,10,2,30,420,1.583,-136,236,-1,5,0
2,10,2,31,860,35.650,-94,539,-1,4,0
2,10,2,32,420,1.017,-34,105,-1,5,1
2,10,2,33,640,1.466,184,471,1,5,1
2,10,2,34,640,3.316,-16,447,-1,5,0
2,10,2,35,200,1.200,86,123,1,5,1
2,10,2,36,420,1.150,-42,312,-1,6,0
2,10,2,37,420,2.116,193,-183,1,5,0
2,10,2,38,200,1.417,-73,-109,-1,4,1
2,10,2,39,860,1.200,422,643,-1,4,0
2,10,2,40,860,1.033,-428,306,1,5,0
2,10,2,41,640,1.117,-304,590,-1,5,0
2,10,2,42,860,1.283,-156,-264,-1,4,0
2,10,2,43,640,1.900,294,-454,1,5,0
2,10,2,44,640,1.117,89,538,-1,5,0
2,10,2,45,860,1.450,-382,700,1,6,1
2,10,2,46,420,1.317,-8,-82,1,6,1
2,10,2,47,420,1.150,-33,204,-1,4,0
2,10,2,48,640,1.033,-13,475,-1,4,0
2,10,2,49,420,1.233,96,193,-1,5,0
