Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,640,1.736,-313,358,-1,8,0
2,1,1,2,640,1.750,109,-313,-1,9,1
2,1,1,3,420,1.466,-128,25,-1,2,0
2,1,1,4,860,1.483,-80,-646,1,7,0
2,1,1,5,640,2.483,148,369,1,9,1
2,1,1,6,200,1.816,29,-4,-1,4,1
2,1,1,7,860,1.433,43,-639,-1,8,1
2,1,1,8,200,1.800,-40,-5,1,7,1
2,1,1,9,200,1.783,38,4,1,2,1
2,1,1,10,640,3.867,119,-293,1,6,0
2,1,1,11,200,1.833,-37,-22,1,5,1
2,1,1,12,420,1.483,-82,-259,-1,7,1
2,1,1,13,860,1.567,307,517,1,7,1
2,1,1,14,420,1.867,-183,25,1,3,0
2,1,1,15,860,1.533,-306,-561,1,3,0
2,1,1,16,420,4.200,163,-23,-1,9,1
2,1,1,17,200,2.167,8,-4,-1,8,1
2,1,1,18,420,2.183,177,171,-1,3,0
2,1,1,19,860,4.433,192,636,1,5,1
2,1,1,20,860,2.083,179,-710,1,3,0
2,1,1,21,640,1.450,-77,103,-1,6,0
2,1,1,22,640,1.617,-91,416,1,7,1
2,1,1,23,420,1.600,137,49,-1,8,1
2,1,1,24,420,1.450,166,6,-1,4,1
2,1,1,25,200,1.766,-98,-15,1,3,1
2,1,1,26,420,1.967,127,6,1,1,0
2,1,1,27,860,1.766,-353,-552,-1,3,1
2,1,1,28,640,2.000,313,373,-1,8,0
2,1,1,29,860,1.800,-219,-68,1,4,0
2,1,1,30,200,3.450,59,-18,1,3,1
2,1,1,31,420,1.383,-199,12,-1,3,0
2,1,1,32,420,3.200,-93,-268,1,6,0
2,1,1,33,860,1.850,-284,664,1,2,1
2,1,1,34,200,1.950,-76,9,1,2,1
2,1,1,35,640,3.017,-136,386,1,7,1
2,1,1,36,860,1.650,-251,-444,-1,4,1
2,1,1,37,420,1.633,66,27,-1,4,0
2,1,1,38,420,1.617,117,106,-1,6,1
2,1,1,39,640,2.350,293,453,-1,5,0
2,1,1,40,640,1.517,-178,-383,-1,6,1
2,1,1,41,860,1.900,260,638,-1,3,0
2,1,1,42,640,1.717,287,-273,-1,7,1
2,1,1,43,860,1.600,-324,683,1,2,1
2,1,1,44,420,1.633,35,-111,1,8,1
2,1,1,45,860,1.583,350,-462,1,2,0
2,1,1,46,860,2.616,-52,460,1,8,1
2,1,1,47,860,3.450,419,-719,-1,4,1
2,1,1,48,200,2.867,49,-28,1,6,1
2,1,1,49,200,2.167,97,5,1,9,1
2,1,1,50,640,2.517,315,-226,-1,1,0
2,1,1,51,640,2.717,192,295,1,5,1
2,1,1,52,200,2.433,68,28,1,8,1
2,1,1,53,640,4.800,-273,-302,-1,4,1
2,1,1,54,200,2.334,88,14,1,3,1
2,1,1,55,200,2.433,42,-2,-1,9,1
2,1,1,56,640,2.700,52,-528,-1,4,1
2,1,1,57,200,2.566,-68,-6,-1,6,1
2,1,1,58,420,2.317,208,-30,1,6,1
2,1,1,59,200,2.567,91,-13,1,8,1
2,1,1,60,420,2.383,-153,-160,-1,2,0
2,10,2,1,860,3.083,308,709,1,4,1
2,10,2,2,420,2.250,52,17,1,6,1
2,10,2,3,420,1.450,97,-179,1,6,1
2,10,2,4,420,3.467,1,32,-1,6,1
2,10,2,5,640,1.783,-144,-245,-1,6,1
2,10,2,6,860,1.650,-114,534,1,5,1
2,10,2,7,640,1.883,-217,-410,1,4,0
2,10,2,8,420,3.916,-127,69,-1,5,1
2,10,2,9,420,1.767,155,181,-1,5,0
2,10,2,10,200,1.783,33,-15,-1,5,1
2,10,2,11,860,1.867,396,637,-1,5,0
2,10,2,12,860,1.933,61,-598,-1,6,1
2,10,2,13,640,2.167,250,456,1,5,1
2,10,2,14,860,1.600,-299,-544,-1,3,1
2,10,2,15,200,2.933,31,-3,-1,4,1
2,10,2,16,200,1.950,11,-19,1,5,1
2,10,2,17,860,2.317,-102,665,-1,5,0
2,10,2,18,420,1.700,-139,19,1,4,1
2,10,2,19,200,1.933,-45,22,-1,6,1
2,10,2,20,420,2.450,-38,-196,-1,4,1
2,10,2,21,420,1.983,-147,200,-1,4,0
2,10,2,22,420,1.533,92,-151,1,5,0
2,10,2,23,200,2.050,-100,-7,1,5,1
2,10,2,24,640,1.933,-33,-505,1,5,0
2,10,2,25,420,1.933,106,17,1,5,1
2,10,2,26,860,2.967,156,-476,-1,5,1
2,10,2,27,640,1.650,252,316,1,6,1
2,10,2,28,200,1.883,25,-14,1,6,1
2,10,2,29,200,1.883,-41,-16,1,6,1
2,10,2,30,420,1.517,130,-242,1,6,0
2,10,2,31,420,1.850,-60,78,-1,6,1
2,10,2,32,420,1.600,-75,177,1,5,1
2,10,2,33,200,2.117,-1,12,-1,4,1
2,10,2,34,200,8.000,-51,-3,1,5,1
2,10,2,35,640,4.900,280,-303,-1,5,1
2,10,2,36,860,1.783,-177,689,1,5,1
2,10,2,37,860,2.250,210,-466,1,6,0
2,10,2,38,640,2.233,-248,346,1,5,1
2,10,2,39,860,3.033,-363,-468,-1,4,1
2,10,2,40,420,2.017,-186,0,-1,7,1
2,10,2,41,640,1.783,-9,284,1,5,1
2,10,2,42,860,2.150,-18,-353,-1,4,0
2,10,2,43,860,1.850,-116,-686,-1,4,1
2,10,2,44,860,1.800,386,676,1,5,1
2,10,2,45,200,2.050,-16,-17,1,5,1
2,10,2,46,200,1.500,-29,7,-1,5,1
2,10,2,47,200,1.917,76,4,1,5,1
2,10,2,48,420,1.467,82,-269,-1,6,1
2,10,2,49,860,1.850,422,576,1,5,1
2,10,2,50,200,1.733,96,-24,-1,5,1
2,10,2,51,860,1.917,139,-712,1,5,0
2,10,2,52,640,2.217,-171,114,1,5,1
2,10,2,53,640,1.967,289,334,-1,6,0
2,10,2,54,640,1.783,-100,-326,-1,5,1
2,10,2,55,640,1.817,12,298,-1,5,0
2,10,2,56,640,2.367,42,-346,1,5,0
2,10,2,57,200,2.083,96,-17,-1,4,1
2,10,2,58,200,1.600,-99,-1,-1,7,1
2,10,2,59,640,1.833,-115,-454,1,5,0
2,10,2,60,640,2.033,261,-251,1,3,0
2,1000,3,1,860,3.299,188,-565,1,5,0
2,1000,3,2,420,3.850,-41,21,-1,5,1
2,1000,3,3,860,2.150,95,645,1,5,1
2,1000,3,4,420,16.067,119,11,1,5,1
2,1000,3,5,200,1.950,-89,-2,-1,5,1
2,1000,3,6,420,2.700,-35,-149,-1,5,1
2,1000,3,7,860,1.383,16,167,1,5,0
2,1000,3,8,200,1.700,50,-64,-1,5,1
2,1000,3,9,860,2.416,198,-428,1,5,0
2,1000,3,10,860,1.450,333,586,-1,5,0
2,1000,3,11,420,2.483,45,-29,-1,5,1
2,1000,3,12,420,1.517,-123,49,-1,5,1
2,1000,3,13,640,1.267,77,119,-1,5,0
2,1000,3,14,640,1.917,197,471,1,5,1
2,1000,3,15,420,2.900,-91,-171,1,5,0
2,1000,3,16,860,1.850,-257,84,1,5,0
2,1000,3,17,200,1.750,76,-41,-1,5,1
2,1000,3,18,200,2.150,-36,19,-1,5,1
2,1000,3,19,860,1.817,260,755,-1,5,0
2,1000,3,20,420,1.633,-8,58,-1,5,1
2,1000,3,21,420,1.717,1,60,-1,5,1
2,1000,3,22,860,1.866,106,-596,1,5,0
2,1000,3,23,420,1.917,169,123,1,5,1
2,1000,3,24,640,3.466,233,-483,1,5,0
2,1000,3,25,420,3.400,199,20,-1,5,1
2,1000,3,26,860,1.683,-343,601,-1,5,0
2,1000,3,27,640,1.533,159,-237,-1,5,1
2,1000,3,28,420,4.033,143,49,-1,5,1
2,1000,3,29,200,1.617,-6,-22,1,5,1
2,1000,3,30,420,1.550,91,141,-1,5,0
2,1000,3,31,420,2.850,13,90,1,5,1
2,1000,3,32,640,1.750,111,-375,-1,5,1
2,1000,3,33,200,3.233,-80,34,1,5,1
2,1000,3,34,200,2.750,54,-47,-1,5,1
2,1000,3,35,860,2.200,-238,510,1,5,1
2,1000,3,36,860,1.516,-118,-552,1,5,0
2,1000,3,37,860,2.150,-39,521,1,5,1
2,1000,3,38,200,1.767,-63,5,-1,5,1
2,1000,3,39,640,1.500,85,-401,-1,5,1
2,1000,3,40,640,1.466,-25,361,1,5,1
2,1000,3,41,200,1.767,-44,-2,1,5,1
2,1000,3,42,640,1.683,274,-425,1,5,0
2,1000,3,43,200,2.416,-91,21,-1,5,1
2,1000,3,44,200,1.733,-10,7,-1,5,1
2,1000,3,45,200,1.733,-28,-9,-1,5,1
2,1000,3,46,640,1.583,-62,-450,1,5,0
2,1000,3,47,200,1.767,-54,-13,-1,5,1
2,1000,3,48,420,1.500,-136,183,-1,5,0
2,1000,3,49,640,1.866,-160,482,-1,5,0
2,1000,3,50,640,1.933,110,-379,1,5,0
2,1000,3,51,640,2.217,16,463,-1,5,0
2,1000,3,52,200,1.950,63,-8,1,5,1
2,1000,3,53,420,1.900,84,-252,-1,5,1
2,1000,3,54,860,2.150,-285,576,1,5,1
2,1000,3,55,640,1.966,-281,-270,1,5,0
2,1000,3,56,200,2.617,94,23,1,5,1
2,1000,3,57,640,1.600,237,-432,-1,5,1
2,1000,3,58,860,1.850,89,662,-1,5,0
2,1000,3,59,640,1.550,79,-265,-1,5,1
2,1000,3,60,860,1.617,-228,558,1,5,1
