Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,640,7.716,-205,1.908359e+02,1,2,0
2,1,1,2,420,4.238,147,-2.805078e+01,1,7,1
2,1,1,3,860,3.621,-99,-8.164062e+01,-1,2,0
2,1,1,4,860,3.671,-336,-1.610391e+02,-1,7,1
2,1,1,5,860,2.969,55,4.528398e+02,1,7,1
2,1,1,6,200,2.636,78,-5.007812e+00,-1,6,1
2,1,1,7,860,2.436,180,-2.856406e+02,1,2,0
2,1,1,8,420,2.302,-48,-1.001250e+02,-1,4,1
2,1,1,9,420,2.936,143,6.141406e+01,1,4,1
2,1,1,10,860,2.619,-313,-3.777695e+02,-1,2,0
2,1,1,11,860,2.603,49,-2.243750e+01,-1,6,0
2,1,1,12,640,2.135,179,2.073945e+02,1,6,1
2,1,1,13,860,2.236,-256,-4.578516e+02,1,8,0
2,1,1,14,640,2.419,-239,-8.281250e+00,-1,3,0
2,1,1,15,860,3.637,115,-1.317969e+01,-1,4,0
2,1,1,16,420,2.786,-110,7.065625e+01,1,2,0
2,1,1,17,200,3.203,-100,-5.839844e+01,-1,7,1
2,1,1,18,200,3.220,5,7.507812e+00,1,6,1
2,1,1,19,640,3.638,300,-1.501094e+02,1,6,0
2,1,1,20,200,2.185,52,-8.484375e+00,-1,6,1
2,1,1,21,640,2.002,30,-1.332812e+02,1,3,0
2,1,1,22,640,3.170,25,-1.578906e+01,-1,5,0
2,1,1,23,640,2.102,-208,-8.448828e+01,1,4,0
2,1,1,24,640,2.318,-34,-1.464453e+02,-1,7,1
2,1,1,25,420,2.204,165,-1.383477e+02,1,4,0
2,1,1,26,420,2.135,23,-1.066914e+02,1,2,0
2,1,1,27,860,3.920,-30,-4.043242e+02,-1,2,0
2,1,1,28,420,3.020,-136,-1.887109e+02,-1,6,1
2,1,1,29,640,3.604,293,-3.605938e+02,1,8,0
2,1,1,30,640,3.620,83,-2.696211e+02,1,1,0
2,1,1,31,200,3.154,-88,-7.711719e+01,1,2,0
2,1,1,32,200,1.934,48,7.660156e+00,-1,8,1
2,1,1,33,860,3.637,-33,-4.850234e+02,-1,7,1
2,1,1,34,420,2.285,-40,-1.270820e+02,-1,5,1
2,1,1,35,420,2.852,33,1.914531e+02,-1,5,0
2,1,1,36,420,2.419,102,-4.732812e+01,-1,6,1
