Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,640,22.299,-205,404,1,2,1
2,1,1,2,420,34.417,147,154,1,7,1
2,1,1,3,860,1.316,-99,696,-1,2,0
2,1,1,4,860,9.533,-336,748,-1,7,0
2,1,1,5,860,10.133,55,345,1,7,1
2,1,1,6,200,1.216,78,133,-1,6,1
2,1,1,7,860,1.117,180,749,1,2,1
2,1,1,8,420,2.317,-48,222,-1,4,0
2,1,1,9,420,1.083,143,300,1,4,1
2,1,1,10,860,3.616,-313,804,-1,2,0
2,1,1,11,860,29.766,49,215,-1,6,0
2,1,1,12,640,1.917,179,332,1,6,1
2,1,1,13,860,1.550,-256,354,1,8,1
2,1,1,14,640,3.000,-239,322,-1,3,0
2,1,1,15,860,1.533,115,850,-1,4,0
2,1,1,16,420,1.666,-110,-7,1,2,0
2,1,1,17,200,2.983,-100,343,-1,7,1
2,1,1,18,200,1.050,5,407,1,6,1
2,1,1,19,640,1.217,300,-139,1,6,0
2,1,1,20,200,1.167,52,-32,-1,6,1
2,1,1,21,640,5.400,30,532,1,3,1
2,1,1,22,640,3.900,25,-571,-1,5,1
2,1,1,23,640,4.317,-208,-193,1,4,0
2,1,1,24,640,6.383,-34,575,-1,7,0
2,1,1,25,420,6.300,165,358,1,4,1
2,1,1,26,420,1.666,23,465,1,2,1
2,1,1,27,860,1.183,-30,265,-1,2,0
2,1,1,28,420,10.583,-136,354,-1,6,0
2,1,1,29,640,4.817,293,-408,1,8,0
2,1,1,30,640,9.633,83,539,1,1,1
2,1,1,31,200,2.933,-88,79,1,2,1
2,1,1,32,200,2.283,48,140,-1,8,1
2,1,1,33,860,1.700,-33,747,-1,7,0
2,1,1,34,420,1.266,-40,76,-1,5,1
2,1,1,35,420,1.183,33,270,-1,5,0
2,1,1,36,420,2.300,102,258,-1,6,0
2,1,1,37,200,23.283,-44,17,1,3,1
2,1,1,38,640,1.667,-109,567,1,6,1
2,1,1,39,200,1.200,26,137,1,2,1
2,1,1,40,860,1.100,331,-69,-1,7,0
2,1,1,41,420,1.833,-180,154,1,4,1
2,1,1,42,200,1.850,83,165,-1,2,0
2,1,1,43,860,1.533,13,51,1,9,1
2,1,1,44,200,1.367,-12,-10,1,7,1
2,1,1,45,640,2.733,-232,509,1,3,1
2,1,1,46,860,9.500,-338,622,1,5,1
2,1,1,47,200,4.783,-77,103,1,8,1
2,1,1,48,420,1.867,0,197,-1,5,0
2,1,1,49,200,2.333,79,123,-1,2,0
2,1,1,50,200,1.766,77,62,1,9,1
2,1,1,51,860,2.783,337,714,-1,3,0
2,1,1,52,860,6.983,-88,689,-1,7,0
2,1,1,53,640,2.566,-166,519,1,4,1
2,1,1,54,420,2.000,-169,281,1,8,1
2,1,1,55,640,3.300,-147,413,-1,5,0
2,1,1,56,420,8.767,-91,317,1,4,1
2,1,1,57,200,3.350,-25,45,1,4,1
2,1,1,58,640,1.350,221,383,1,2,0
2,1,1,59,420,1.183,115,286,-1,5,0
2,1,1,60,200,1.300,64,43,-1,5,1
2,10,2,1,420,2.982,-196,78,1,5,1
2,10,2,2,640,1.183,82,-41,1,5,0
2,10,2,3,200,1.117,-11,4,1,6,1
2,10,2,4,640,1.183,-231,609,-1,6,0
2,10,2,5,420,0.983,-55,-79,-1,6,1
2,10,2,6,420,3.017,-173,204,1,5,1
2,10,2,7,860,2.200,-103,453,-1,5,0
2,10,2,8,640,1.333,-5,491,-1,4,0
2,10,2,9,860,1.700,-389,-482,1,4,0
2,10,2,10,200,1.200,-67,-96,1,4,1
2,10,2,11,200,1.217,-67,178,1,6,1
2,10,2,12,420,1.200,184,-205,-1,4,1
2,10,2,13,200,1.316,-52,29,-1,5,1
2,10,2,14,640,1.133,61,118,-1,7,0
2,10,2,15,860,1.950,-30,-108,1,6,0
2,10,2,16,860,1.800,177,-125,-1,5,0
2,10,2,17,420,1.383,-33,11,-1,4,1
2,10,2,18,860,1.467,59,57,1,6,0
2,10,2,19,640,29.200,-117,48,-1,5,0
2,10,2,20,200,1.316,9,-13,-1,5,1
2,10,2,21,420,1.566,-62,-138,-1,6,1
2,10,2,22,640,1.117,214,-183,-1,6,1
2,10,2,23,200,1.716,33,-101,1,4,1
2,10,2,24,200,1.283,-90,-80,1,5,1
2,10,2,25,200,1.183,88,100,-1,6,1
2,10,2,26,420,4.616,-62,-107,1,5,1
2,10,2,27,420,3.650,2,-114,-1,5,1
2,10,2,28,200,1.250,100,29,-1,4,1
2,10,2,29,200,1.250,3,195,-1,6,1
2,10,2,30,860,1.700,333,-563,1,5,0
2,10,2,31,420,0.933,140,-73,1,6,1
2,10,2,32,420,1.916,119,235,1,7,1
2,10,2,33,640,8.900,-111,-45,-1,5,0
2,10,2,34,640,1.033,250,132,-1,5,0
2,10,2,35,420,7.017,-80,23,-1,4,1
2,10,2,36,420,1.300,-114,-56,-1,5,1
2,10,2,37,640,1.133,11,-219,1,4,0
2,10,2,38,860,1.550,-172,-32,-1,5,0
2,10,2,39,200,1.100,94,-111,1,4,1
2,10,2,40,860,1.217,-184,656,-1,5,0
2,10,2,41,640,1.467,-138,-378,1,5,0
2,10,2,42,860,2.850,-217,-276,-1,4,0
2,10,2,43,860,1.866,-268,-751,1,4,0
2,10,2,44,640,1.283,75,76,1,6,1
2,10,2,45,200,1.350,-29,-69,1,6,1
2,10,2,46,200,1.900,-29,-150,1,7,1
2,10,2,47,860,1.183,350,560,1,5,1
2,10,2,48,640,1.766,-54,433,1,4,1
2,10,2,49,640,1.333,115,430,-1,5,0
2,10,2,50,420,1.433,-190,-143,1,4,0
2,10,2,51,860,1.133,240,757,1,6,1
2,10,2,52,860,1.100,-284,507,-1,5,0
2,10,2,53,860,1.067,-243,130,1,6,0
2,10,2,54,200,1.233,26,109,1,5,1
2,10,2,55,420,1.233,55,415,1,5,1
2,10,2,56,200,1.167,63,30,1,4,1
2,10,2,57,640,1.183,-74,376,1,5,1
2,10,2,58,640,2.050,-172,456,1,4,1
2,10,2,59,860,4.000,-335,399,1,4,0
2,10,2,60,420,1.167,181,213,1,5,1
2,1000,3,1,640,13.032,-250,456,1,5,1
2,1000,3,2,640,1.350,286,410,-1,5,0
2,1000,3,3,420,1.467,130,268,1,5,1
2,1000,3,4,640,2.717,-316,367,1,5,1
2,1000,3,5,640,1.683,61,430,-1,5,0
2,1000,3,6,860,1.033,299,128,1,5,0
2,1000,3,7,420,1.117,53,268,1,5,1
2,1000,3,8,200,1.333,-37,13,-1,5,1
2,1000,3,9,640,1.233,-318,489,1,5,1
2,1000,3,10,420,2.300,163,204,-1,5,0
2,1000,3,11,200,2.683,-47,118,-1,5,1
2,1000,3,12,860,2.233,-132,-732,-1,5,1
2,1000,3,13,640,3.366,-284,497,-1,5,0
2,1000,3,14,420,1.233,21,253,-1,5,0
2,1000,3,15,860,1.183,-344,566,-1,5,0
2,1000,3,16,200,1.250,-13,167,1,5,1
2,1000,3,17,860,1.317,336,605,-1,5,0
2,1000,3,18,420,15.917,-107,148,1,5,1
2,1000,3,19,860,1.300,199,626,1,5,1
2,1000,3,20,200,1.216,-4,67,-1,5,1
2,1000,3,21,200,1.633,-93,100,-1,5,1
2,1000,3,22,860,1.150,414,501,-1,5,0
2,1000,3,23,200,1.267,-16,152,1,5,1
2,1000,3,24,420,8.033,97,-142,1,5,0
2,1000,3,25,640,3.667,210,493,-1,5,0
2,1000,3,26,420,2.150,6,358,1,5,1
2,1000,3,27,860,1.633,153,625,-1,5,0
2,1000,3,28,200,2.183,33,87,1,5,1
2,1000,3,29,420,3.467,-56,-98,-1,5,1
2,1000,3,30,860,3.800,-294,737,-1,5,0
2,1000,3,31,420,1.550,-173,108,-1,5,1
2,1000,3,32,640,2.233,51,473,-1,5,0
2,1000,3,33,860,1.667,169,470,1,5,1
2,1000,3,34,640,2.317,-23,422,1,5,1
2,1000,3,35,860,1.450,6,599,1,5,1
2,1000,3,36,200,1.117,34,-39,-1,5,1
