Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,4.779,180,1.836328e+02,-1,5,0
2,1,1,2,200,2.801,40,-1.859375e+00,1,5,1
2,1,1,3,200,4.037,-74,4.945312e+00,1,3,1
2,1,1,4,200,2.586,16,-1.132812e+01,1,6,1
2,1,1,5,640,2.335,171,-3.313398e+02,1,5,0
2,1,1,6,200,2.302,78,2.432031e+01,1,2,1
2,1,1,7,860,1.902,164,2.048047e+01,1,8,1
2,1,1,8,200,1.618,-42,1.938672e+01,1,9,1
2,1,1,9,640,1.801,-162,5.562891e+01,1,4,0
2,1,1,10,200,2.603,-28,-1.047266e+02,1,4,1
2,1,1,11,200,2.235,47,-1.218594e+02,-1,4,1
2,1,1,12,420,9.994,149,-2.625352e+02,-1,3,1
2,1,1,13,860,1.968,-6,-6.718828e+02,1,3,0
2,1,1,14,860,2.302,-184,5.734844e+02,1,6,1
2,1,1,15,200,2.185,-88,-2.490234e+01,1,1,0
2,1,1,16,420,1.818,-158,2.360352e+02,1,7,1
2,1,1,17,420,2.002,10,296,-1,6,0
2,1,1,18,640,1.818,-91,-5.237148e+02,1,4,0
2,1,1,19,420,4.755,94,3.542969e+00,1,9,1
2,1,1,20,420,1.652,-37,2.783242e+02,-1,7,1
2,1,1,21,860,1.935,311,-6.485156e+02,-1,9,1
2,1,1,22,640,1.802,-55,-4.703789e+02,-1,6,1
2,1,1,23,860,1.769,-265,-7.107578e+02,1,8,0
2,1,1,24,200,1.501,95,1.342266e+02,1,5,1
2,1,1,25,640,1.484,-68,3.461406e+02,-1,6,0
2,1,1,26,640,1.368,-148,5.458203e+01,1,6,1
2,1,1,27,640,4.355,307,-4.140273e+02,-1,3,1
2,1,1,28,860,2.135,383,6.476406e+02,-1,9,0
2,1,1,29,860,1.751,356,-5.319648e+02,-1,8,1
2,1,1,30,860,1.702,94,-5.965195e+02,1,4,0
2,1,1,31,860,1.768,-374,7.212930e+02,1,8,1
2,1,1,32,420,1.751,-111,2.240234e+02,-1,7,1
2,1,1,33,420,1.585,-126,-2.836758e+02,1,5,0
2,1,1,34,420,1.518,-71,3.210430e+02,1,3,1
2,1,1,35,200,1.585,-8,1.163828e+02,-1,1,0
2,1,1,36,640,1.918,280,-5.059141e+02,-1,8,1
2,1,1,37,860,1.735,246,6.275586e+02,1,5,1
2,1,1,38,640,1.485,99,3.490508e+02,1,6,1
2,1,1,39,420,2.035,82,-2.730586e+02,1,5,0
2,1,1,40,640,1.685,129,2.710977e+02,1,6,1
2,1,1,41,640,1.384,-248,4.384727e+02,1,2,1
2,1,1,42,860,3.137,30,-2.874375e+02,1,1,0
2,1,1,43,640,2.336,-295,4.669883e+02,-1,4,0
2,1,1,44,200,2.335,46,-1.454023e+02,-1,8,1
2,1,1,45,860,1.751,237,-6.233320e+02,-1,4,1
2,1,1,46,420,2.035,-132,2.609766e+02,-1,8,1
2,1,1,47,200,1.635,2,-8.248047e+01,1,9,1
2,1,1,48,640,1.918,260,3.546055e+02,-1,6,0
2,1,1,49,420,3.437,-120,2.939258e+02,-1,6,0
2,1,1,50,640,2.002,-170,-5.138789e+02,-1,2,1
2,1,1,51,420,1.618,-190,-3.406172e+02,1,3,0
2,1,1,52,200,1.802,-57,1.071797e+02,1,7,1
2,1,1,53,640,1.351,212,4.211523e+02,1,6,1
2,1,1,54,420,1.585,51,3.041836e+02,-1,6,0
2,1,1,55,420,1.802,205,-3.099297e+02,1,3,0
2,1,1,56,860,3.954,-229,5.405078e+02,1,4,1
2,1,1,57,860,1.484,-345,6.407344e+02,-1,7,0
2,1,1,58,200,1.451,-85,4.515625e+01,1,6,1
2,1,1,59,420,2.302,-157,3.213164e+02,-1,3,0
2,1,1,60,200,1.401,-73,-2.995312e+01,-1,8,1
2,10,2,1,640,1.905,138,-2.400117e+02,-1,4,1
2,10,2,2,860,3.287,224,6.755195e+02,1,4,1
2,10,2,3,200,1.885,-67,1.771094e+01,-1,4,1
2,10,2,4,420,1.568,121,-2.323203e+02,1,6,0
2,10,2,5,200,1.535,-20,-2.377734e+01,-1,5,1
2,10,2,6,420,1.785,-69,3.546875e+00,-1,5,1
2,10,2,7,640,1.818,-164,3.455820e+02,1,4,1
2,10,2,8,200,1.485,-84,3.496484e+01,1,5,1
2,10,2,9,200,1.618,83,4.880078e+01,1,4,1
2,10,2,10,200,1.484,-55,-1.367969e+01,1,5,1
2,10,2,11,420,1.384,198,-2.165938e+02,1,5,0
2,10,2,12,640,1.585,-23,-2.997852e+02,1,6,0
2,10,2,13,200,1.651,95,6.943750e+01,-1,6,1
2,10,2,14,860,2.452,303,5.884453e+02,1,4,1
2,10,2,15,640,1.518,-150,3.032305e+02,-1,6,0
2,10,2,16,420,1.384,184,-2.292773e+02,-1,6,1
2,10,2,17,860,3.287,197,-4.978281e+02,-1,6,1
2,10,2,18,200,1.434,-36,-8.057422e+01,1,5,1
2,10,2,19,420,1.368,63,-3.054961e+02,1,5,0
2,10,2,20,200,2.319,-32,1.268672e+02,1,6,1
2,10,2,21,860,4.305,314,-5.818320e+02,-1,5,1
2,10,2,22,200,3.153,53,-1.523750e+02,1,5,1
2,10,2,23,640,5.139,104,2.940547e+02,-1,6,0
2,10,2,24,860,1.468,-288,-4.538203e+02,1,6,0
2,10,2,25,860,3.437,-340,5.839805e+02,-1,6,0
2,10,2,26,200,2.202,-74,3.277344e+00,1,5,1
2,10,2,27,860,1.802,-212,-6.115898e+02,-1,3,1
2,10,2,28,200,1.484,77,-2.508594e+01,1,5,1
2,10,2,29,640,2.469,-187,4.125664e+02,-1,6,0
2,10,2,30,420,1.651,-136,-2.638398e+02,-1,5,1
2,10,2,31,860,1.935,-94,4.298867e+02,-1,4,0
2,10,2,32,420,1.618,-34,-2.967266e+02,-1,5,1
2,10,2,33,640,2.286,184,-3.881172e+02,1,5,0
2,10,2,34,640,1.351,-16,4.411992e+02,-1,5,0
2,10,2,35,200,1.701,86,-1.635156e+01,1,5,1
2,10,2,36,420,1.485,-42,2.644688e+02,-1,6,0
2,10,2,37,420,2.052,193,-2.748281e+02,1,5,0
2,10,2,38,200,1.684,-73,-1.132539e+02,-1,4,1
2,10,2,39,860,2.369,422,4.834375e+02,-1,4,0
2,10,2,40,860,1.635,-428,-5.629688e+02,1,5,0
2,10,2,41,640,1.435,-304,3.600625e+02,-1,5,0
2,10,2,42,860,1.468,-156,-5.533047e+02,-1,4,1
2,10,2,43,640,1.518,294,4.591836e+02,1,5,1
2,10,2,44,640,1.802,89,-5.492656e+02,-1,5,1
2,10,2,45,860,2.269,-382,6.156562e+02,1,6,1
2,10,2,46,420,1.451,-8,-3.231250e+02,1,6,0
2,10,2,47,420,1.484,-33,2.413711e+02,-1,4,0
2,10,2,48,640,1.485,-13,-5.123516e+02,-1,4,1
2,10,2,49,420,2.903,96,5.061797e+02,-1,5,0
2,10,2,50,860,2.102,-36,4.548398e+02,1,6,1
2,10,2,51,200,2.136,92,-3.702344e+01,-1,5,1
2,10,2,52,640,1.451,101,-4.557422e+02,1,7,0
2,10,2,53,860,2.936,290,4.796484e+02,-1,5,0
2,10,2,54,640,2.552,76,-4.146992e+02,1,6,0
2,10,2,55,420,2.335,146,3.534844e+02,1,5,1
2,10,2,56,200,1.668,-24,1.142148e+02,1,7,1
2,10,2,57,420,3.053,120,2.092617e+02,1,4,1
2,10,2,58,860,1.568,-268,-7.012539e+02,1,4,0
2,10,2,59,640,1.685,205,4.583555e+02,1,6,1
2,10,2,60,420,3.003,36,2.830938e+02,1,5,1
2,1000,3,1,420,2.503,103,2.004727e+02,1,5,1
2,1000,3,2,200,1.668,3,6.200391e+01,-1,5,1
2,1000,3,3,200,1.301,1,-8.637891e+01,1,5,1
2,1000,3,4,420,1.635,-135,2.423398e+02,-1,5,0
2,1000,3,5,640,1.501,232,-5.008477e+02,1,5,0
2,1000,3,6,420,1.401,161,7.644141e+01,1,5,1
2,1000,3,7,420,1.234,22,-2.029844e+02,1,5,0
2,1000,3,8,200,1.368,-76,4.283203e+01,1,5,1
2,1000,3,9,420,1.334,-3,-2.431641e+02,1,5,0
2,1000,3,10,640,1.401,-311,-3.538672e+02,1,5,0
2,1000,3,11,420,6.808,-61,2.702969e+02,1,5,1
2,1000,3,12,860,1.585,-153,-5.139453e+02,1,5,0
2,1000,3,13,640,1.768,-94,3.458477e+02,1,5,1
2,1000,3,14,420,1.184,107,2.826289e+02,1,5,1
2,1000,3,15,640,1.301,92,-3.550273e+02,-1,5,1
2,1000,3,16,420,1.235,176,3.177812e+02,-1,5,0
2,1000,3,17,200,2.102,-21,8.593359e+01,1,5,1
2,1000,3,18,420,1.301,-189,-2.951055e+02,1,5,0
2,1000,3,19,420,1.368,-72,-2.421523e+02,1,5,0
2,1000,3,20,860,2.337,80,-6.663398e+02,1,5,0
