Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,640,8.137,-205,-2.480469e+01,1,2,0
2,1,1,2,420,6.924,147,-1.361328e+01,1,7,1
2,1,1,3,860,8.409,-99,2.769141e+02,-1,2,0
2,1,1,4,860,5.139,-336,1.165625e+01,-1,7,0
2,1,1,5,860,6.140,55,-1.203086e+02,1,7,0
2,1,1,6,200,5.790,78,-2.042969e+00,-1,6,1
2,1,1,7,860,9.110,180,-3.691836e+02,1,2,0
2,1,1,8,420,53.794,-48,9.663672e+01,-1,4,0
2,1,1,9,420,4.721,143,-5.157422e+01,1,4,0
2,1,1,10,860,4.071,-313,4.214492e+02,-1,2,0
2,1,1,11,860,5.639,49,-2.215430e+02,-1,6,1
2,1,1,12,640,4.221,179,5.620312e+01,1,6,1
2,1,1,13,860,4.471,-256,1.643633e+02,1,8,1
2,1,1,14,640,6.590,-239,1.750273e+02,-1,3,0
2,1,1,15,860,8.376,115,-2.766289e+02,-1,4,0
2,1,1,16,420,3.037,-110,1.324258e+02,1,2,0
2,1,1,17,200,3.704,-100,4.328125e+00,-1,7,1
2,1,1,18,200,11.062,5,4.031250e+00,1,6,1
2,1,1,19,640,35.706,300,-2.887305e+02,1,6,0
2,1,1,20,200,4.088,52,6.265625e+00,-1,6,1
2,1,1,21,640,5.372,30,3.255820e+02,1,3,1
2,1,1,22,640,17.269,25,-2.144375e+02,-1,5,1
2,1,1,23,640,2.536,-208,4.236719e+02,1,4,1
2,1,1,24,640,2.219,-34,-3.523867e+02,-1,7,1
2,1,1,25,420,6.441,165,2.406211e+02,1,4,1
2,1,1,26,420,2.469,23,-2.283906e+02,1,2,0
2,1,1,27,860,5.556,-30,-5.535938e+02,-1,2,0
2,1,1,28,420,2.552,-136,1.951172e+02,-1,6,1
2,1,1,29,640,5.072,293,-3.199961e+02,1,8,0
2,1,1,30,640,2.603,83,3.916289e+02,1,1,0
2,1,1,31,200,3.387,-88,1.345703e+01,1,2,1
2,1,1,32,200,2.753,48,4.201562e+01,-1,8,1
2,1,1,33,860,4.272,-33,6.303164e+02,-1,7,0
2,1,1,34,420,2.236,-40,-2.397266e+02,-1,5,1
2,1,1,35,420,2.202,33,2.164492e+02,-1,5,0
2,1,1,36,420,1.885,102,2.320508e+02,-1,6,0
2,1,1,37,200,2.803,-44,-2.502734e+01,1,3,1
2,1,1,38,640,3.470,-109,3.856172e+02,1,6,1
2,1,1,39,200,2.603,26,-1.089453e+01,1,2,1
2,1,1,40,860,3.504,331,-5.050039e+02,-1,7,1
2,1,1,41,420,2.202,-180,1.784805e+02,1,4,1
2,1,1,42,200,1.785,83,-1.518750e+01,-1,2,1
2,1,1,43,860,2.452,13,6.607461e+02,1,9,1
2,1,1,44,200,1.635,-12,-1.783203e+01,1,7,1
2,1,1,45,640,4.304,-232,-3.823281e+02,1,3,0
2,1,1,46,860,1.718,-338,-5.254648e+02,1,5,0
2,1,1,47,200,2.085,-77,1.797266e+01,1,8,1
2,1,1,48,420,2.051,0,2.106484e+02,-1,5,0
2,1,1,49,200,2.385,79,-1.042578e+01,-1,2,1
2,1,1,50,200,6.340,77,-6.651562e+01,1,9,1
2,1,1,51,860,8.692,337,-5.725703e+02,-1,3,1
2,1,1,52,860,6.691,-88,6.282344e+02,-1,7,0
2,1,1,53,640,4.472,-166,4.288984e+02,1,4,1
2,1,1,54,420,3.304,-169,-2.923359e+02,1,8,1
2,1,1,55,640,2.753,-147,-5.011094e+02,-1,5,1
2,1,1,56,420,2.386,-91,-7.225781e+01,1,4,0
2,1,1,57,200,1.551,-25,9.386719e+00,1,4,1
2,1,1,58,640,2.469,221,4.998984e+02,1,2,1
2,1,1,59,420,1.952,115,-2.922070e+02,-1,5,1
2,1,1,60,200,1.751,64,-1.894922e+01,-1,5,1
2,10,2,1,420,5.082,-196,1.857188e+02,1,5,1
2,10,2,2,640,3.036,82,-4.066992e+02,1,5,0
2,10,2,3,200,1.802,-11,1.348047e+01,1,6,1
2,10,2,4,640,3.103,-231,-3.642734e+02,-1,6,1
2,10,2,5,420,2.151,-55,2.009453e+02,-1,6,1
2,10,2,6,420,2.569,-173,2.261680e+02,1,5,1
2,10,2,7,860,4.922,-103,-5.023281e+02,-1,5,1
2,10,2,8,640,2.102,-5,3.761602e+02,-1,4,0
2,10,2,9,860,1.918,-389,5.957344e+02,1,4,1
2,10,2,10,200,1.851,-67,-9.933594e+00,1,4,1
2,10,2,11,200,1.851,-67,-3.339844e+00,1,6,1
2,10,2,12,420,2.452,184,-2.655781e+02,-1,4,1
2,10,2,13,200,1.702,-52,-2.027344e+01,-1,5,1
2,10,2,14,640,1.918,61,4.628672e+02,-1,7,0
2,10,2,15,860,2.803,-30,6.100781e+02,1,6,1
2,10,2,16,860,2.302,177,-6.352773e+02,-1,5,1
2,10,2,17,420,1.868,-33,2.444492e+02,-1,4,0
2,10,2,18,860,3.320,59,6.716562e+02,1,6,1
2,10,2,19,640,1.852,-117,-3.684688e+02,-1,5,1
2,10,2,20,200,1.735,9,-5.980469e+00,-1,5,1
2,10,2,21,420,2.085,-62,2.073633e+02,-1,6,1
2,10,2,22,640,4.288,214,4.237031e+02,-1,6,0
2,10,2,23,200,1.551,33,-2.242969e+01,1,4,1
2,10,2,24,200,1.551,-90,4.808594e+00,1,5,1
2,10,2,25,200,1.851,88,-3.962500e+01,-1,6,1
2,10,2,26,420,2.403,-62,1.829023e+02,1,5,1
2,10,2,27,420,2.586,2,-2.073555e+02,-1,5,1
2,10,2,28,200,1.535,100,3.945312e-01,-1,4,1
2,10,2,29,200,1.585,3,1.042969e+01,-1,6,1
2,10,2,30,860,2.770,333,-6.222500e+02,1,5,0
2,10,2,31,420,4.588,140,-2.488281e+02,1,6,0
2,10,2,32,420,2.335,119,-3.099727e+02,1,7,1
2,10,2,33,640,2.569,-111,-5.319531e+02,-1,5,1
2,10,2,34,640,2.219,250,-3.091445e+02,-1,5,1
2,10,2,35,420,2.135,-80,2.840547e+02,-1,4,0
2,10,2,36,420,1.735,-114,1.290234e+02,-1,5,0
2,10,2,37,640,1.852,11,2.898203e+02,1,4,1
2,10,2,38,860,2.736,-172,-3.633359e+02,-1,5,1
2,10,2,39,200,1.818,94,-5.468750e+00,1,4,1
2,10,2,40,860,3.137,-184,-5.601211e+02,-1,5,1
2,10,2,41,640,1.818,-138,4.122070e+02,1,5,1
2,10,2,42,860,2.185,-217,-6.839609e+02,-1,4,1
2,10,2,43,860,2.219,-268,6.075703e+02,1,4,1
2,10,2,44,640,2.135,75,-4.603594e+02,1,6,0
2,10,2,45,200,1.785,-29,-2.875781e+01,1,6,1
2,10,2,46,200,1.618,-29,-1.512891e+01,1,7,1
2,10,2,47,860,2.235,350,-6.067031e+02,1,5,0
2,10,2,48,640,2.369,-54,-4.020938e+02,1,4,0
2,10,2,49,640,1.701,115,-4.738086e+02,-1,5,1
2,10,2,50,420,2.636,-190,1.068477e+02,1,4,1
2,10,2,51,860,2.285,240,-5.721367e+02,1,6,0
2,10,2,52,860,2.552,-284,-4.582227e+02,-1,5,1
2,10,2,53,860,2.102,-243,2.173477e+02,1,6,1
2,10,2,54,200,1.551,26,-4.785156e+00,1,5,1
2,10,2,55,420,1.785,55,-2.637773e+02,1,5,0
2,10,2,56,200,1.735,63,4.666016e+01,1,4,1
2,10,2,57,640,2.035,-74,-4.844727e+02,1,5,0
2,10,2,58,640,2.719,-172,-2.455430e+02,1,4,0
2,10,2,59,860,2.486,-335,-4.200039e+02,1,4,0
2,10,2,60,420,2.485,181,-2.516133e+02,1,5,0
2,1000,3,1,640,4.666,-250,2.949062e+02,1,5,1
2,1000,3,2,640,2.402,286,-3.712344e+02,-1,5,1
2,1000,3,3,420,2.486,130,-1.950078e+02,1,5,0
2,1000,3,4,640,5.473,-316,2.508906e+02,1,5,1
2,1000,3,5,640,2.936,61,-3.798359e+02,-1,5,1
2,1000,3,6,860,2.803,299,-5.677773e+02,1,5,0
2,1000,3,7,420,2.419,53,2.311133e+02,1,5,1
2,1000,3,8,200,1.735,-37,-3.272266e+01,-1,5,1
2,1000,3,9,640,2.168,-318,-4.264141e+02,1,5,0
2,1000,3,10,420,2.536,163,-2.446406e+02,-1,5,1
2,1000,3,11,200,1.701,-47,1.313672e+01,-1,5,1
2,1000,3,12,860,1.601,-132,5.265938e+02,-1,5,0
2,1000,3,13,640,2.669,-284,4.077578e+02,-1,5,0
2,1000,3,14,420,1.585,21,2.408086e+02,-1,5,0
2,1000,3,15,860,2.035,-344,6.328555e+02,-1,5,0
2,1000,3,16,200,2.152,-13,-2.497656e+01,1,5,1
2,1000,3,17,860,3.670,336,6.204141e+02,-1,5,0
2,1000,3,18,420,2.436,-107,2.564336e+02,1,5,1
2,1000,3,19,860,2.052,199,-5.911094e+02,1,5,0
2,1000,3,20,200,1.552,-4,1.048828e+01,-1,5,1
2,1000,3,21,200,1.818,-93,9.498047e+01,-1,5,1
2,1000,3,22,860,2.636,414,6.576758e+02,-1,5,0
2,1000,3,23,200,2.586,-16,7.503516e+01,1,5,1
2,1000,3,24,420,1.935,97,-2.538906e+02,1,5,0
2,1000,3,25,640,4.437,210,-4.477305e+02,-1,5,1
2,1000,3,26,420,1.751,6,2.737383e+02,1,5,1
2,1000,3,27,860,3.737,153,6.292656e+02,-1,5,0
2,1000,3,28,200,3.520,33,-1.420781e+02,1,5,1
2,1000,3,29,420,2.803,-56,-2.118711e+02,-1,5,1
2,1000,3,30,860,5.105,-294,6.294844e+02,-1,5,0
2,1000,3,31,420,2.719,-173,2.363906e+02,-1,5,0
2,1000,3,32,640,3.170,51,3.761367e+02,-1,5,0
2,1000,3,33,860,4.638,169,5.997070e+02,1,5,1
2,1000,3,34,640,2.469,-23,-4.453789e+02,1,5,0
