Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,2.941,180,596,-1,5,0
2,1,1,2,200,1.538,40,-22,1,5,1
2,1,1,3,200,2.420,-74,5,1,3,1
2,1,1,4,200,4.888,16,2,1,6,1
2,1,1,5,640,2.323,171,-373,1,5,0
2,1,1,6,200,7.252,78,-21,1,2,1
2,1,1,7,860,113.265,164,649,1,8,1
2,1,1,8,200,7.287,-42,73,1,9,1
2,1,1,9,640,4.043,-162,-297,1,4,0
2,1,1,10,200,8.533,-28,3,1,4,1
2,1,1,11,200,5.937,47,-49,-1,4,1
2,1,1,12,420,4.350,149,-43,-1,3,0
2,1,1,13,860,9.586,-6,-487,1,3,0
2,1,1,14,860,8.539,-184,-539,1,6,0
2,1,1,15,200,2.289,-88,-13,1,1,0
2,1,1,16,420,18.977,-158,-218,1,7,1
2,1,1,17,420,7.898,10,163,-1,6,1
2,1,1,18,640,7.558,-91,376,1,4,1
2,1,1,19,420,2.456,94,-250,1,9,1
2,1,1,20,420,7.692,-37,57,-1,7,1
2,1,1,21,860,2.525,311,294,-1,9,0
2,1,1,22,640,2.457,-55,255,-1,6,0
2,1,1,23,860,4.686,-265,566,1,8,1
2,1,1,24,200,8.030,95,-17,1,5,1
2,1,1,25,640,8.234,-68,-362,-1,6,1
2,1,1,26,640,4.855,-148,-253,1,6,0
2,1,1,27,640,3.235,307,-263,-1,3,0
2,1,1,28,860,5.734,383,-480,-1,9,1
2,1,1,29,860,1.714,356,631,-1,8,0
2,1,1,30,860,2.659,94,510,1,4,1
2,1,1,31,860,2.828,-374,-580,1,8,0
2,1,1,32,420,2.659,-111,16,-1,7,1
2,1,1,33,420,18.226,-126,2,1,5,1
2,1,1,34,420,2.594,-71,-21,1,3,0
2,1,1,35,200,3.673,-8,-2,-1,1,0
2,1,1,36,640,2.087,280,-460,-1,8,1
2,1,1,37,860,4.008,246,-569,1,5,0
2,1,1,38,640,1.850,99,261,1,6,1
2,1,1,39,420,2.996,82,-213,1,5,0
2,1,1,40,640,2.358,129,-361,1,6,0
2,1,1,41,640,3.268,-248,-235,1,2,0
2,1,1,42,860,3.639,30,-516,1,1,0
2,1,1,43,640,2.087,-295,-436,-1,4,1
2,1,1,44,200,9.719,46,-29,-1,8,1
2,1,1,45,860,1.816,237,362,-1,4,0
2,1,1,46,420,3.774,-132,-114,-1,8,1
2,1,1,47,200,4.249,2,7,1,9,1
2,1,1,48,640,1.917,260,-359,-1,6,1
2,1,1,49,420,2.728,-120,252,-1,6,0
2,1,1,50,640,4.955,-170,568,-1,2,0
2,1,1,51,420,2.659,-190,-144,1,3,0
2,1,1,52,200,2.794,-57,-38,1,7,1
2,1,1,53,640,2.660,212,-32,1,6,0
2,1,1,54,420,1.917,51,-34,-1,6,1
2,1,1,55,420,3.133,205,-278,1,3,0
2,1,1,56,860,4.721,-229,563,1,4,1
2,1,1,57,860,4.214,-345,-542,-1,7,1
2,1,1,58,200,2.086,-85,-61,1,6,1
2,1,1,59,420,2.795,-157,-158,-1,3,1
2,1,1,60,200,6.306,-73,-34,-1,8,1
2,10,2,1,640,7.157,138,329,-1,4,0
2,10,2,2,860,2.323,224,-504,1,4,0
2,10,2,3,200,2.491,-67,-10,-1,4,1
2,10,2,4,420,2.459,121,251,1,6,1
2,10,2,5,200,2.491,-20,-30,-1,5,1
2,10,2,6,420,2.018,-69,17,-1,5,1
2,10,2,7,640,2.053,-164,411,1,4,1
2,10,2,8,200,2.796,-84,19,1,5,1
2,10,2,9,200,2.086,83,18,1,4,1
2,10,2,10,200,2.289,-55,6,1,5,1
2,10,2,11,420,2.929,198,-166,1,5,0
2,10,2,12,640,2.525,-23,326,1,6,1
2,10,2,13,200,2.897,95,-11,-1,6,1
2,10,2,14,860,2.287,303,577,1,4,1
2,10,2,15,640,3.100,-150,-314,-1,6,1
2,10,2,16,420,1.479,184,-231,-1,6,1
2,10,2,17,860,2.661,197,564,-1,6,0
2,10,2,18,200,1.951,-36,-28,1,5,1
2,10,2,19,420,3.100,63,170,1,5,1
2,10,2,20,200,4.889,-32,75,1,6,1
2,10,2,21,860,2.153,314,-543,-1,5,1
2,10,2,22,200,2.594,53,4,1,5,1
2,10,2,23,640,3.639,104,-512,-1,6,1
2,10,2,24,860,5.226,-288,467,1,6,1
2,10,2,25,860,1.884,-340,-604,-1,6,1
2,10,2,26,200,2.357,-74,14,1,5,1
2,10,2,27,860,2.661,-212,-591,-1,3,1
2,10,2,28,200,2.256,77,0,1,5,1
2,10,2,29,640,1.952,-187,-304,-1,6,1
2,10,2,30,420,2.423,-136,264,-1,5,0
2,10,2,31,860,7.084,-94,-522,-1,4,1
2,10,2,32,420,13.640,-34,-268,-1,5,1
2,10,2,33,640,5.464,184,318,1,5,1
2,10,2,34,640,19.884,-16,-339,-1,5,1
2,10,2,35,200,5.935,86,-9,1,5,1
2,10,2,36,420,5.866,-42,-252,-1,6,1
2,10,2,37,420,8.234,193,-259,1,5,0
2,10,2,38,200,13.971,-73,-15,-1,4,1
2,10,2,39,860,12.690,422,591,-1,4,0
2,10,2,40,860,3.673,-428,-541,1,5,0
2,10,2,41,640,2.390,-304,-409,-1,5,1
2,10,2,42,860,18.163,-156,-524,-1,4,1
2,10,2,43,640,11.132,294,381,1,5,1
2,10,2,44,640,4.582,89,-469,-1,5,1
2,10,2,45,860,11.103,-382,578,1,6,1
2,10,2,46,420,4.147,-8,-229,1,6,0
2,10,2,47,420,7.322,-33,-281,-1,4,1
2,10,2,48,640,1.985,-13,480,-1,4,0
2,10,2,49,420,23.364,96,-269,-1,5,1
2,10,2,50,860,3.808,-36,514,1,6,1
2,10,2,51,200,2.458,92,10,-1,5,1
2,10,2,52,640,4.585,101,-395,1,7,0
2,10,2,53,860,1.782,290,-541,-1,5,1
2,10,2,54,640,1.782,76,406,1,6,1
2,10,2,55,420,4.586,146,-3,1,5,1
2,10,2,56,200,1.918,-24,-15,1,7,1
2,10,2,57,420,1.478,120,-213,1,4,0
2,10,2,58,860,2.019,-268,-525,1,4,0
2,10,2,59,640,1.883,205,-495,1,6,0
2,10,2,60,420,5.564,36,-173,1,5,0
2,1000,3,1,420,6.651,103,-157,1,5,0
2,1000,3,2,200,1.952,3,12,-1,5,1
2,1000,3,3,200,2.288,1,-38,1,5,1
2,1000,3,4,420,1.884,-135,-193,-1,5,1
