Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
10000,1,1,3.439,530,1,-2.806250e+01
10000,1,1,6.309,530,2,-1.432266e+02
10000,1,2,3.922,530,1,3.451172e+01
10000,1,3,2.186,530,1,3.099609e+01
10000,1,4,2.320,860,1,-147
10000,1,5,2.652,200,1,2.916016e+01
10000,1,6,2.268,365,1,1.625039e+02
10000,1,7,1.770,695,1,4.158242e+02
10000,1,7,3.555,695,2,-1.246914e+02
10000,1,7,4.623,695,3,3.909648e+02
10000,1,8,1.669,200,1,-6.022656e+01
10000,1,9,0.935,530,1,2.552148e+02
10000,1,10,1.369,365,1,1.921758e+02
10000,1,11,1.018,695,1,3.911367e+02
10000,1,12,1.369,200,1,2.803906e+01
10000,1,13,1.603,860,1,-4.847070e+02
10000,1,14,1.219,365,1,-1.906406e+02
10000,1,15,1.152,530,1,2.820117e+02
10000,1,16,1.986,860,1,6.212656e+02
10000,1,17,2.554,860,1,-5.266094e+02
10000,1,18,0.985,365,1,3.473828e+01
10000,1,19,1.002,365,1,-1.036094e+02
10000,1,20,1.169,365,1,9.889453e+01
10000,1,21,1.019,695,1,2.692812e+02
10000,1,22,1.269,365,1,1.896836e+02
10000,1,23,0.885,530,1,2.548242e+02
10000,1,24,1.369,530,1,3.014375e+02
10000,1,25,1.186,365,1,2.080430e+02
10000,1,26,0.919,200,1,-3.496094e+01
10000,1,27,1.019,695,1,-2.706641e+02
10000,1,28,0.852,695,1,-2.266719e+02
10000,1,29,1.002,365,1,-1.747773e+02
10000,1,30,1.002,860,1,5.821445e+02
10000,1,31,1.519,530,1,2.573398e+02
10000,1,32,1.236,695,1,-3.194336e+02
10000,1,33,1.569,365,1,-1.883555e+02
10000,1,34,0.935,200,1,1.312461e+02
10000,1,35,1.019,365,1,2.718281e+02
10000,1,36,1.586,530,1,3.515781e+02
10000,1,37,1.152,860,1,-5.652070e+02
10000,1,38,1.069,200,1,-1.214531e+02
10000,1,39,0.852,695,1,1.652109e+02
10000,1,40,1.286,200,1,-9.804688e+00
10000,1,41,1.302,695,1,4.860273e+02
10000,1,42,1.252,695,1,5.092578e+02
10000,1,43,0.985,365,1,-2.358906e+02
10000,1,44,1.385,695,1,-3.943281e+02
10000,1,45,1.019,530,1,7.035938e+01
10000,1,46,0.835,530,1,-2.364961e+02
10000,1,47,0.935,200,1,8.919922e+01
10000,1,48,1.002,530,1,3.487422e+02
10000,1,48,3.739,530,2,4.037656e+02
10000,1,49,1.736,530,1,-3.099336e+02
10000,1,50,1.402,200,1,1.017266e+02
10000,1,51,1.269,860,1,7.181758e+02
10000,1,52,1.169,695,1,5.355273e+02
10000,1,53,1.219,860,1,-6.266797e+02
10000,1,54,6.175,530,1,3.523711e+02
10000,1,55,1.302,860,1,-4.609844e+02
10000,1,56,1.152,860,1,6.533398e+02
10000,1,57,0.785,695,1,-5.656367e+02
10000,1,58,1.436,695,1,-4.937695e+02
10000,1,59,0.885,365,1,2.389609e+02
10000,1,60,0.919,860,1,6.277891e+02
10000,1,61,0.852,200,1,-1.358125e+02
10000,1,62,0.935,365,1,-3.834375e+01
10000,1,63,2.237,860,1,-5.733203e+02
10000,1,64,0.802,200,1,8.818750e+01
10000,1,65,1.402,695,1,-4.731094e+02
10000,1,66,1.085,200,1,5.384375e+01
10000,1,67,0.685,200,1,1.170703e+01
10000,1,68,0.701,860,1,4.686719e+01
10000,1,69,0.818,200,1,-1.021992e+02
10000,1,70,0.618,530,1,1.815469e+02
10000,1,71,0.752,860,1,3.553125e+02
10000,1,72,0.919,860,1,-4.895312e+02
10000,1,74,0.818,200,1,1.453516e+02
10000,1,75,0.635,695,1,2.265234e+01
1,2,1,1.749,530,1,-1.087109e+01
1,2,2,0.969,200,1,5.234375e-01
1,2,3,0.919,365,1,-1.162969e+02
1,2,4,0.735,200,1,8.813281e+01
1,2,5,0.885,860,1,4.535508e+02
1,2,6,0.718,200,1,-8.266406e+01
1,2,7,0.668,695,1,4.047383e+02
1,2,8,1.252,860,1,5.281250e+02
1,2,9,1.002,200,1,-9.364453e+01
1,2,10,1.052,860,1,6.877188e+02
1,2,11,1.486,860,1,-7.031367e+02
1,2,12,1.286,860,1,5.765117e+02
1,2,13,0.802,695,1,4.336133e+02
1,2,14,0.785,200,1,-8.483203e+01
1,2,15,0.802,365,1,-2.695625e+02
1,2,16,0.735,200,1,1.475586e+02
1,2,17,1.019,530,1,4.587031e+02
1,2,18,0.835,695,1,-463
1,2,19,1.436,860,1,-6.263867e+02
1,2,20,0.718,365,1,3.292578e+01
1,2,21,0.585,530,1,3.408750e+02
1,2,22,0.919,695,1,-3.564883e+02
1,2,23,2.287,695,1,-1.371172e+02
1,2,24,1.286,365,1,-1.900781e+02
1,2,25,1.136,365,1,1.767461e+02
1,2,26,0.952,365,1,2.386758e+02
1,2,27,0.785,860,1,3.666211e+02
1,2,28,0.885,530,1,-2.827578e+02
1,2,29,0.652,200,1,1.378789e+02
1,2,30,0.768,530,1,-2.312578e+02
1,2,31,0.668,200,1,1.464844e+01
1,2,32,0.952,200,1,8.572656e+01
1,2,33,0.702,530,1,-3.012148e+02
1,2,34,0.785,530,1,3.829258e+02
1,2,35,0.785,530,1,-3.400430e+02
1,2,36,0.718,695,1,4.502891e+02
1,2,37,0.952,365,1,2.140664e+02
1,2,38,1.336,860,1,-6.356836e+02
1,2,39,1.152,365,1,-2.732695e+02
1,2,40,0.819,365,1,-2.444219e+02
1,2,41,1.202,365,1,2.458281e+02
1,2,42,0.801,365,1,2.571016e+02
1,2,43,0.885,695,1,-4.946953e+02
1,2,44,0.969,200,1,-6.908594e+01
1,2,45,0.919,530,1,3.614570e+02
1,2,46,0.802,695,1,5.805391e+02
1,2,47,0.918,530,1,-3.627930e+02
1,2,48,0.785,200,1,-6.726562e+00
1,2,49,0.868,530,1,7.781250e+00
1,2,50,1.086,200,1,-2.186719e+01
1,2,51,1.369,860,1,7.220547e+02
1,2,52,0.935,200,1,-8.405469e+01
1,2,53,0.751,530,1,3.990781e+02
1,2,54,1.019,365,1,3.293633e+02
1,2,55,0.769,695,1,-5.095234e+02
1,2,56,1.002,695,1,6.120469e+02
1,2,57,1.002,860,1,7.944180e+02
1,2,58,0.868,530,1,-3.745078e+02
1,2,59,1.569,860,1,-7.410156e+02
1,2,60,0.985,365,1,2.400977e+02
1,2,61,0.785,695,1,5.247539e+02
1,2,62,1.019,695,1,-5.941680e+02
1,2,63,0.935,200,1,1.438984e+02
1,2,64,0.785,365,1,-2.098242e+02
1,2,65,0.785,530,1,3.688672e+02
1,2,66,2.070,695,1,-5.639375e+02
1,2,67,0.935,530,1,-3.599883e+02
1,2,68,1.319,860,1,1.085703e+02
1,2,69,1.119,860,1,-2.652539e+02
1,2,70,1.336,860,1,-7.480430e+02
1,2,71,0.919,695,1,6.251016e+02
1,2,72,1.169,365,1,2.989922e+02
1,2,73,0.952,695,1,6.459688e+02
1,2,74,0.935,200,1,-1.159844e+02
1,2,75,1.236,860,1,-7.226484e+02
