Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,3.292,860,1,-6.629375e+02
1,1,2,2.253,860,1,-6.624805e+02
1,1,3,1.669,365,1,3.105469e+00
1,1,4,1.586,530,1,3.146055e+02
1,1,5,1.785,695,1,3.797305e+02
1,1,6,2.135,200,1,-5.433594e+00
1,1,6,3.319,200,2,9.886719e+00
1,1,6,4.054,200,3,6.449219e+00
1,1,7,1.486,530,1,2.747227e+02
1,1,8,1.403,860,1,-6.435898e+02
1,1,9,1.686,530,1,-3.279922e+02
1,1,10,1.019,365,1,-8.269531e+00
1,1,11,1.870,695,1,3.403398e+02
1,1,11,2.888,695,2,3.629414e+02
1,1,12,1.152,860,1,-5.092227e+02
1,1,12,2.037,860,2,-5.593828e+02
1,1,12,2.688,860,3,-5.978594e+02
1,1,13,1.319,365,1,-1.485156e+02
1,1,14,1.536,365,1,7.512500e+01
1,1,15,1.953,695,1,2.859766e+02
1,1,15,2.671,695,2,3.450039e+02
1,1,16,1.269,695,1,-4.528281e+02
1,1,16,2.104,695,2,-4.984102e+02
1,1,17,1.837,695,1,4.808008e+02
1,1,18,1.302,200,1,-2.195312e+00
1,1,19,1.603,695,1,-5.606680e+02
1,1,20,2.437,860,1,7.025625e+02
1,1,21,1.503,695,1,4.460352e+02
1,1,22,1.519,530,1,-3.496797e+02
1,1,23,1.436,365,1,-1.818633e+02
1,1,24,1.736,200,1,2.097656e+00
1,1,25,1.736,200,1,-2.175781e+00
1,1,26,1.369,695,1,-5.248438e+02
1,1,27,1.769,365,1,1.861992e+02
1,1,28,1.369,860,1,-6.806406e+02
1,1,29,1.386,200,1,-3.277344e+00
1,1,30,1.319,695,1,5.038867e+02
1,1,31,1.152,200,1,-4.230469e+00
1,1,32,1.302,860,1,6.562422e+02
1,1,33,1.719,860,1,-6.727891e+02
1,1,34,1.286,530,1,-3.730156e+02
1,1,35,1.069,695,1,-5.308711e+02
1,1,36,1.102,365,1,1.473086e+02
1,1,37,1.336,530,1,3.082461e+02
1,1,38,0.952,200,1,-1.620703e+01
1,1,38,2.003,200,2,-6.289062e+00
1,1,39,1.236,530,1,-3.432031e+02
1,1,40,1.569,200,1,-1.517578e+01
1,1,41,1.135,200,1,-2.722656e+00
1,1,42,1.119,695,1,4.801406e+02
1,1,43,0.952,200,1,-6.964844e+00
1,1,43,1.453,200,2,9.230469e+00
1,1,43,2.070,200,3,5.160156e+00
1,1,44,0.986,860,1,-6.729062e+02
1,1,45,2.154,860,1,6.781758e+02
1,1,46,1.269,530,1,3.864570e+02
1,1,47,1.152,860,1,-6.828945e+02
1,1,48,1.719,860,1,6.575117e+02
1,1,49,1.403,530,1,3.481133e+02
1,1,50,1.453,365,1,-1.548047e+02
1,1,51,0.885,200,1,-2.121094e+00
1,1,52,1.937,365,1,1.107422e+01
1,1,53,1.436,860,1,-6.498281e+02
1,1,54,1.002,530,1,3.162266e+02
1,1,55,1.202,365,1,-1.312031e+02
1,1,56,1.520,365,1,1.614414e+02
1,1,57,0.818,200,1,-1.035156e+00
1,1,58,1.135,200,1,-5.937500e-01
1,1,59,1.302,695,1,-5.412383e+02
1,1,60,1.085,530,1,2.597266e+02
1,1,60,1.603,530,2,2.879766e+02
1,1,61,1.018,695,1,4.690469e+02
1,1,62,1.269,695,1,-5.135469e+02
1,1,63,1.970,365,1,-2.216953e+02
1,1,64,1.503,530,1,3.247891e+02
1,1,65,1.403,200,1,-6.304688e+00
1,1,65,2.604,200,2,9.175781e+00
1,1,66,0.952,530,1,-3.588594e+02
1,1,67,1.286,365,1,-1.938633e+02
1,1,68,1.236,860,1,6.033594e+02
1,1,69,1.052,530,1,-3.262656e+02
1,1,70,0.919,860,1,6.500195e+02
1,1,71,1.169,365,1,1.793125e+02
1,1,72,1.419,365,1,1.305000e+02
1,1,73,1.219,695,1,-4.515742e+02
1,1,74,1.469,530,1,-3.145078e+02
1,1,74,2.254,530,2,-3.727695e+02
1,1,75,1.085,200,1,4.179688e-01
10000,2,1,1.790,365,1,3.030469e+01
10000,2,1,2.257,365,2,3.828125e-01
10000,2,2,1.303,860,1,-5.280156e+02
10000,2,3,1.202,200,1,1.030859e+01
10000,2,4,1.352,860,1,3.936719e+02
10000,2,5,1.769,695,1,2.958203e+02
10000,2,5,2.387,695,2,3.317109e+02
10000,2,6,1.286,860,1,-4.647148e+02
10000,2,7,1.770,530,1,1.770664e+02
10000,2,8,1.987,860,1,-5.696875e+02
10000,2,8,2.838,860,2,-6.043555e+02
10000,2,9,2.671,695,1,2.949609e+02
10000,2,9,3.488,695,2,3.404453e+02
10000,2,10,5.658,695,1,-4.946016e+02
10000,2,11,26.397,695,1,4.962422e+02
10000,2,12,11.347,530,1,5.472656e+00
10000,2,13,0.902,860,1,-4.981758e+02
10000,2,14,1.269,200,1,-2.500000e-01
10000,2,15,1.286,860,1,6.075352e+02
10000,2,16,2.387,695,1,-4.308359e+02
10000,2,17,0.919,200,1,1.291016e+01
10000,2,18,1.202,365,1,1.471094e+01
10000,2,19,1.887,530,1,1.824102e+02
10000,2,20,1.202,695,1,-3.485156e+02
10000,2,21,1.119,200,1,-1.544531e+01
10000,2,21,1.686,200,2,-5.933594e+00
10000,2,22,1.019,365,1,8.901562e+01
10000,2,23,1.352,530,1,2.125703e+02
10000,2,24,1.870,530,1,-2.704531e+02
10000,2,25,0.852,200,1,-1.180469e+01
10000,2,26,1.068,200,1,5.199219e+00
10000,2,27,0.919,200,1,7.093750e+00
10000,2,28,1.369,695,1,3.696133e+02
10000,2,29,1.386,365,1,2.957031e+00
10000,2,30,1.002,860,1,4.717617e+02
10000,2,31,1.302,365,1,-9.367188e+00
