Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
10000,1,1,5.298,530,1,6.648438e+00
10000,1,2,4.356,530,1,-4.761719e+00
10000,1,3,2.520,530,1,-2.876172e+01
10000,1,4,4.339,860,1,-3.478750e+02
10000,1,5,2.218,200,1,1.046875e+01
10000,1,6,2.436,365,1,1.171250e+02
10000,1,7,1.619,695,1,-3.724727e+02
10000,1,8,1.586,200,1,-1.812500e+00
10000,1,9,1.486,530,1,-1.243242e+02
10000,1,10,2.287,365,1,1.036055e+02
10000,1,11,1.269,695,1,-3.424609e+02
10000,1,12,1.553,200,1,1.652344e+00
10000,1,13,2.054,860,1,-5.787383e+02
10000,1,14,1.803,365,1,1.277383e+02
10000,1,15,2.104,530,1,1.730820e+02
10000,1,16,1.286,860,1,3.748945e+02
10000,1,17,1.369,860,1,-4.984180e+02
10000,1,18,2.371,365,1,3.393750e+01
10000,1,19,3.989,365,1,7.256641e+01
10000,1,20,1.870,365,1,-5.265625e+00
10000,1,21,1.620,695,1,4.333359e+02
10000,1,22,1.536,365,1,1.811680e+02
10000,1,23,1.035,530,1,-3.171797e+02
10000,1,24,1.619,530,1,-2.806289e+02
10000,1,25,1.352,365,1,-1.598789e+02
10000,1,26,1.386,200,1,-2.404688e+01
10000,1,27,1.419,695,1,-3.355703e+02
10000,1,28,1.269,695,1,-4.823633e+02
10000,1,29,1.820,365,1,7.275781e+01
10000,1,30,1.553,860,1,-6.439922e+02
10000,1,31,1.436,530,1,3.022344e+02
10000,1,32,1.770,695,1,4.702031e+02
10000,1,33,1.436,365,1,-9.032812e+01
10000,1,34,1.386,200,1,7.449219e+00
10000,1,35,1.536,365,1,4.585938e+00
10000,1,36,1.085,530,1,-2.656914e+02
10000,1,37,1.619,860,1,-6.339414e+02
10000,1,38,1.252,200,1,-7.363281e+00
10000,1,39,2.053,695,1,-4.388477e+02
10000,1,40,1.419,200,1,1.446875e+01
10000,1,41,1.019,695,1,-1.570273e+02
10000,1,42,2.654,695,1,3.867109e+02
10000,1,43,1.169,365,1,-1.530742e+02
10000,1,44,1.369,695,1,-3.751523e+02
10000,1,45,1.653,530,1,-2.777969e+02
10000,1,46,1.803,530,1,2.725547e+02
10000,1,47,1.119,200,1,1.179688e+01
10000,1,48,1.269,530,1,-3.176953e+01
10000,1,49,2.070,530,1,2.821445e+02
10000,1,50,1.236,200,1,8.863281e+00
10000,1,51,1.703,860,1,-6.145625e+02
10000,1,52,1.202,695,1,4.741641e+02
10000,1,53,2.020,860,1,5.694102e+02
10000,1,54,1.720,530,1,3.702969e+02
10000,1,55,1.186,860,1,-4.281328e+02
10000,1,56,0.902,860,1,7.413281e+01
10000,1,57,1.486,695,1,-4.062578e+02
10000,1,58,1.653,695,1,2.815000e+02
10000,1,59,1.319,365,1,-9.519922e+01
10000,1,60,1.520,860,1,-4.953203e+02
10000,1,61,2.203,200,1,9.589844e+00
10000,1,62,2.220,365,1,3.890625e+01
10000,1,63,1.419,860,1,6.463398e+02
10000,1,64,1.219,200,1,2.873047e+01
10000,1,65,0.969,695,1,-4.326602e+02
10000,1,66,1.219,200,1,1.824219e+01
10000,1,67,1.386,200,1,1.812891e+01
10000,1,68,1.403,860,1,4.800625e+02
10000,1,69,1.169,200,1,1.544531e+01
10000,1,70,1.085,530,1,-2.989492e+02
10000,1,71,1.336,860,1,5.385625e+02
10000,1,72,2.871,860,1,-5.738047e+02
10000,1,73,1.236,365,1,4.456250e+01
10000,1,74,1.252,200,1,1.281641e+01
10000,1,75,1.503,695,1,-3.769844e+02
1,2,1,3.577,530,1,2.246016e+02
1,2,2,1.169,200,1,9.437500e+00
1,2,3,2.187,365,1,1.800234e+02
1,2,4,1.269,200,1,1.889062e+01
1,2,5,1.302,860,1,-5.925664e+02
1,2,6,1.352,200,1,9.062500e-01
1,2,7,1.352,695,1,5.063320e+02
1,2,8,1.603,860,1,5.747578e+02
1,2,9,1.453,200,1,3.632812e+00
1,2,10,1.335,860,1,-5.698438e+02
1,2,11,1.302,860,1,-6.639453e+02
1,2,12,1.636,860,1,-6.131367e+02
1,2,13,1.636,695,1,-5.360352e+02
1,2,14,1.052,200,1,9.824219e+00
1,2,15,1.519,365,1,2.351445e+02
1,2,16,1.202,200,1,-2.781250e+00
1,2,17,1.269,530,1,-4.086172e+02
1,2,18,1.269,695,1,5.537031e+02
1,2,19,1.319,860,1,7.357070e+02
1,2,20,1.319,365,1,4.298828e+01
1,2,21,1.386,530,1,-3.531250e+02
1,2,22,1.286,695,1,4.503242e+02
1,2,23,1.369,695,1,4.327930e+02
1,2,24,1.002,365,1,-1.924609e+02
1,2,25,1.069,365,1,-1.158906e+02
1,2,26,1.536,365,1,1.090820e+02
1,2,27,1.102,860,1,-6.336055e+02
1,2,28,0.985,530,1,3.706406e+02
1,2,29,1.202,200,1,4.265625e+00
1,2,30,1.102,530,1,-3.877891e+02
1,2,31,1.119,200,1,2.648047e+01
1,2,32,1.653,200,1,6.972656e+01
1,2,33,0.869,530,1,-1.898828e+02
1,2,34,1.903,530,1,-2.160352e+02
1,2,35,1.019,530,1,3.847578e+02
1,2,36,0.986,695,1,5.221992e+02
1,2,37,0.918,365,1,1.938320e+02
1,2,38,3.055,860,1,5.603359e+02
1,2,39,1.319,365,1,9.152344e+00
1,2,40,1.453,365,1,-1.522852e+02
1,2,41,1.319,365,1,-1.973867e+02
1,2,42,1.903,365,1,-5.338281e+01
1,2,43,1.219,695,1,-4.433320e+02
1,2,44,1.569,200,1,2.449609e+01
1,2,45,1.503,530,1,-4.130625e+02
1,2,46,2.237,695,1,-5.049453e+02
1,2,47,1.219,530,1,-5.468750e-01
1,2,48,0.969,200,1,-2.890625e-01
1,2,49,0.868,530,1,-3.656914e+02
1,2,50,1.036,200,1,1.484766e+01
1,2,51,1.269,860,1,-6.779883e+02
1,2,52,1.102,200,1,2.695703e+01
1,2,53,1.069,530,1,3.579297e+02
1,2,54,1.970,365,1,1.804297e+02
1,2,55,1.102,695,1,-4.113672e+02
1,2,56,1.086,695,1,4.458047e+02
1,2,57,1.736,860,1,6.123906e+02
1,2,58,1.019,530,1,3.615938e+02
1,2,59,1.119,860,1,-6.830703e+02
1,2,60,1.186,365,1,-1.984180e+02
1,2,61,1.152,695,1,-5.145742e+02
1,2,62,1.519,695,1,5.776641e+02
1,2,63,1.169,200,1,2.532812e+01
1,2,64,0.768,365,1,-2.288672e+02
1,2,65,1.136,530,1,-2.013945e+02
1,2,66,1.152,695,1,-4.556250e+01
1,2,67,0.969,530,1,-3.492266e+02
1,2,68,1.386,860,1,-6.610898e+02
1,2,69,1.720,860,1,5.235742e+02
1,2,70,1.853,860,1,6.242539e+02
1,2,71,1.920,695,1,-5.046797e+02
1,2,72,1.620,365,1,-1.960078e+02
1,2,73,1.453,695,1,4.619180e+02
1,2,74,1.186,200,1,-1.253906e+01
1,2,75,1.019,860,1,7.135312e+02
