Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,1.493,860,1,-6.262422e+02
1,1,2,2.187,860,1,6.920625e+02
1,1,3,1.402,365,1,6.769531e+00
1,1,4,1.403,530,1,2.456094e+02
1,1,5,1.584,695,1,-4.475469e+02
1,1,6,1.234,200,1,6.847656e+00
1,1,7,1.903,530,1,-7.871094e+00
1,1,8,1.219,860,1,-4.039922e+02
1,1,9,1.186,530,1,-3.489297e+02
1,1,10,0.952,365,1,1.233984e+01
1,1,11,1.602,695,1,4.096211e+02
1,1,12,1.035,860,1,-4.680820e+02
1,1,13,1.302,365,1,-4.635156e+01
1,1,14,0.835,365,1,1.671875e+00
1,1,15,1.152,695,1,-4.154766e+02
1,1,16,1.052,695,1,-4.750742e+02
1,1,17,1.486,695,1,4.976875e+02
1,1,18,1.119,200,1,1.429297e+01
1,1,19,0.919,695,1,-5.406719e+02
1,1,20,1.052,860,1,-6.288672e+02
1,1,21,1.302,695,1,4.537617e+02
1,1,22,1.186,530,1,3.184844e+02
1,1,23,6.225,365,1,-9.930859e+01
1,1,23,7.042,365,2,-1.239648e+02
1,1,24,1.269,200,1,4.707031e+00
1,1,25,0.952,200,1,-2.859375e+00
1,1,26,1.436,695,1,-4.850195e+02
1,1,27,1.236,365,1,-2.100195e+02
1,1,28,1.019,860,1,6.535547e+02
1,1,29,1.286,200,1,-7.812500e-03
1,1,30,3.455,695,1,-5.009375e+02
1,1,31,1.069,200,1,-1.250000e-01
1,1,32,0.985,860,1,6.885938e+02
1,1,33,1.519,860,1,-6.858320e+02
1,1,34,1.019,530,1,2.253594e+02
1,1,35,0.952,695,1,-4.968711e+02
1,1,36,1.186,365,1,1.781875e+02
1,1,37,1.052,530,1,-3.366328e+02
1,1,38,0.869,200,1,1.187891e+01
1,1,39,1.135,530,1,-3.314961e+02
1,1,40,1.786,200,1,-1.355078e+01
1,1,40,1.953,200,2,-1.355078e+01
1,1,40,2.487,200,3,-6.929688e+00
1,1,41,1.085,200,1,-2.199219e+00
1,1,42,1.920,695,1,4.536836e+02
1,1,43,0.885,200,1,-1.090625e+01
1,1,44,1.152,860,1,-6.714844e+02
1,1,45,1.486,860,1,-4.867891e+02
1,1,46,1.903,530,1,439
1,1,47,1.520,860,1,-7.477734e+02
1,1,48,1.236,860,1,-7.500312e+02
1,1,49,1.069,530,1,3.758398e+02
1,1,50,1.135,365,1,2.213047e+02
1,1,51,1.019,200,1,6.234375e+00
1,1,52,0.935,365,1,-2.340508e+02
1,1,53,1.353,860,1,6.755898e+02
1,1,54,1.152,530,1,-3.687070e+02
1,1,55,1.469,365,1,2.770430e+02
1,1,56,0.768,365,1,-2.267578e+02
1,1,57,0.952,200,1,1.378906e+00
1,1,58,0.902,200,1,1.251562e+01
1,1,59,0.969,695,1,5.793750e+02
1,1,60,1.152,530,1,-4.062617e+02
1,1,61,1.353,695,1,3.772617e+02
1,1,62,1.136,695,1,4.602461e+02
1,1,63,1.152,365,1,-2.222734e+02
1,1,64,1.703,530,1,3.918672e+02
1,1,65,2.754,200,1,-1.738281e+00
1,1,66,1.335,530,1,-4.114570e+02
1,1,67,1.119,365,1,-2.444688e+02
1,1,68,0.902,860,1,7.419727e+02
1,1,69,0.919,530,1,3.227422e+02
1,1,70,1.085,860,1,-7.148203e+02
1,1,71,1.035,365,1,-1.932344e+02
1,1,72,0.935,365,1,2.310430e+02
1,1,73,1.369,695,1,5.561328e+02
1,1,74,1.436,530,1,-3.993086e+02
1,1,75,0.969,200,1,6.886719e+00
10000,2,1,2.324,365,1,1.637852e+02
10000,2,1,3.358,365,2,3.210938e+00
