Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,3.695,860,1,-2.602344e+01
1,1,2,2.053,860,1,1.193789e+02
1,1,3,1.652,365,1,-3.375391e+01
1,1,4,1.319,530,1,2.062109e+01
1,1,5,2.468,695,1,1.971484e+01
1,1,6,2.002,200,1,8.937500e+00
1,1,7,1.653,530,1,1.992578e+01
1,1,8,1.319,860,1,-6.259180e+02
1,1,9,2.637,530,1,-2.663281e+01
1,1,10,1.102,365,1,-1.382812e+01
1,1,11,2.270,695,1,4.016953e+02
1,1,12,1.269,860,1,2.125000e+00
1,1,13,1.352,365,1,8.781250e+00
1,1,14,1.202,365,1,1.073047e+01
1,1,15,1.419,695,1,1.414844e+01
1,1,16,5.290,695,1,8.410156e+00
1,1,17,1.636,695,1,161
1,1,18,1.903,200,1,-3.476562e-01
1,1,19,1.370,695,1,-4.536602e+02
1,1,20,2.087,860,1,6.989258e+02
1,1,21,1.169,695,1,4.160352e+02
1,1,22,1.069,530,1,-2.311523e+02
1,1,23,1.219,365,1,1.921094e+01
1,1,24,1.686,200,1,1.667188e+01
1,1,25,1.035,200,1,8.609375e+00
1,1,26,1.286,695,1,5.125312e+02
1,1,27,1.052,365,1,1.974609e+01
1,1,28,0.985,860,1,6.506367e+02
1,1,29,1.035,200,1,-7.097656e+00
1,1,30,1.235,695,1,4.160195e+02
1,1,31,2.170,200,1,6.582031e+00
1,1,32,1.519,860,1,6.925977e+02
1,1,33,2.170,860,1,-7.142695e+02
1,1,34,1.069,530,1,1.016016e+01
1,1,35,1.386,695,1,5.182695e+02
1,1,36,0.718,365,1,2.959375e+01
1,1,37,1.035,530,1,-4.843750e+00
1,1,38,1.369,200,1,7.851562e+00
1,1,39,1.019,530,1,-2.527344e+02
1,1,40,1.035,200,1,8.203125e+00
1,1,41,1.035,200,1,1.857812e+01
1,1,42,1.803,695,1,-4.190820e+02
1,1,43,1.035,200,1,1.802344e+01
1,1,44,1.219,860,1,-8.057578e+02
1,1,45,1.453,860,1,4.486680e+02
1,1,46,1.686,530,1,-2.802109e+02
1,1,47,1.102,860,1,6.819492e+02
1,1,48,1.055,860,1,-8.460938e+00
1,1,49,0.869,530,1,-3.202734e+01
1,1,50,0.568,365,1,8.121094e+00
1,1,51,1.019,200,1,-2.625000e+00
1,1,52,0.868,365,1,4.217188e+01
1,1,53,1.669,860,1,1.684531e+02
1,1,54,0.768,530,1,-4.719922e+01
1,1,55,0.785,365,1,-9.144531e+00
1,1,56,1.319,365,1,2.158984e+01
1,1,57,1.069,200,1,2.921875e+00
1,1,58,0.768,200,1,3.281641e+01
1,1,59,1.837,695,1,-5.638086e+02
1,1,60,0.735,530,1,4.958594e+01
1,1,61,1.152,695,1,-4.799375e+02
1,1,62,0.935,695,1,-4.768086e+02
1,1,63,1.219,365,1,1.525273e+02
1,1,64,1.252,530,1,-3.868320e+02
1,1,65,0.618,200,1,-1.553516e+01
1,1,66,0.869,530,1,-4.164648e+02
1,1,67,1.252,365,1,5.083594e+01
1,1,68,1.186,860,1,-6.212266e+02
1,1,69,1.086,530,1,-3.406875e+02
1,1,70,0.852,860,1,2.231523e+02
1,1,71,1.536,365,1,4.746484e+01
1,1,72,0.735,365,1,-4.010547e+01
1,1,73,1.352,695,1,-5.404258e+02
1,1,74,0.986,530,1,2.191289e+02
1,1,75,1.085,200,1,1.060938e+01
10000,2,1,2.419,365,1,-1.094258e+02
10000,2,2,1.352,860,1,6.652070e+02
10000,2,3,1.069,200,1,-3.242188e+00
10000,2,4,1.386,860,1,4.194531e+02
10000,2,5,1.419,695,1,-5.115820e+02
10000,2,6,0.652,860,1,2.667031e+02
10000,2,7,1.135,530,1,-5.136719e+00
10000,2,8,1.052,860,1,-6.652344e+02
10000,2,9,1.486,695,1,1.948242e+02
10000,2,10,1.085,695,1,-5.261289e+02
10000,2,11,1.118,695,1,3.242031e+02
10000,2,12,1.252,530,1,-3.366602e+02
10000,2,13,1.686,860,1,4.930195e+02
10000,2,14,1.069,200,1,9.089844e+00
10000,2,15,1.168,860,1,-5.440703e+02
10000,2,16,1.402,695,1,1.729023e+02
10000,2,17,1.186,200,1,-1.164844e+01
10000,2,18,1.219,365,1,2.370312e+01
10000,2,19,1.302,530,1,-8.958594e+01
10000,2,20,1.019,695,1,2.885195e+02
10000,2,21,0.835,200,1,1.553125e+01
10000,2,22,1.119,365,1,-3.793750e+01
10000,2,23,0.985,530,1,-2.971602e+02
10000,2,24,0.952,530,1,1.958555e+02
10000,2,25,0.785,200,1,-3.980469e+00
10000,2,26,0.969,200,1,-1.566406e+00
10000,2,27,1.169,200,1,1.280859e+01
10000,2,28,3.238,695,1,4.498086e+02
10000,2,29,0.602,365,1,-1.830469e+01
10000,2,30,0.919,860,1,-6.121797e+02
10000,2,31,0.935,365,1,-1.245312e+02
10000,2,32,1.202,860,1,-6.419531e+02
10000,2,33,1.052,860,1,2.230586e+02
10000,2,34,1.069,365,1,-1.238047e+02
10000,2,35,1.436,365,1,1.184414e+02
10000,2,36,2.771,365,1,7.640234e+01
10000,2,37,1.386,530,1,-5.910938e+01
10000,2,38,1.302,695,1,4.187617e+02
10000,2,39,1.469,200,1,-9.843750e-01
10000,2,41,1.018,200,1,1.413281e+01
10000,2,43,1.970,530,1,-1.123086e+02
10000,2,44,0.618,530,1,4.378125e+01
10000,2,45,1.186,860,1,-6.828984e+02
10000,2,46,1.002,365,1,4.357031e+01
10000,2,47,1.369,860,1,-7.159258e+02
10000,2,48,0.819,365,1,-1.603008e+02
10000,2,49,1.036,860,1,-7.021992e+02
10000,2,50,1.619,365,1,5.139062e+01
10000,2,51,1.152,695,1,-3.503477e+02
10000,2,52,0.952,365,1,1.211328e+01
10000,2,53,2.120,200,1,-1.728906e+01
10000,2,55,0.919,695,1,4.842578e+02
10000,2,56,1.186,200,1,-7.789062e+00
10000,2,57,0.835,365,1,-4.480469e+01
10000,2,58,1.403,530,1,3.377812e+02
10000,2,59,0.852,530,1,3.246719e+02
10000,2,60,0.735,860,1,-7.597812e+02
10000,2,61,0.986,200,1,9.123438e+01
10000,2,62,1.319,860,1,7.682031e+02
10000,2,63,0.902,365,1,2.185703e+02
10000,2,64,0.885,530,1,2.479648e+02
10000,2,65,0.652,365,1,1.758008e+02
10000,2,66,2.037,695,1,4.664336e+02
10000,2,67,0.568,530,1,4.112109e+01
10000,2,68,1.069,695,1,-4.241055e+02
10000,2,69,1.135,695,1,-3.705391e+02
10000,2,70,0.568,695,1,1.208594e+01
10000,2,71,0.635,530,1,5.846875e+01
10000,2,72,1.035,200,1,-6.062500e+00
10000,2,73,0.969,530,1,-2.817500e+02
10000,2,74,1.469,860,1,6.164414e+02
10000,2,75,1.319,695,1,-2.952344e+02
