Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,2.808,860,1,-2.577461e+02
1,1,2,6.591,860,1,2.094258e+02
1,1,3,1.987,365,1,2.605469e+01
1,1,4,2.053,530,1,3.695625e+02
1,1,5,4.371,695,1,-3.384961e+02
1,1,6,1.367,200,1,1.388672e+01
1,1,7,1.519,530,1,2.287344e+02
1,1,8,2.671,860,1,-5.072188e+02
1,1,9,5.023,530,1,1.798086e+02
1,1,10,2.020,365,1,4.843750e+00
1,1,11,7.126,695,1,4.543750e+01
1,1,12,7.943,860,1,3.524180e+02
1,1,13,1.803,365,1,6.207031e+00
1,1,14,1.252,365,1,1.139844e+01
1,1,15,1.436,695,1,2.770195e+02
1,1,16,1.386,695,1,2.884375e+02
1,1,17,1.019,695,1,2.528086e+02
1,1,18,1.319,200,1,2.030859e+01
1,1,19,1.653,695,1,3.713320e+02
1,1,20,1.252,860,1,4.228633e+02
1,1,21,1.169,695,1,3.689531e+02
1,1,22,2.838,530,1,4.719922e+01
1,1,23,3.889,365,1,4.204297e+01
1,1,24,1.669,200,1,2.597656e+00
1,1,25,1.503,200,1,-5.910156e+00
1,1,26,4.022,695,1,-3.630352e+02
1,1,27,3.105,365,1,-8.483203e+01
1,1,28,1.953,860,1,4.089180e+02
1,1,29,1.085,200,1,-3.242578e+01
1,1,30,1.402,695,1,-2.581367e+02
1,1,31,1.352,200,1,1.136719e+00
1,1,32,2.404,860,1,5.415039e+02
1,1,33,2.087,860,1,-3.834336e+02
1,1,34,6.525,530,1,2.264023e+02
1,1,35,3.055,695,1,2.769883e+02
1,1,36,1.286,365,1,1.632812e+01
1,1,37,2.237,530,1,-2.598398e+02
1,1,38,6.876,200,1,-5.113281e+00
1,1,39,1.402,530,1,1.687266e+02
1,1,40,1.369,200,1,-3.203125e+00
1,1,41,6.842,200,1,9.746094e+00
1,1,42,4.072,695,1,7.472656e+00
1,1,43,1.236,200,1,3.703125e+00
1,1,44,2.487,860,1,-5.906016e+02
1,1,45,2.754,860,1,4.449570e+02
1,1,46,2.521,530,1,2.251172e+01
1,1,47,1.936,860,1,4.055977e+02
1,1,48,1.119,860,1,3.693320e+02
1,1,49,4.490,530,1,-9.035547e+01
1,1,50,1.219,365,1,1.165625e+01
1,1,51,1.686,200,1,4.843750e+00
1,1,52,1.786,365,1,2.833984e+01
1,1,53,1.820,860,1,-5.156250e+02
1,1,54,1.219,530,1,2.720312e+01
1,1,55,1.302,365,1,1.948828e+01
1,1,56,13.300,365,1,6.382812e+00
1,1,57,1.753,200,1,3.769531e+00
1,1,58,1.236,200,1,-1.077734e+01
1,1,59,1.086,695,1,3.258281e+02
1,1,60,1.035,530,1,-7.819922e+01
1,1,61,1.252,695,1,-2.974531e+02
1,1,62,0.802,695,1,6.411328e+01
1,1,63,1.669,365,1,-8.425781e+00
