Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,695,4.219,-46,1.164062e+00,1,5,0
2,1,1,2,530,5.087,-191,5.179688e+00,-1,6,1
2,1,1,3,530,3.486,-74,-2.171875e+00,-1,4,0
2,1,1,4,530,5.489,-238,1.076758e+02,1,4,1
2,1,1,5,695,3.620,-117,-4.846875e+02,-1,3,1
2,1,1,6,200,3.420,29,3.367188e+00,-1,9,1
2,1,1,7,860,3.487,-387,-6.828477e+02,-1,8,1
2,1,1,8,365,3.487,-26,-2.710938e+00,-1,7,1
2,1,1,9,860,5.356,270,2.710156e+02,1,3,0
2,1,1,10,200,2.402,-71,-6.898438e+00,-1,8,1
2,1,1,11,365,3.187,89,2.691406e+00,-1,5,1
2,1,1,12,365,3.237,153,-3.972656e+00,1,6,1
2,1,1,13,365,5.472,90,9.085938e+00,1,7,1
2,1,1,14,200,2.703,-78,-2.394531e+00,-1,2,1
2,1,1,15,530,3.070,264,1.465391e+02,1,9,1
2,1,1,16,200,1.768,43,-5.019531e+00,-1,1,0
2,1,1,17,695,6.340,165,3.301797e+02,-1,1,0
2,1,1,18,695,4.138,158,-4.220859e+02,-1,8,1
2,1,1,19,530,4.755,220,-2.596523e+02,1,2,0
2,1,1,20,860,4.238,-294,6.767969e+02,1,5,1
2,1,1,21,200,1.885,-17,-5.964844e+00,-1,3,1
2,1,1,22,860,4.488,-51,6.867344e+02,1,3,1
2,1,1,23,365,3.387,-152,-6.371094e+00,1,1,0
2,1,1,24,695,2.469,85,4.649219e+02,1,8,1
2,1,1,25,695,6.006,-343,-4.013867e+02,-1,5,1
2,1,1,26,860,3.270,318,7.185391e+02,-1,7,0
2,1,1,27,365,5.339,-165,-7.733203e+01,1,3,0
2,1,1,28,695,3.137,162,5.366328e+02,-1,4,0
2,1,1,29,860,3.704,342,-6.294609e+02,1,2,0
2,1,1,30,200,2.553,39,4.750000e+00,1,2,1
2,1,1,31,695,4.438,-183,-1.998438e+02,-1,3,0
2,1,1,32,860,5.656,163,4.332461e+02,-1,4,0
2,1,1,33,365,6.090,136,-1.722656e+00,1,5,1
2,1,1,34,365,3.771,-17,-4.363281e+00,1,2,0
2,1,1,35,530,3.871,137,1.938789e+02,1,7,1
2,1,1,36,365,2.319,173,1.471484e+01,-1,4,1
2,1,1,37,530,5.873,-225,-2.385586e+02,-1,6,1
2,1,1,38,530,2.536,60,2.785039e+02,-1,5,0
2,1,1,39,365,2.469,-180,4.675781e+00,1,7,1
2,1,1,40,860,3.320,-52,5.464844e+00,1,2,0
2,1,1,41,200,1.701,49,-8.886719e+00,-1,4,1
2,1,1,42,200,2.486,-37,-5.281250e+00,1,4,1
2,1,1,43,860,3.854,-12,1.857031e+02,1,8,1
2,1,1,44,530,3.120,117,1.970703e+01,1,6,1
2,1,1,45,860,2.452,-21,3.566133e+02,1,9,1
2,1,1,46,695,2.619,-264,5.963672e+01,1,9,1
2,1,1,47,530,2.002,-194,2.520703e+01,-1,7,1
2,1,1,48,530,2.285,-173,-9.319141e+01,1,6,1
2,1,1,49,530,3.654,-201,3.650781e+01,-1,4,0
2,1,1,50,200,2.452,-29,2.496094e+00,-1,2,1
2,1,1,51,365,2.536,89,3.988281e+00,-1,8,1
2,1,1,52,860,2.068,234,5.924766e+02,-1,9,0
2,1,1,53,200,1.551,-31,9.656250e+00,-1,7,1
2,1,1,54,860,2.452,-108,6.410234e+02,-1,3,0
2,1,1,55,530,5.823,81,9.784766e+01,1,2,0
2,1,1,56,200,1.952,12,6.406250e-01,-1,2,1
2,1,1,57,695,3.037,329,3.878398e+02,1,9,1
2,1,1,58,200,2.486,30,2.265625e-01,1,3,1
2,1,1,59,860,2.185,427,-5.338477e+02,-1,9,1
2,1,1,60,530,3.003,49,-8.014062e+01,-1,5,1
2,1,1,61,200,3.420,-99,-6.152344e+00,1,5,1
2,1,1,62,695,3.187,53,3.678672e+02,-1,1,0
2,1,1,63,860,2.886,-345,7.184023e+02,-1,8,0
2,1,1,64,365,3.771,-100,-3.998438e+01,1,5,1
2,1,1,65,530,4.271,-4,2.411719e+01,-1,8,1
2,1,1,66,695,2.219,287,1.692969e+01,-1,4,0
2,1,1,67,200,1.718,51,1.293359e+01,1,6,1
2,1,1,68,365,3.771,96,7.313281e+01,-1,4,1
2,1,1,69,695,1.852,-284,3.043047e+02,1,4,1
2,1,1,70,695,3.053,-116,-3.289414e+02,1,7,0
2,1,1,71,365,2.068,-54,-5.371094e+00,-1,2,0
2,1,1,72,200,1.635,41,-1.253906e+00,-1,5,1
2,1,1,73,695,2.820,-81,4.034297e+02,-1,7,0
2,1,1,74,860,5.055,71,2.956992e+02,1,6,1
2,1,1,75,365,2.068,-173,-6.392578e+01,-1,2,0
2,10000,2,1,860,6.567,-35,4.008867e+02,-1,5,0
2,10000,2,2,695,3.704,227,-2.375195e+02,1,5,0
2,10000,2,3,365,1.718,-62,4.593750e+00,1,5,1
2,10000,2,4,695,2.085,180,2.889141e+02,1,5,1
2,10000,2,5,860,2.252,-348,4.138125e+02,-1,5,0
2,10000,2,6,365,1.668,-140,3.617188e+00,1,5,1
2,10000,2,7,200,1.618,82,5.585938e-01,-1,5,1
2,10000,2,8,530,2.836,-40,1.778906e+01,-1,5,0
2,10000,2,9,860,2.185,370,2.894961e+02,1,5,0
2,10000,2,10,530,1.835,-90,1.534766e+01,1,5,1
2,10000,2,11,200,1.468,15,2.339844e+00,1,5,1
2,10000,2,12,695,1.985,-70,2.208516e+02,1,5,1
2,10000,2,13,365,1.518,-96,1.473438e+01,1,5,1
2,10000,2,14,200,1.501,-75,-4.003906e+00,-1,5,1
2,10000,2,15,860,2.135,-233,2.882695e+02,1,5,0
2,10000,2,16,860,1.985,-219,4.016680e+02,-1,5,0
2,10000,2,17,530,2.052,-101,-9.930469e+01,-1,5,1
2,10000,2,18,365,2.486,32,7.960938e+00,-1,5,1
2,10000,2,19,365,1.418,-15,1.007812e+00,-1,5,1
2,10000,2,20,365,1.535,-143,8.070312e+00,1,5,1
2,10000,2,21,530,2.870,221,1.025820e+02,-1,5,0
2,10000,2,22,860,2.486,260,-4.210156e+02,1,5,0
2,10000,2,23,365,2.069,-10,4.472656e+00,-1,5,1
2,10000,2,24,365,1.751,20,-9.019531e+00,-1,5,1
2,10000,2,25,695,2.085,-131,-2.263242e+02,-1,5,1
2,10000,2,26,200,1.801,36,2.351172e+01,1,5,1
2,10000,2,27,695,5.506,-344,-3.111445e+02,-1,5,1
2,10000,2,28,695,2.619,2,-5.419531e+01,1,5,0
2,10000,2,29,695,1.918,79,6.055820e+02,1,5,1
2,10000,2,30,860,4.355,45,-4.122930e+02,-1,5,1
2,10000,2,31,695,4.772,-305,-4.562305e+02,-1,5,1
2,10000,2,32,365,1.985,-39,-2.691406e+00,1,5,1
2,10000,2,33,365,2.669,-153,5.312500e-01,-1,5,1
2,10000,2,34,530,2.619,30,1.010625e+02,1,5,1
2,10000,2,35,200,1.735,-8,-8.664062e+00,-1,5,1
2,10000,2,36,365,1.885,-121,-9.930078e+01,1,5,1
2,10000,2,37,695,1.952,31,3.754492e+02,1,5,1
2,10000,2,38,200,1.568,-50,1.019531e+00,1,5,1
2,10000,2,39,200,1.351,51,6.484375e+00,-1,5,1
2,10000,2,40,200,1.468,29,-1.518750e+01,1,5,1
2,10000,2,41,365,1.584,-8,-1.707031e+00,1,5,1
2,10000,2,42,530,1.568,252,1.360703e+02,-1,5,0
2,10000,2,43,365,1.451,114,2.519922e+01,-1,5,1
2,10000,2,44,860,2.018,341,5.852227e+02,-1,5,0
2,10000,2,45,200,1.801,-9,-3.519531e+00,-1,5,1
2,10000,2,46,530,1.768,26,2.458242e+02,-1,5,0
2,10000,2,47,530,1.768,223,315,-1,5,0
2,10000,2,48,530,1.968,78,4.262305e+02,-1,5,0
2,10000,2,49,530,4.705,250,3.461484e+02,-1,5,0
2,10000,2,50,530,1.518,-204,-4.141055e+02,-1,5,1
2,10000,2,51,860,2.102,-329,-7.468867e+02,1,5,0
2,10000,2,52,365,1.501,-81,-2.223828e+02,-1,5,1
2,10000,2,53,200,1.368,-77,-3.972656e+00,-1,5,1
2,10000,2,54,530,2.286,172,2.872695e+02,-1,5,0
2,10000,2,55,695,2.202,-226,6.011719e+02,1,5,1
2,10000,2,56,530,1.551,-229,-3.593320e+02,-1,5,1
2,10000,2,57,695,1.701,146,6.110352e+02,-1,5,0
2,10000,2,58,860,1.851,-122,-7.811406e+02,-1,5,1
2,10000,2,59,860,1.568,10,7.876523e+02,1,5,1
2,10000,2,60,695,1.601,-321,-582,1,5,0
2,10000,2,61,860,1.501,-144,-7.696562e+02,1,5,0
2,10000,2,62,200,1.451,84,1.103125e+01,1,5,1
2,10000,2,63,530,1.818,132,-4.019180e+02,1,5,0
2,10000,2,64,200,1.818,51,5.566406e+00,-1,5,1
2,10000,2,65,365,1.501,150,5.156250e+00,1,5,1
2,10000,2,66,200,1.384,-82,-3.890625e+00,-1,5,1
2,10000,2,67,860,1.651,394,7.118867e+02,-1,5,0
2,10000,2,68,860,1.802,-30,7.275547e+02,-1,5,0
2,10000,2,69,695,1.585,343,-5.877930e+02,-1,5,1
2,10000,2,70,860,1.634,359,-7.780391e+02,-1,5,1
2,10000,2,71,530,1.668,-27,4.400742e+02,-1,5,0
2,10000,2,72,200,1.501,-5,-1.248828e+01,-1,5,1
2,10000,2,73,695,1.635,142,5.740469e+02,-1,5,0
2,10000,2,74,695,1.501,-307,-5.909414e+02,1,5,0
2,10000,2,75,200,1.434,69,3.573828e+01,-1,5,1
