Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,530,5.617,-178,3.835938e+00,1,5,1
2,10000,1,2,530,4.204,-12,-9.570312e+00,1,5,1
2,10000,1,3,530,2.969,105,-1.154297e+01,1,5,1
2,10000,1,4,860,3.620,-116,9.648438e-01,-1,5,0
2,10000,1,5,200,2.417,40,-2.117188e+00,1,5,1
2,10000,1,6,365,2.801,60,-4.510938e+01,1,5,1
2,10000,1,7,695,3.220,344,-9.625000e+01,1,5,0
2,10000,1,8,200,2.135,-75,-2.972656e+00,1,5,1
2,10000,1,9,530,2.319,-36,1.123008e+02,1,5,1
2,10000,1,10,365,2.118,-155,-5.489844e+01,1,5,1
2,10000,1,11,695,2.102,344,1.901250e+02,-1,5,0
2,10000,1,12,200,1.952,-80,-5.582031e+00,-1,5,1
2,10000,1,13,860,3.003,252,-143,-1,5,0
2,10000,1,14,365,1.751,163,6.324219e+00,1,5,1
2,10000,1,15,530,2.352,-32,1.101836e+02,1,5,1
2,10000,1,16,860,2.536,14,2.348555e+02,1,5,0
2,10000,1,17,860,3.153,-88,3.746836e+02,-1,5,0
2,10000,1,18,365,2.553,127,-1.738281e+00,-1,5,1
2,10000,1,19,365,2.135,159,-7.804688e+00,-1,5,1
2,10000,1,20,365,3.220,-173,-1.450781e+01,-1,5,1
2,10000,1,21,695,3.821,18,-1.540234e+02,1,5,0
2,10000,1,22,365,2.219,180,-3.445312e+00,1,5,1
2,10000,1,23,530,2.436,-8,1.254219e+02,1,5,1
2,10000,1,24,530,2.602,7,-9.952344e+01,1,5,0
2,10000,1,25,365,1.968,-32,-3.988281e+00,1,5,1
2,10000,1,26,200,1.885,71,-4.839844e+00,1,5,1
2,10000,1,27,695,2.903,35,1.681211e+02,-1,5,0
2,10000,1,28,695,2.252,-73,2.280078e+01,1,5,0
2,10000,1,29,365,2.119,134,-1.040625e+01,1,5,1
2,10000,1,30,860,2.135,-385,3.078711e+02,-1,5,0
2,10000,1,31,530,2.953,-25,-1.323594e+02,-1,5,1
2,10000,1,32,695,2.252,-22,2.448672e+02,-1,5,0
2,10000,1,33,365,1.701,-15,2.799219e+01,1,5,1
2,10000,1,34,200,1.585,-29,-8.222656e+00,1,5,1
2,10000,1,35,365,1.635,133,-7.421875e-01,1,5,1
2,10000,1,36,530,1.718,-16,1.157969e+02,1,5,1
2,10000,1,37,860,1.985,209,-1.883828e+02,1,5,0
2,10000,1,38,200,1.718,-80,-6.757812e+00,1,5,1
2,10000,1,39,695,2.069,-223,2.050977e+02,-1,5,0
2,10000,1,40,200,1.618,-73,-7.125000e+00,1,5,1
