Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,5.364,-325,-1.962500e+01,-1,6,0
2,1,1,2,860,6.106,-294,1.964570e+02,1,5,0
2,1,1,3,365,4.721,-36,-1.316055e+02,1,3,0
2,1,1,4,530,3.003,-214,-2.165664e+02,1,5,0
2,1,1,5,695,5.921,-233,-3.363203e+02,-1,2,0
2,1,1,6,200,3.785,51,3.507812e+00,1,6,1
2,1,1,7,530,3.670,219,2.282812e+01,1,2,0
2,1,1,8,860,5.506,-292,-6.992734e+02,-1,7,1
2,1,1,9,530,4.321,149,-3.996484e+02,1,7,0
2,1,1,10,365,3.287,0,-2.301602e+02,1,4,0
2,1,1,11,695,4.922,79,-5.040391e+02,-1,7,1
2,1,1,12,860,5.172,106,6.497266e+02,1,3,1
2,1,1,13,365,3.303,179,-2.698281e+02,1,5,0
2,1,1,14,365,5.739,-157,-2.257617e+02,-1,9,1
2,1,1,15,695,7.091,-214,3.180820e+02,-1,2,0
2,1,1,16,695,3.454,-51,5.105117e+02,-1,9,0
2,1,1,17,695,3.170,173,5.230352e+02,1,5,1
2,1,1,18,200,3.820,27,-7.480469e+00,-1,1,0
2,1,1,19,695,3.070,29,-5.432930e+02,-1,8,1
2,1,1,20,860,2.853,-400,6.936562e+02,1,3,1
2,1,1,21,695,3.537,298,5.386758e+02,1,3,1
2,1,1,22,530,5.456,-249,-3.961328e+02,-1,3,1
2,1,1,23,365,2.836,-154,2.689141e+02,1,3,1
2,1,1,24,200,2.870,-66,1.083945e+02,-1,8,1
2,1,1,25,200,2.118,100,1.053516e+02,-1,2,0
2,1,1,26,695,2.552,-62,5.314922e+02,-1,3,0
2,1,1,27,365,2.002,-165,2.007773e+02,1,6,1
2,1,1,28,860,4.705,242,6.466445e+02,-1,6,0
2,1,1,29,200,2.385,7,8.032812e+01,-1,7,1
2,1,1,30,695,2.853,-32,-5.590469e+02,-1,2,1
2,1,1,31,200,2.870,-6,-1.049375e+02,-1,6,1
2,1,1,32,860,2.302,-35,7.277148e+02,1,4,1
2,1,1,33,860,2.569,-126,-7.763711e+02,1,3,0
2,1,1,34,530,3.187,193,4.392266e+02,1,1,1
2,1,1,35,695,5.055,-21,5.478086e+02,1,3,1
2,1,1,36,365,3.670,89,-2.705430e+02,1,9,1
2,1,1,37,530,5.139,-212,-4.052852e+02,1,8,0
2,1,1,38,200,1.901,-64,1.074766e+02,-1,6,1
2,1,1,39,530,2.319,-195,-4.041797e+02,1,6,0
2,1,1,40,200,1.935,37,-1.214141e+02,-1,3,1
2,1,1,41,200,2.669,23,-1.253711e+02,1,7,1
2,1,1,42,695,3.570,-82,5.631992e+02,1,3,1
2,1,1,43,200,3.186,29,-6.745703e+01,1,7,1
2,1,1,44,860,3.704,-282,-6.788672e+02,-1,3,1
2,1,1,45,860,4.038,-331,-7.287891e+02,-1,1,1
2,1,1,46,530,3.003,16,4.137500e+02,-1,7,0
2,1,1,47,860,4.805,-3,6.584727e+02,-1,9,0
2,1,1,48,860,2.836,54,7.094180e+02,-1,9,0
2,1,1,49,530,2.753,-84,4.092109e+02,-1,4,0
2,1,1,50,365,2.486,-39,2.370586e+02,-1,7,1
2,1,1,51,200,8.125,-62,1.118281e+02,1,8,1
2,1,1,52,365,2.502,73,2.142266e+02,1,9,1
2,1,1,53,860,2.669,-326,-7.078984e+02,1,7,0
2,1,1,54,530,2.786,158,-4.089766e+02,-1,6,1
2,1,1,55,365,2.553,136,-2.497227e+02,-1,7,1
2,1,1,56,365,2.686,171,-2.688203e+02,-1,1,1
2,1,1,57,200,3.270,11,-4.586328e+01,1,5,1
2,1,1,58,200,3.070,-16,-1.035586e+02,1,2,0
2,1,1,59,695,2.486,188,5.806836e+02,1,8,1
2,1,1,60,530,2.602,86,4.031680e+02,1,9,1
2,1,1,61,695,2.085,-321,-5.812773e+02,1,5,0
2,1,1,62,695,2.419,153,-5.661875e+02,-1,1,1
2,1,1,63,365,2.653,131,-2.667070e+02,1,2,0
2,1,1,64,530,2.118,209,-4.101719e+02,1,6,0
2,1,1,65,200,2.986,-87,-1.210586e+02,1,6,1
2,1,1,66,530,2.452,-38,-3.925625e+02,-1,8,1
2,1,1,67,365,3.220,134,2.461055e+02,1,3,1
2,1,1,68,860,3.487,-161,-7.256836e+02,-1,6,1
2,1,1,69,530,2.385,-175,4.273047e+02,-1,2,0
2,1,1,70,860,2.385,165,7.480117e+02,1,4,1
2,1,1,71,365,2.602,-42,2.726875e+02,1,6,1
2,1,1,72,365,2.585,-171,-2.655078e+02,-1,1,1
2,1,1,73,695,2.736,218,5.844570e+02,-1,3,0
2,1,1,74,530,2.219,249,4.152383e+02,-1,6,0
2,1,1,75,200,2.402,77,1.221758e+02,-1,6,1
2,10000,2,1,365,5.760,133,9.680078e+01,-1,5,1
2,10000,2,2,860,3.504,-256,5.913320e+02,1,5,1
2,10000,2,3,200,2.953,-27,-7.851562e-01,-1,5,1
2,10000,2,4,860,2.953,-264,-6.306445e+02,-1,5,1
2,10000,2,5,695,2.753,21,5.407930e+02,-1,5,0
2,10000,2,6,860,2.770,218,6.652188e+02,-1,5,0
2,10000,2,7,530,4.204,46,2.648086e+02,-1,5,0
2,10000,2,8,860,2.519,99,5.650508e+02,1,5,1
2,10000,2,9,695,2.586,-178,4.115469e+02,-1,5,0
2,10000,2,10,695,2.035,274,5.053789e+02,-1,5,0
2,10000,2,11,695,3.520,-182,-5.148984e+02,1,5,0
2,10000,2,12,530,2.219,169,3.720078e+02,-1,5,0
2,10000,2,13,860,3.120,-251,6.124492e+02,-1,5,0
2,10000,2,14,200,3.053,68,-5.050781e+00,-1,5,1
2,10000,2,15,860,2.519,-63,-6.528594e+02,-1,5,1
2,10000,2,16,695,2.736,157,-5.252266e+02,-1,5,1
2,10000,2,17,200,2.235,33,5.671875e+00,1,5,1
2,10000,2,18,365,2.669,-48,5.148438e+00,1,5,1
2,10000,2,19,530,2.786,213,2.084414e+02,-1,5,0
2,10000,2,20,695,2.820,-205,4.884141e+02,1,5,1
2,10000,2,21,200,2.703,76,-1.960938e+00,1,5,1
2,10000,2,22,365,2.335,74,-3.047266e+01,1,5,1
2,10000,2,23,530,2.703,201,-1.889180e+02,1,5,0
2,10000,2,24,530,2.385,-81,-3.912891e+01,1,5,0
2,10000,2,25,200,2.185,71,-2.617188e+00,-1,5,1
2,10000,2,26,200,2.586,-66,4.707031e+00,-1,5,1
2,10000,2,27,200,2.068,47,2.734375e+00,-1,5,1
2,10000,2,28,695,2.469,131,4.548633e+02,1,5,1
2,10000,2,29,365,3.837,-61,1.585742e+02,1,5,1
2,10000,2,30,860,2.753,233,6.223281e+02,1,5,1
2,10000,2,31,365,2.219,-2,-9.066406e+00,1,5,1
2,10000,2,32,860,2.786,-4,-6.927539e+02,1,5,0
2,10000,2,33,860,3.320,-21,-6.346289e+02,-1,5,1
2,10000,2,34,365,3.687,89,9.753906e+00,-1,5,1
2,10000,2,35,365,2.319,-117,-8.832031e+00,1,5,1
2,10000,2,36,365,2.002,72,-1.732031e+01,-1,5,1
2,10000,2,37,530,2.736,260,2.616328e+02,-1,5,0
2,10000,2,38,695,2.519,-307,-4.998125e+02,1,5,0
2,10000,2,39,200,2.603,-47,-1.703125e+00,1,5,1
2,10000,2,40,200,2.185,-69,-8.765625e+00,1,5,1
2,10000,2,41,200,2.185,-42,-1.300391e+01,-1,5,1
2,10000,2,42,200,2.302,-95,-4.359375e+00,-1,5,1
2,10000,2,43,530,6.840,-164,3.884883e+02,1,5,1
2,10000,2,44,530,2.402,9,4.154648e+02,1,5,1
2,10000,2,45,860,2.652,-261,-7.363320e+02,-1,5,1
2,10000,2,46,365,3.070,30,-3.046875e+00,-1,5,1
2,10000,2,47,860,2.569,298,5.926406e+02,1,5,1
2,10000,2,48,365,2.769,-152,1.671875e+00,1,5,1
2,10000,2,49,860,2.602,-165,-6.864336e+02,1,5,0
2,10000,2,50,365,2.319,9,2.446484e+01,1,5,1
2,10000,2,51,695,2.452,0,-4.820508e+02,1,5,0
2,10000,2,52,365,2.052,137,2.165234e+01,1,5,1
2,10000,2,53,200,2.002,-55,3.113281e+00,-1,5,1
2,10000,2,54,530,6.273,7,-2.917695e+02,-1,5,1
2,10000,2,55,695,2.803,84,-4.846328e+02,-1,5,1
2,10000,2,56,200,2.369,-59,-2.593750e+00,-1,5,1
2,10000,2,57,365,3.604,-73,-1.089844e+00,-1,5,1
2,10000,2,58,530,2.836,-249,-1.564688e+02,-1,5,1
2,10000,2,59,530,3.754,219,2.820156e+02,1,5,1
2,10000,2,60,860,3.153,357,6.331289e+02,-1,5,0
2,10000,2,61,200,2.486,25,-3.648438e+00,-1,5,1
2,10000,2,62,860,2.803,362,-6.781016e+02,-1,5,1
2,10000,2,63,365,2.402,71,-5.406250e+00,-1,5,1
2,10000,2,64,530,4.922,156,-8.085938e+00,1,5,1
2,10000,2,65,365,2.669,161,-1.819922e+01,-1,5,1
2,10000,2,66,695,2.769,-293,-4.029531e+02,-1,5,1
2,10000,2,67,530,2.936,42,-8.765625e+00,-1,5,1
2,10000,2,68,695,2.836,299,4.583828e+02,-1,5,0
2,10000,2,69,695,2.219,168,4.824219e+02,1,5,1
2,10000,2,70,695,2.786,-229,4.105586e+02,1,5,1
2,10000,2,71,530,3.670,150,-1.142109e+02,1,5,0
2,10000,2,72,200,4.505,54,3.175781e+00,-1,5,1
2,10000,2,73,530,2.269,-61,-2.530078e+01,-1,5,1
2,10000,2,74,860,2.119,-121,-5.895859e+02,1,5,0
2,10000,2,75,695,2.653,-340,-4.920938e+02,1,5,0
