Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,530,4.733,-178,4.080469e+01,1,5,1
2,10000,1,2,530,2.518,-12,3.421875e+01,1,5,1
2,10000,1,3,530,3.053,105,2.624609e+01,1,5,1
2,10000,1,4,860,9.193,-116,4.204492e+02,-1,5,0
2,10000,1,5,200,2.000,40,3.804688e+00,1,5,1
2,10000,1,6,365,2.300,60,2.696094e+01,1,5,1
2,10000,1,7,695,4.138,344,-2.967578e+02,1,5,0
2,10000,1,8,200,1.885,-75,1.296875e+00,1,5,1
2,10000,1,9,530,3.506,-36,2.673438e+01,1,5,1
2,10000,1,10,365,3.053,-155,-7.304688e-01,1,5,1
2,10000,1,11,695,2.469,344,2.942812e+02,-1,5,0
2,10000,1,12,200,1.818,-80,4.332031e+00,-1,5,1
2,10000,1,13,860,4.305,252,5.159531e+02,-1,5,0
2,10000,1,14,365,2.152,163,2.243750e+01,1,5,1
2,10000,1,15,530,2.819,-32,3.008594e+01,1,5,1
2,10000,1,16,860,6.190,14,3.322070e+02,1,5,1
2,10000,1,17,860,5.422,-88,-3.323477e+02,-1,5,1
2,10000,1,18,365,1.985,127,1.397266e+01,-1,5,1
2,10000,1,19,365,1.718,159,2.321875e+01,-1,5,1
2,10000,1,20,365,1.718,-173,1.507422e+01,-1,5,1
2,10000,1,21,695,5.089,18,1.635938e+01,1,5,0
2,10000,1,22,365,1.618,180,-3.382812e+00,1,5,1
2,10000,1,23,530,2.503,-8,3.882812e+00,1,5,1
2,10000,1,24,530,2.169,7,-8.746094e+00,1,5,1
2,10000,1,25,365,1.401,-32,-5.074219e+00,1,5,1
2,10000,1,26,200,1.484,71,8.925781e+00,1,5,1
2,10000,1,27,695,1.835,35,2.563984e+02,-1,5,0
2,10000,1,28,695,4.188,-73,3.207461e+02,1,5,1
2,10000,1,29,365,1.551,134,2.374219e+01,1,5,1
2,10000,1,30,860,3.938,-385,3.965781e+02,-1,5,0
2,10000,1,31,530,1.885,-25,1.280859e+01,-1,5,1
2,10000,1,32,695,2.052,-22,-3.696367e+02,-1,5,1
2,10000,1,33,365,1.718,-15,3.574219e+00,1,5,1
2,10000,1,34,200,1.568,-29,1.962891e+01,1,5,1
2,10000,1,35,365,1.651,133,-6.304688e+00,1,5,1
2,10000,1,36,530,1.584,-16,9.609375e+00,1,5,1
2,10000,1,37,860,1.768,209,6.234062e+02,1,5,1
2,10000,1,38,200,1.451,-80,8.851562e+00,1,5,1
2,10000,1,39,695,3.020,-223,1.563672e+01,-1,5,0
2,10000,1,40,200,1.351,-73,1.948828e+01,1,5,1
2,10000,1,41,695,1.451,208,-4.230508e+02,1,5,0
2,10000,1,42,695,1.768,-135,-4.299062e+02,1,5,0
2,10000,1,43,365,1.167,18,3.368750e+01,-1,5,1
2,10000,1,44,695,3.170,-39,-3.834492e+02,1,5,0
2,10000,1,45,530,1.801,201,-1.660938e+01,-1,5,1
2,10000,1,46,530,1.902,-211,4.281250e+00,-1,5,1
2,10000,1,47,200,1.484,43,-1.533594e+01,-1,5,1
2,10000,1,48,530,1.835,33,2.969922e+01,-1,5,0
2,10000,1,49,530,2.736,-167,3.108594e+01,-1,5,0
2,10000,1,50,200,1.267,-32,7.406250e+00,-1,5,1
2,10000,1,51,860,1.518,79,-4.554844e+02,-1,5,1
2,10000,1,52,695,2.786,-58,-4.782109e+02,1,5,0
2,10000,1,53,860,2.152,-294,-6.206328e+02,-1,5,1
2,10000,1,54,530,1.968,-43,1.023438e+01,1,5,1
2,10000,1,55,860,2.669,358,6.235117e+02,1,5,1
2,10000,1,56,860,2.719,-240,-4.590625e+02,1,5,0
2,10000,1,57,695,1.518,-110,-4.730273e+02,1,5,0
2,10000,1,58,695,1.618,264,4.626406e+02,1,5,1
2,10000,1,59,365,2.118,-18,2.840234e+01,1,5,1
2,10000,1,60,860,3.036,302,4.808008e+02,-1,5,0
2,10000,1,61,200,2.335,75,2.535547e+01,-1,5,1
2,10000,1,62,365,1.834,-33,1.375000e+01,-1,5,1
2,10000,1,63,860,1.501,-396,6.557109e+02,1,5,1
2,10000,1,64,200,1.534,-6,1.410547e+01,1,5,1
2,10000,1,65,695,2.853,-284,-3.950742e+02,-1,5,1
2,10000,1,66,200,1.601,95,3.597656e+00,-1,5,1
2,10000,1,67,200,2.185,22,2.832031e+00,1,5,1
2,10000,1,68,860,1.584,-79,7.100078e+02,1,5,1
2,10000,1,69,200,1.568,-96,1.478516e+01,-1,5,1
2,10000,1,70,530,1.902,48,2.730078e+01,-1,5,0
2,10000,1,71,860,1.418,9,-5.577305e+02,1,5,0
2,10000,1,72,860,2.236,247,-4.756367e+02,1,5,0
2,10000,1,73,365,1.651,180,8.851562e+00,-1,5,1
2,10000,1,74,200,1.651,-94,1.717578e+01,-1,5,1
2,10000,1,75,695,2.836,218,-5.153516e+02,-1,5,1
2,1,2,1,530,3.770,49,3.459375e+01,-1,7,1
2,1,2,2,200,1.668,-40,9.398438e+00,-1,8,1
2,1,2,3,365,3.170,-105,2.773828e+01,1,3,1
2,1,2,4,200,2.018,-64,4.375000e+00,-1,7,1
2,1,2,5,860,3.203,-321,-8.049062e+02,-1,7,1
2,1,2,6,200,1.768,-26,1.268359e+01,1,7,1
2,1,2,7,695,2.836,282,5.220469e+02,-1,8,0
2,1,2,8,860,1.751,228,7.928867e+02,1,4,1
2,1,2,9,200,1.902,11,1.053906e+01,-1,7,1
