Spread,Delta,Y_or_N,Confidence
1,420.000,1,3.668750e+02
1,860.000,0,6.695195e+02
1,640.000,0,5.335820e+02
1,200.000,1,6.661992e+02
1,860.000,0,6.113398e+02
1,420.000,1,3.087734e+02
1,200.000,1,6.066953e+02
1,640.000,0,5.221875e+02
10000,420.000,1,3.635703e+02
10000,860.000,0,8.266602e+02
10000,640.000,0,7.104180e+02
10000,200.000,1,7.329805e+02
10000,860.000,0,8.231992e+02
10000,420.000,1,2.929961e+02
10000,200.000,1,7.295391e+02
10000,640.000,0,6.352188e+02
