Spread,Delta,Y_or_N,Confidence
10000,420.000,1,6.064609e+02
10000,860.000,0,960
10000,640.000,0,960
10000,200.000,1,960
10000,860.000,0,960
10000,420.000,1,480
10000,200.000,1,960
10000,640.000,0,960
1,420.000,0,4.066055e+02
1,860.000,0,8.300898e+02
1,640.000,1,3.436445e+02
1,200.000,1,960
1,860.000,1,2.381289e+02
1,420.000,1,7.416172e+02
1,200.000,1,480
1,640.000,0,7.021367e+02
