Spread,Delta,Y_or_N,Confidence
10000,420.000,1,480
10000,860.000,0,4.218047e+02
10000,640.000,1,5.929258e+02
10000,200.000,1,4.346484e+02
10000,860.000,1,6.734297e+02
10000,420.000,0,5.918008e+02
10000,200.000,0,5.966055e+02
10000,640.000,1,3.503945e+02
1,420.000,1,6.530117e+02
1,860.000,0,6.708398e+02
1,640.000,1,3.657305e+02
1,200.000,1,7.889727e+02
1,860.000,0,6.031641e+02
1,420.000,1,3.902695e+02
1,200.000,1,5.826914e+02
1,640.000,1,4.008633e+02
