Spread,Delta,Y_or_N,Confidence
1,420.000,1,7.450977e+02
1,860.000,0,6.887656e+02
1,640.000,1,4.439453e+02
1,200.000,1,960
1,860.000,0,6.960820e+02
1,420.000,1,6.638438e+02
1,200.000,1,960
1,640.000,1,2.845000e+02
10000,420.000,1,960
10000,860.000,0,5.429258e+02
10000,640.000,1,480
10000,200.000,1,960
10000,860.000,0,480
10000,420.000,1,7.601914e+02
10000,200.000,1,960
10000,640.000,0,4.079961e+02
