Spread,Delta,Y_or_N,Confidence
1,420.000,1,9.493242e+02
1,860.000,1,9.159336e+02
1,640.000,1,9.445547e+02
1,200.000,1,9.593867e+02
1,860.000,1,9.123828e+02
1,420.000,1,9.528555e+02
1,200.000,1,9.464688e+02
1,640.000,1,9.295820e+02
10000,420.000,1,9.544727e+02
10000,860.000,1,8.927656e+02
10000,640.000,1,9.437188e+02
10000,200.000,1,9.576875e+02
10000,860.000,1,9.285078e+02
10000,420.000,1,9.525977e+02
10000,200.000,1,9.546094e+02
10000,640.000,1,9.445859e+02
