Spread,Delta,Y_or_N,Confidence
1,420.000,1,6.887266e+02
1,860.000,1,3.400625e+02
1,640.000,1,2.308711e+02
1,200.000,1,8.530156e+02
1,860.000,1,1.161992e+02
1,420.000,1,6.677344e+02
1,200.000,1,8.627305e+02
1,640.000,1,1.538047e+02
10000,420.000,1,9.537109e+02
10000,860.000,0,960
10000,640.000,0,7.324336e+02
10000,200.000,1,9.530273e+02
10000,860.000,0,7.525898e+02
10000,420.000,1,8.409570e+02
10000,200.000,1,9.422734e+02
10000,640.000,0,7.241055e+02
