Spread,Delta,Y_or_N,Confidence
10000,420.000,1,960
10000,860.000,0,960
10000,640.000,0,960
10000,200.000,1,960
10000,860.000,0,960
10000,420.000,1,960
10000,200.000,1,960
10000,640.000,0,960
1,420.000,1,4.876406e+02
1,860.000,0,7.681914e+02
1,640.000,0,5.719141e+02
1,200.000,1,8.046836e+02
1,860.000,0,960
1,420.000,1,4.795742e+02
1,200.000,1,8.077344e+02
1,640.000,0,5.597852e+02
