Spread,Delta,Y_or_N,Confidence
10000,366.667,1,189
10000,700.000,0,800
10000,533.333,0,157
10000,200.000,0,291
10000,700.000,0,800
10000,366.667,0,128
10000,200.000,0,387
10000,533.333,0,349
1,366.667,1,318
1,700.000,0,593
1,533.333,0,490
1,200.000,1,299
1,700.000,0,695
1,366.667,1,526
1,200.000,1,520
1,533.333,0,284
