Spread,Delta,Y_or_N,Confidence
1,366.667,0,84
1,700.000,0,189
1,533.333,0,112
1,200.000,1,717
1,700.000,0,25
1,366.667,0,199
1,200.000,1,756
1,533.333,0,84
10000,366.667,1,731
10000,700.000,0,93
10000,533.333,0,140
10000,200.000,1,783
10000,700.000,0,19
10000,366.667,0,321
10000,200.000,1,755
10000,533.333,0,26
