Spread,Delta,Y_or_N,Confidence
1,366.667,1,307
1,700.000,0,178
1,533.333,0,74
1,200.000,1,400
1,700.000,0,222
1,366.667,1,253
1,200.000,1,400
1,533.333,1,0
10000,366.667,1,791
10000,700.000,0,734
10000,533.333,1,400
10000,200.000,1,797
10000,700.000,0,790
10000,366.667,1,702
10000,200.000,1,800
10000,533.333,0,711
