Spread,Delta,Y_or_N,Confidence
1,366.667,1,276
1,700.000,0,599
1,533.333,0,651
1,200.000,1,652
1,700.000,0,689
1,366.667,1,490
1,200.000,1,670
1,533.333,0,327
10000,366.667,1,521
10000,700.000,0,800
10000,533.333,0,451
10000,200.000,1,748
10000,700.000,0,800
10000,366.667,1,508
10000,200.000,1,800
10000,533.333,0,492
