Spread,Delta,Y_or_N,Confidence
10000,366.667,1,581
10000,700.000,0,709
10000,533.333,0,674
10000,200.000,1,653
10000,700.000,0,651
10000,366.667,1,653
10000,200.000,1,711
10000,533.333,1,692
1,366.667,1,510
1,700.000,1,497
1,533.333,0,585
1,200.000,1,603
1,700.000,0,645
1,366.667,1,611
1,200.000,1,644
1,533.333,1,598
