Spread,Delta,Y_or_N,Confidence
1,420.000,1,6.022852e+02
1,860.000,0,5.838477e+02
1,640.000,0,6.148984e+02
1,200.000,1,6.362578e+02
1,860.000,0,6.576328e+02
1,420.000,1,5.874297e+02
1,200.000,1,7.393672e+02
1,640.000,0,5.887969e+02
10000,420.000,1,8.222969e+02
10000,860.000,0,7.333477e+02
10000,640.000,0,7.612578e+02
10000,200.000,1,8.312734e+02
10000,860.000,0,8.005781e+02
10000,420.000,1,7.817695e+02
10000,200.000,1,8.217422e+02
10000,640.000,0,8.026719e+02
