Spread,Delta,Y_or_N,Confidence
1,366.667,0,87
1,700.000,0,800
1,533.333,0,400
1,200.000,1,699
1,700.000,0,800
1,366.667,0,0
1,200.000,1,761
1,533.333,0,506
10000,366.667,1,800
10000,700.000,0,800
10000,533.333,0,709
10000,200.000,1,800
10000,700.000,0,1
10000,366.667,1,800
10000,200.000,1,800
10000,533.333,0,400
