Spread,Delta,Y_or_N,Confidence
10000,420.000,1,7.390781e+02
10000,860.000,0,8.960156e+02
10000,640.000,0,480
10000,200.000,1,5.574492e+02
10000,860.000,0,960
10000,420.000,1,7.201758e+02
10000,200.000,1,960
10000,640.000,0,8.617227e+02
1,420.000,1,6.117617e+02
1,860.000,0,9.180117e+02
1,640.000,0,8.786094e+02
1,200.000,1,9.535430e+02
1,860.000,0,960
1,420.000,0,5.545977e+02
1,200.000,0,6.503828e+02
1,640.000,1,6.980938e+02
