Spread,Delta,Y_or_N,Confidence
10000,366.667,1,531
10000,700.000,0,713
10000,533.333,0,375
10000,200.000,1,800
10000,700.000,0,764
10000,366.667,1,453
10000,200.000,1,800
10000,533.333,0,450
1,366.667,1,367
1,700.000,0,573
1,533.333,0,362
1,200.000,1,540
1,700.000,0,717
1,366.667,1,453
1,200.000,1,646
1,533.333,0,468
