Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,420,2.763,204,-221,-1,7,1
2,1,1,2,860,2.183,-62,667,1,6,1
2,1,1,3,640,2.549,103,548,-1,8,0
2,1,1,4,200,2.083,48,-24,-1,7,1
2,1,1,5,860,1.633,48,762,-1,6,0
2,1,1,6,420,1.850,197,14,1,3,0
2,1,1,7,200,1.633,48,3,1,4,1
2,1,1,8,640,1.866,319,339,-1,5,0
2,1,1,9,860,3.200,-274,-736,-1,3,1
2,1,1,10,200,2.550,44,-10,1,6,1
2,1,1,11,200,2.700,-32,-18,1,2,1
2,1,1,12,420,2.867,-56,-233,-1,3,1
2,1,1,13,640,2.350,-300,516,1,6,1
2,1,1,14,420,2.467,-66,-216,1,8,1
2,1,1,15,640,2.183,-5,356,1,3,1
2,1,1,16,200,2.433,99,-18,-1,1,0
2,1,1,17,420,2.533,-138,34,1,7,1
2,1,1,18,640,1.800,-2,-467,1,2,0
2,1,1,19,200,2.033,-96,-23,-1,4,1
2,1,1,20,420,1.866,-29,39,1,6,1
2,1,1,21,860,1.900,367,-631,-1,7,1
2,1,1,22,420,1.767,49,-27,1,8,1
2,1,1,23,640,2.216,147,-488,1,8,0
2,1,1,24,420,1.933,-106,20,1,2,0
2,1,1,25,200,1.600,84,-38,-1,2,1
2,1,1,26,200,1.517,-57,3,-1,1,0
2,1,1,27,420,1.817,62,204,1,2,1
2,1,1,28,860,1.950,-257,-722,1,3,0
2,1,1,29,420,1.633,209,29,-1,2,0
2,1,1,30,420,1.767,203,170,-1,2,0
2,1,1,31,640,1.800,113,-391,1,9,0
2,1,1,32,200,1.750,91,33,1,8,1
2,1,1,33,860,1.817,300,-594,-1,6,1
2,1,1,34,420,1.933,-197,153,1,5,1
2,1,1,35,860,1.683,106,-585,-1,7,1
2,1,1,36,860,1.833,-266,658,1,8,1
2,1,1,37,860,2.350,373,-730,-1,5,1
2,1,1,38,640,2.033,-291,455,-1,6,0
2,1,1,39,200,1.567,4,37,-1,2,1
2,1,1,40,860,2.033,1,696,-1,6,0
2,1,1,41,860,1.667,-341,-466,1,6,0
2,1,1,42,200,1.533,-24,-14,-1,6,1
2,1,1,43,420,1.450,140,116,1,3,1
2,1,1,44,640,1.600,-88,-413,-1,5,1
2,1,1,45,200,2.067,67,10,-1,9,1
2,1,1,46,860,1.583,284,476,1,9,1
2,1,1,47,860,1.467,-177,-756,-1,4,1
2,1,1,48,640,2.000,-106,524,1,5,1
2,1,1,49,420,2.050,39,7,1,8,1
2,1,1,50,200,1.600,40,-27,-1,1,0
2,1,1,51,640,1.733,-149,-365,1,8,0
2,1,1,52,200,2.400,39,-2,-1,7,1
2,1,1,53,860,1.683,-190,-595,-1,1,0
2,1,1,54,640,1.950,224,574,-1,2,0
2,1,1,55,640,2.166,-62,-430,-1,7,1
2,1,1,56,200,1.667,25,11,-1,6,1
2,1,1,57,640,2.300,99,463,-1,7,0
2,1,1,58,640,2.217,84,-403,1,4,0
2,1,1,59,420,1.867,-84,150,-1,4,0
2,1,1,60,860,1.633,-234,-661,-1,2,1
2,10,2,1,200,3.483,-55,-21,1,7,1
2,10,2,2,420,1.733,-36,-15,-1,4,1
2,10,2,3,860,1.767,114,-555,-1,3,1
2,10,2,4,860,1.467,203,654,-1,4,0
2,10,2,5,420,2.083,54,-24,1,5,1
2,10,2,6,200,1.883,-76,-73,1,5,1
2,10,2,7,420,2.150,-30,-83,1,4,0
2,10,2,8,200,1.917,32,13,1,5,1
2,10,2,9,640,1.933,-137,-319,1,5,0
2,10,2,10,200,2.300,-69,4,-1,5,1
2,10,2,11,420,1.884,197,12,-1,6,1
2,10,2,12,200,2.000,-59,18,1,5,1
2,10,2,13,860,2.100,175,-441,-1,5,1
2,10,2,14,200,1.600,31,-5,1,6,1
2,10,2,15,860,1.817,-415,-507,1,8,0
2,10,2,16,640,1.700,142,22,1,5,0
2,10,2,17,640,1.650,18,-472,1,5,0
2,10,2,18,860,1.866,325,574,-1,6,0
2,10,2,19,200,1.800,-68,-36,-1,3,1
2,10,2,20,200,1.600,-66,18,-1,5,1
2,10,2,21,420,2.317,201,301,-1,5,0
2,10,2,22,420,2.033,-97,-64,-1,5,1
2,10,2,23,640,12.883,-2,512,1,5,1
2,10,2,24,640,11.600,145,-397,1,4,0
2,10,2,25,640,1.633,-140,383,1,3,1
2,10,2,26,640,2.017,202,-508,1,4,0
2,10,2,27,640,1.850,298,53,1,5,0
2,10,2,28,860,1.733,-252,-601,-1,4,1
2,10,2,29,420,1.817,3,180,1,6,1
2,10,2,30,200,1.750,-3,-21,1,5,1
2,10,2,31,860,1.767,6,-667,-1,4,1
2,10,2,32,420,2.283,-111,129,1,5,1
2,10,2,33,860,2.217,209,-689,1,4,0
2,10,2,34,640,5.883,297,61,-1,5,0
2,10,2,35,200,1.650,-49,-20,1,5,1
2,10,2,36,860,2.083,333,-716,-1,5,1
2,10,2,37,420,1.717,-105,175,-1,5,0
2,10,2,38,200,2.133,37,-34,1,6,1
2,10,2,39,640,2.683,-257,462,-1,5,0
2,10,2,40,640,1.633,284,-486,1,5,0
2,10,2,41,640,1.417,-72,356,1,5,1
2,10,2,42,860,1.633,-393,-653,1,6,0
2,10,2,43,200,1.733,-58,-37,1,5,1
2,10,2,44,860,8.517,135,0,1,4,0
2,10,2,45,640,2.667,-158,-7,-1,5,0
2,10,2,46,860,4.400,87,40,1,6,0
2,10,2,47,200,5.617,79,-28,-1,3,1
2,10,2,48,420,1.783,-159,177,1,5,1
2,10,2,49,420,2.033,142,-40,1,5,1
2,10,2,50,420,1.650,3,-288,-1,6,1
2,10,2,51,420,1.550,157,6,1,5,1
2,10,2,52,860,1.533,-161,-711,-1,5,1
2,10,2,53,860,2.267,262,640,-1,6,0
2,10,2,54,640,2.217,73,-43,1,6,0
2,10,2,55,200,2.300,11,-21,-1,6,1
2,10,2,56,420,2.017,-46,-127,1,4,0
2,10,2,57,640,2.283,-3,453,-1,6,0
2,10,2,58,860,2.333,-147,-436,-1,4,1
2,10,2,59,200,3.000,-55,7,1,6,1
2,10,2,60,420,1.733,-149,20,1,5,1
2,1000,3,1,640,4.116,99,-253,-1,5,1
2,1000,3,2,860,1.867,-330,589,1,5,1
2,1000,3,3,640,3.117,-28,-442,1,5,0
2,1000,3,4,420,3.950,84,-10,-1,5,1
2,1000,3,5,860,2.350,-85,472,1,5,1
2,1000,3,6,860,1.950,-240,-777,1,5,0
2,1000,3,7,860,1.666,264,-599,-1,5,1
2,1000,3,8,200,12.100,6,-9,1,5,1
2,1000,3,9,860,2.367,92,-676,-1,5,1
2,1000,3,10,420,1.483,-26,-28,1,5,1
2,1000,3,11,420,1.733,-16,14,1,5,1
2,1000,3,12,860,1.650,-361,-722,-1,5,1
2,1000,3,13,640,4.883,135,287,-1,5,0
2,1000,3,14,860,3.600,-274,-632,1,5,0
2,1000,3,15,860,10.816,-268,624,1,5,1
2,1000,3,16,420,9.750,-206,5,1,5,1
2,1000,3,17,640,4.016,-282,326,-1,5,0
2,1000,3,18,200,2.583,-9,-25,1,5,1
2,1000,3,19,420,1.567,-155,-193,1,5,0
2,1000,3,20,420,1.433,-111,138,-1,5,0
2,1000,3,21,200,1.650,78,0,1,5,1
2,1000,3,22,860,1.650,-225,549,-1,5,0
2,1000,3,23,200,1.916,-80,-13,-1,5,1
2,1000,3,24,200,1.650,80,-14,1,5,1
2,1000,3,25,640,1.583,-141,-19,1,5,0
2,1000,3,26,420,1.900,-16,-25,-1,5,1
2,1000,3,27,420,1.616,-24,46,1,5,1
2,1000,3,28,640,1.833,54,-379,1,5,0
2,1000,3,29,420,2.533,-195,-27,-1,5,1
2,1000,3,30,200,2.083,-55,0,-1,5,1
2,1000,3,31,420,1.850,129,-4,-1,5,1
2,1000,3,32,640,1.684,263,-372,-1,5,1
2,1000,3,33,420,1.683,88,31,1,5,1
2,1000,3,34,200,2.550,-52,3,-1,5,1
2,1000,3,35,420,1.700,-51,-25,1,5,1
2,1000,3,36,200,1.950,3,5,1,5,1
2,1000,3,37,640,1.600,-29,-470,1,5,0
2,1000,3,38,200,2.333,-65,4,-1,5,1
2,1000,3,39,200,2.117,-33,2,1,5,1
2,1000,3,40,640,1.666,166,-453,-1,5,1
2,1000,3,41,200,2.283,91,14,-1,5,1
2,1000,3,42,200,1.617,-13,-13,-1,5,1
2,1000,3,43,200,1.467,-3,29,1,5,1
2,1000,3,44,200,1.833,39,-22,-1,5,1
2,1000,3,45,200,2.933,13,-25,1,5,1
2,1000,3,46,860,1.900,125,-348,1,5,0
2,1000,3,47,640,1.983,-72,-5,1,5,0
2,1000,3,48,640,1.467,-123,-204,-1,5,1
2,1000,3,49,860,1.633,-267,758,-1,5,0
2,1000,3,50,640,1.467,238,-76,1,5,0
2,1000,3,51,860,1.767,-312,-521,1,5,0
2,1000,3,52,860,1.850,-308,-517,-1,5,1
2,1000,3,53,640,1.700,-121,150,-1,5,0
2,1000,3,54,420,2.000,-149,-9,1,5,1
2,1000,3,55,640,1.833,138,-265,1,5,0
2,1000,3,56,420,2.400,161,-28,1,5,1
2,1000,3,57,860,1.650,-256,-727,1,5,0
2,1000,3,58,860,1.717,-35,545,-1,5,0
2,1000,3,59,420,1.750,-207,23,1,5,1
2,1000,3,60,640,1.517,-211,-322,-1,5,1
