Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,640,4.435,-313,5.571758e+02,-1,8,0
2,1,1,2,640,2.101,109,-5.561367e+02,-1,9,1
2,1,1,3,420,1.768,-128,-3.389961e+02,-1,2,1
2,1,1,4,860,2.202,-80,8.115820e+02,1,7,1
2,1,1,5,640,1.718,148,5.921875e+02,1,9,1
2,1,1,6,200,2.620,29,3.320312e+00,-1,4,1
2,1,1,7,860,1.869,43,-6.962070e+02,-1,8,1
2,1,1,8,200,1.667,-40,1.405469e+02,1,7,1
2,1,1,9,200,1.868,38,4.644531e+00,1,2,1
2,1,1,10,640,2.736,119,-4.950430e+02,1,6,0
2,1,1,11,200,1.785,-37,1.263281e+01,1,5,1
2,1,1,12,420,1.284,-82,-2.651953e+02,-1,7,1
2,1,1,13,860,2.302,307,5.884688e+02,1,7,1
2,1,1,14,420,2.570,-183,2.441914e+02,1,3,1
2,1,1,15,860,1.668,-306,-6.032461e+02,1,3,0
2,1,1,16,420,1.418,163,2.888164e+02,-1,9,1
2,1,1,17,200,1.702,8,1.038281e+01,-1,8,1
2,1,1,18,420,2.035,177,-2.888359e+02,-1,3,1
2,1,1,19,860,2.151,192,6.186367e+02,1,5,1
2,1,1,20,860,8.442,179,-6.479023e+02,1,3,0
2,1,1,21,640,8.893,-77,4.672188e+02,-1,6,0
2,1,1,22,640,25.295,-91,-4.006797e+02,1,7,0
2,1,1,23,420,4.104,137,3.048320e+02,-1,8,1
2,1,1,24,420,2.219,166,3.511719e+00,-1,4,1
2,1,1,25,200,1.684,-98,-2.804688e+00,1,3,1
2,1,1,26,420,1.768,127,1.500586e+02,1,1,0
2,1,1,27,860,2.218,-353,-6.986484e+02,-1,3,1
2,1,1,28,640,2.853,313,3.440625e+02,-1,8,0
2,1,1,29,860,1.851,-219,-7.120820e+02,1,4,0
2,1,1,30,200,1.534,59,4.832031e+00,1,3,1
2,1,1,31,420,1.685,-199,2.627109e+02,-1,3,0
2,1,1,32,420,2.969,-93,3.156445e+02,1,6,1
2,1,1,33,860,1.868,-284,-652,1,2,0
2,1,1,34,200,1.802,-76,8.156641e+01,1,2,1
2,1,1,35,640,6.140,-136,2.246953e+02,1,7,1
2,1,1,36,860,14.416,-251,-3.847422e+02,-1,4,0
2,1,1,37,420,1.651,66,-2.393984e+02,-1,4,1
2,1,1,38,420,2.035,117,1.552969e+02,-1,6,1
2,1,1,39,640,2.168,293,4.188398e+02,-1,5,0
2,1,1,40,640,4.355,-178,2.880977e+02,-1,6,0
2,1,1,41,860,5.940,260,5.911875e+02,-1,3,0
2,1,1,42,640,1.684,287,-4.164219e+02,-1,7,1
2,1,1,43,860,3.637,-324,-6.048594e+02,1,2,0
2,1,1,44,420,1.685,35,2.532578e+02,1,8,1
2,1,1,45,860,2.636,350,6.594375e+02,1,2,1
2,1,1,46,860,1.618,-52,5.893945e+02,1,8,1
2,1,1,47,860,2.686,419,5.916523e+02,-1,4,0
2,1,1,48,200,1.685,49,1.312500e+00,1,6,1
2,1,1,49,200,2.702,97,1.290234e+01,1,9,1
2,1,1,50,640,4.088,315,-3.828477e+02,-1,1,0
2,1,1,51,640,2.235,192,5.370664e+02,1,5,1
2,1,1,52,200,1.668,68,3.220703e+01,1,8,1
2,1,1,53,640,5.940,-273,-4.023438e+02,-1,4,1
2,1,1,54,200,3.203,88,-2.280859e+01,1,3,1
2,1,1,55,200,1.450,42,8.046484e+01,-1,9,1
2,1,1,56,640,2.002,52,4.458594e+02,-1,4,0
2,1,1,57,200,1.485,-68,2.381250e+01,-1,6,1
2,1,1,58,420,1.401,208,2.329570e+02,1,6,1
2,1,1,59,200,1.385,91,9.648438e-01,1,8,1
2,1,1,60,420,7.224,-153,2.613438e+02,-1,2,0
2,10,2,1,860,2.057,308,-5.899062e+02,1,4,0
2,10,2,2,420,3.854,52,8.647656e+01,1,6,1
2,10,2,3,420,1.351,97,5.900781e+01,1,6,1
2,10,2,4,420,1.535,1,-5.731250e+01,-1,6,1
2,10,2,5,640,1.501,-144,-1.628828e+02,-1,6,1
2,10,2,6,860,2.586,-114,7.473320e+02,1,5,1
2,10,2,7,640,1.301,-217,3.085938e+02,1,4,1
2,10,2,8,420,2.002,-127,-1.748633e+02,-1,5,1
2,10,2,9,420,1.518,155,-1.232148e+02,-1,5,1
2,10,2,10,200,1.618,33,1.622656e+01,-1,5,1
2,10,2,11,860,2.052,396,5.140391e+02,-1,5,0
2,10,2,12,860,1.852,61,-5.633047e+02,-1,6,1
2,10,2,13,640,2.786,250,2.874219e+02,1,5,1
2,10,2,14,860,1.635,-299,-4.282305e+02,-1,3,0
2,10,2,15,200,8.243,31,2.167578e+01,-1,4,1
2,10,2,16,200,2.886,11,1.391406e+01,1,5,1
2,10,2,17,860,1.584,-102,5.011055e+02,-1,5,0
2,10,2,18,420,1.568,-139,-1.045273e+02,1,4,0
2,10,2,19,200,1.418,-45,1.673438e+01,-1,6,1
2,10,2,20,420,3.871,-38,2.011523e+02,-1,4,0
2,10,2,21,420,2.402,-147,-2.762617e+02,-1,4,1
2,10,2,22,420,1.518,92,1.804648e+02,1,5,1
2,10,2,23,200,1.735,-100,1.940234e+01,1,5,1
2,10,2,24,640,1.785,-33,-1.574766e+02,1,5,0
2,10,2,25,420,1.518,106,1.076953e+02,1,5,1
2,10,2,26,860,2.636,156,-3.765273e+02,-1,5,1
2,10,2,27,640,2.069,252,-4.348125e+02,1,6,0
2,10,2,28,200,2.068,25,1.288281e+01,1,6,1
2,10,2,29,200,1.485,-41,-4.972656e+00,1,6,1
2,10,2,30,420,1.452,130,2.155352e+02,1,6,1
2,10,2,31,420,1.401,-60,1.184258e+02,-1,6,1
2,10,2,32,420,1.317,-75,7.156250e+00,1,5,1
2,10,2,33,200,2.152,-1,-2.506641e+01,-1,4,1
2,10,2,34,200,1.818,-51,-3.857031e+01,1,5,1
2,10,2,35,640,1.434,280,3.504648e+02,-1,5,0
2,10,2,36,860,1.685,-177,-4.947227e+02,1,5,0
2,10,2,37,860,18.604,210,-5.435547e+02,1,6,0
2,10,2,38,640,4.422,-248,2.770039e+02,1,5,1
2,10,2,39,860,5.874,-363,3.248164e+02,-1,4,0
2,10,2,40,420,2.485,-186,-1.334453e+02,-1,7,1
2,10,2,41,640,1.451,-9,3.401406e+02,1,5,1
2,10,2,42,860,1.401,-18,4.146055e+02,-1,4,0
2,10,2,43,860,1.468,-116,-5.601602e+02,-1,4,1
2,10,2,44,860,1.501,386,4.217578e+02,1,5,1
2,10,2,45,200,1.384,-16,5.093750e+00,1,5,1
2,10,2,46,200,1.635,-29,-2.773438e+00,-1,5,1
2,10,2,47,200,1.401,76,-3.176172e+01,1,5,1
2,10,2,48,420,1.635,82,-9.001562e+01,-1,6,1
2,10,2,49,860,1.401,422,4.453086e+02,1,5,1
2,10,2,50,200,1.451,96,5.033594e+01,-1,5,1
2,10,2,51,860,1.501,139,4.424023e+02,1,5,1
2,10,2,52,640,1.485,-171,-3.440391e+02,1,5,0
2,10,2,53,640,1.435,289,-3.039023e+02,-1,6,1
2,10,2,54,640,1.501,-100,-2.344766e+02,-1,5,1
2,10,2,55,640,1.284,12,3.992070e+02,-1,5,0
2,10,2,56,640,2.069,42,-3.975586e+02,1,5,0
2,10,2,57,200,1.501,96,-4.023438e+00,-1,4,1
2,10,2,58,200,1.568,-99,2.468359e+01,-1,7,1
2,10,2,59,640,1.835,-115,3.451328e+02,1,5,1
2,10,2,60,640,9.944,261,3.803633e+02,1,3,1
2,1000,3,1,860,1.601,188,4.843398e+02,1,5,1
2,1000,3,2,420,1.535,-41,1.057500e+02,-1,5,1
2,1000,3,3,860,2.035,95,-5.496250e+02,1,5,0
2,1000,3,4,420,1.351,119,-7.493359e+01,1,5,1
2,1000,3,5,200,1.618,-89,1.768750e+01,-1,5,1
2,1000,3,6,420,1.535,-35,-3.519531e+01,-1,5,1
2,1000,3,7,860,5.756,16,4.815352e+02,1,5,1
2,1000,3,8,200,1.585,50,-2.120312e+01,-1,5,1
2,1000,3,9,860,1.501,198,2.892930e+02,1,5,0
2,1000,3,10,860,1.951,333,-5.636680e+02,-1,5,1
2,1000,3,11,420,1.652,45,-3.487891e+01,-1,5,1
2,1000,3,12,420,1.901,-123,5.488672e+01,-1,5,1
2,1000,3,13,640,1.335,77,3.621289e+02,-1,5,0
2,1000,3,14,640,2.118,197,-2.935938e+02,1,5,0
2,1000,3,15,420,1.468,-91,4.754688e+01,1,5,1
2,1000,3,16,860,1.568,-257,4.884336e+02,1,5,1
2,1000,3,17,200,1.567,76,1.810547e+01,-1,5,1
2,1000,3,18,200,1.401,-36,19,-1,5,1
2,1000,3,19,860,1.334,260,4.938164e+02,-1,5,0
2,1000,3,20,420,1.918,-8,1.131367e+02,-1,5,1
2,1000,3,21,420,1.418,1,1.096836e+02,-1,5,1
2,1000,3,22,860,1.484,106,-5.172227e+02,1,5,0
2,1000,3,23,420,9.427,169,1.999805e+02,1,5,1
2,1000,3,24,640,1.418,233,3.315117e+02,1,5,1
2,1000,3,25,420,1.218,199,1.847930e+02,-1,5,0
2,1000,3,26,860,2.285,-343,5.374688e+02,-1,5,0
2,1000,3,27,640,10.361,159,3.580781e+02,-1,5,0
2,1000,3,28,420,4.805,143,1.668984e+02,-1,5,0
2,1000,3,29,200,1.318,-6,9.839062e+01,1,5,1
2,1000,3,30,420,1.134,91,2.534102e+02,-1,5,0
2,1000,3,31,420,1.651,13,-2.889688e+02,1,5,0
2,1000,3,32,640,9.510,111,3.797617e+02,-1,5,0
2,1000,3,33,200,1.568,-80,3.398047e+01,1,5,1
2,1000,3,34,200,1.468,54,1.263672e+01,-1,5,1
2,1000,3,35,860,1.434,-238,5.060781e+02,1,5,1
2,1000,3,36,860,2.269,-118,-6.143281e+02,1,5,0
2,1000,3,37,860,1.468,-39,-5.622500e+02,1,5,0
2,1000,3,38,200,10.078,-63,4.157422e+01,-1,5,1
2,1000,3,39,640,2.052,85,4.266523e+02,-1,5,0
2,1000,3,40,640,1.385,-25,3.717852e+02,1,5,1
2,1000,3,41,200,1.534,-44,-2.782422e+01,1,5,1
2,1000,3,42,640,1.367,274,2.698945e+02,1,5,1
2,1000,3,43,200,6.341,-91,1.363281e+01,-1,5,1
2,1000,3,44,200,1.851,-10,-1.867188e+00,-1,5,1
2,1000,3,45,200,3.187,-28,2.292969e+01,-1,5,1
2,1000,3,46,640,2.486,-62,3.292734e+02,1,5,1
2,1000,3,47,200,1.451,-54,-3.733203e+01,-1,5,1
2,1000,3,48,420,2.302,-136,1.498438e+02,-1,5,0
2,1000,3,49,640,6.073,-160,3.412539e+02,-1,5,0
2,1000,3,50,640,1.784,110,3.916328e+02,1,5,1
2,1000,3,51,640,6.207,16,3.302148e+02,-1,5,0
2,1000,3,52,200,1.952,63,1.409766e+01,1,5,1
2,1000,3,53,420,1.634,84,-2.814766e+02,-1,5,1
2,1000,3,54,860,1.484,-285,5.631758e+02,1,5,1
2,1000,3,55,640,1.418,-281,3.444180e+02,1,5,1
2,1000,3,56,200,1.301,94,-4.239844e+01,1,5,1
2,1000,3,57,640,1.902,237,3.371172e+02,-1,5,0
2,1000,3,58,860,3.236,89,-5.172773e+02,-1,5,1
2,1000,3,59,640,2.537,79,4.552070e+02,-1,5,0
2,1000,3,60,860,1.668,-228,4.678203e+02,1,5,1
