Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,420,3.649,17,6,-1,2,0
2,1,1,2,640,3.503,262,-336,-1,4,1
2,1,1,3,860,3.199,237,686,-1,4,0
2,1,1,4,420,2.693,-47,1,-1,2,0
2,1,1,5,420,2.112,206,-6,-1,9,1
2,1,1,6,640,2.144,71,288,-1,5,0
2,1,1,7,200,2.658,3,3,-1,6,1
2,1,1,8,860,3.367,224,561,1,1,0
2,1,1,9,860,5.123,-381,-627,-1,2,1
2,1,1,10,420,2.626,22,-16,1,9,1
2,1,1,11,860,2.187,85,-480,1,8,0
2,1,1,12,860,3.065,346,600,-1,6,0
2,1,1,13,640,2.322,151,-226,-1,1,0
2,1,1,14,860,3.434,311,483,1,4,1
2,1,1,15,200,2.020,-83,-2,-1,6,1
2,1,1,16,200,2.491,-53,-4,1,8,1
2,1,1,17,860,3.233,-46,-653,-1,3,1
2,1,1,18,640,2.491,-135,425,-1,7,0
2,1,1,19,640,3.301,223,-288,-1,3,0
2,1,1,20,420,2.254,-77,4,-1,5,1
2,1,1,21,640,2.355,-154,295,-1,8,0
2,1,1,22,200,2.255,27,9,1,6,1
2,1,1,23,420,1.918,172,31,-1,3,0
2,1,1,24,420,1.850,-20,-59,1,6,1
2,1,1,25,200,1.983,-53,-10,1,8,1
2,1,1,26,640,2.930,-196,-324,-1,8,1
2,1,1,27,860,3.775,197,547,1,2,0
2,1,1,28,640,2.525,-215,-333,-1,7,1
2,1,1,29,420,3.841,142,103,-1,7,1
2,1,1,30,860,3.261,203,565,1,6,1
2,1,1,31,200,1.782,-74,6,-1,2,1
2,1,1,32,860,2.019,294,-404,1,2,0
2,1,1,33,640,2.962,-227,1,1,4,0
2,1,1,34,640,2.459,-212,19,1,3,0
2,1,1,35,860,2.285,114,567,1,5,1
2,1,1,36,860,3.942,234,720,1,4,1
2,1,1,37,640,2.592,-143,-438,1,2,0
2,1,1,38,860,3.100,-226,559,-1,6,0
2,1,1,39,200,1.951,-15,-8,-1,5,1
2,1,1,40,640,2.288,-236,-336,1,2,0
