Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1000,1,1,3.414,200,1,-3.132812e+00
1000,1,2,10.611,640,1,1.610156e+01
1000,1,3,2.536,420,1,-4.433594e+00
1000,1,4,4.139,860,1,-2.659375e+01
1000,1,4,5.357,860,2,-6.832031e+00
1,2,1,4.242,640,1,4.256641e+01
1,2,2,4.906,200,1,3.820312e+00
1,2,3,4.205,860,1,-3.282656e+02
1,2,3,7.876,860,2,-4.209570e+02
1,2,4,3.388,420,1,-1.652734e+02
1,2,4,5.023,420,2,-2.159453e+02
10,3,1,2.828,420,1,8.929688e+00
10,3,2,3.672,860,1,4.609023e+02
10,3,3,3.755,640,1,3.282031e+01
10,3,4,1.753,200,1,-1.511719e+00
