Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1000,1,1,3.863,200,1,-4.476562e+00
1000,1,2,3.504,640,1,3.014453e+01
1000,1,3,4.438,420,1,3.985156e+01
1000,1,4,2.371,860,1,6.146758e+02
1000,1,4,4.272,860,2,-5.771758e+02
1000,1,4,8.044,860,3,5.786836e+02
1,2,1,2.497,640,1,2.442188e+01
1,2,2,2.387,200,1,-3.132812e+00
1,2,3,2.203,860,1,7.596680e+02
1,2,3,2.954,860,2,6.105742e+02
1,2,3,3.655,860,3,5.345625e+02
1,2,3,4.355,860,4,4.879922e+02
1,2,3,5.090,860,5,4.410742e+02
1,2,4,2.604,420,1,3.203125e+01
1,2,4,4.539,420,2,5.193359e+01
1,2,4,5.357,420,3,3.380469e+01
10,3,1,2.139,420,1,1.393359e+01
10,3,2,2.921,860,1,-5.639492e+02
10,3,3,2.988,640,1,2.651602e+02
10,3,4,1.969,200,1,-1.777344e+00
