Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1000,1,1,200,4.998,4,-3.132812e+00,-1,5,1
2,1000,1,2,640,13.146,166,1.610156e+01,1,5,0
2,1000,1,3,420,3.736,-36,-4.433594e+00,1,5,1
2,1000,1,4,860,6.974,270,-6.832031e+00,-1,5,0
2,1,2,1,640,6.408,-39,4.256641e+01,-1,5,0
2,1,2,2,200,7.625,-82,3.820312e+00,-1,2,1
2,1,2,3,860,9.260,112,-4.209570e+02,-1,2,0
2,1,2,4,420,5.973,-126,-2.159453e+02,1,3,0
2,10,3,1,420,3.494,1,8.929688e+00,1,5,1
2,10,3,2,860,4.389,139,4.609023e+02,-1,5,0
2,10,3,3,640,4.905,-194,3.282031e+01,-1,6,0
2,10,3,4,200,2.386,-9,-1.511719e+00,1,5,1
