Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10,1,1,640,6.728,-20,1.087500e+01,-1,7,1
2,10,1,2,200,4.638,19,1.747656e+01,-1,4,1
2,10,1,3,420,4.939,-141,2.324609e+01,-1,5,1
2,10,1,4,860,6.307,104,-3.493359e+01,-1,6,0
2,1,2,1,420,4.369,208,2.322461e+02,1,6,1
2,1,2,2,200,3.053,-50,2.098828e+01,1,2,1
2,1,2,3,860,7.758,-269,-4.557031e+02,1,4,0
2,1,2,4,640,3.954,5,1.986719e+01,-1,6,0
2,1000,3,1,640,5.681,-107,-3.723555e+02,-1,5,1
2,1000,3,2,860,8.810,-23,-3.740312e+02,-1,5,1
2,1000,3,3,420,4.421,210,3.031250e+00,-1,5,1
2,1000,3,4,200,3.003,-6,7.855469e+00,-1,5,1
