Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10,1,1,640,14.646,-78,-2.873516e+02,-1,4,1
2,10,1,2,420,6.106,-21,-3.089453e+01,-1,5,1
2,10,1,3,860,5.956,271,-1.030859e+01,1,5,0
2,10,1,4,200,3.720,-29,6.928125e+01,-1,4,1
2,1000,2,1,640,2.568,155,-2.558516e+02,-1,5,1
2,1000,2,2,420,2.553,-22,2.128789e+02,-1,5,0
2,1000,2,3,200,2.202,43,-1.485156e+01,1,5,1
2,1000,2,4,860,2.569,170,-7.005469e+01,1,5,0
2,1,3,1,420,4.855,-111,3.068008e+02,-1,6,0
2,1,3,2,860,4.021,319,-6.194883e+02,-1,7,1
2,1,3,3,640,3.670,299,5.032539e+02,1,1,1
2,1,3,4,200,2.452,46,-8.175781e+00,1,9,1
