Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1000,1,1,860,7.815,-20,3.326055e+02,1,5,1
2,1000,1,2,200,3.803,-77,-1.042578e+01,-1,5,1
2,1000,1,3,640,2.586,-218,-2.209844e+02,-1,5,1
2,1000,1,4,420,2.219,-158,5.464062e+01,1,5,1
2,10,2,1,640,4.530,-193,-1.623125e+02,1,5,0
2,10,2,2,860,3.302,66,4.856719e+02,1,5,1
2,10,2,3,420,2.135,-163,-1.468164e+02,-1,3,1
2,10,2,4,200,2.953,18,1.474609e+01,-1,5,1
2,1,3,1,420,2.759,154,-7.880469e+01,1,6,1
2,1,3,2,640,2.419,-118,1.874570e+02,-1,6,0
2,1,3,3,860,2.302,-132,-4.384961e+02,1,7,0
2,1,3,4,200,2.452,35,3.226562e+00,1,5,1
