Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,23.220,-354,-5.837500e+02,1,4,0
2,1,1,2,420,6.206,39,-1.925781e+00,1,4,1
2,1,1,3,640,7.508,-38,4.332031e+00,-1,7,1
2,1,1,4,200,3.637,70,1.198438e+01,1,8,1
2,1000,2,1,860,5.380,36,5.239453e+01,1,5,0
2,1000,2,2,420,4.770,-29,2.695312e+00,1,5,1
2,1000,2,3,200,3.370,40,4.960938e+00,-1,5,1
2,1000,2,4,640,7.458,302,1.174688e+02,-1,5,0
2,10,3,1,640,10.429,-270,3.283281e+02,-1,4,0
2,10,3,2,860,5.873,-79,-6.367188e-01,-1,4,0
2,10,3,3,420,4.672,-127,-1.728281e+02,-1,5,1
2,10,3,4,200,2.853,-26,1.458203e+01,1,5,1
