Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,7.668,860,1,-3.128516e+01
1,1,2,5.273,420,1,6.683594e+00
1,1,3,3.355,640,1,-8.164062e+00
1,1,4,2.053,200,1,-1.037109e+01
10,2,1,6.107,860,1,1.462500e+01
10,2,2,2.652,420,1,-7.500000e-01
10,2,3,1.369,200,1,-8.289062e+00
10,2,4,2.403,640,1,1.883203e+01
10,2,4,3.254,640,2,4.465234e+01
10,2,4,4.840,640,3,1.965234e+01
10,2,4,5.306,640,4,3.224609e+01
1000,3,1,2.635,640,1,2.323828e+01
1000,3,1,3.219,640,2,4.634766e+01
1000,3,1,7.641,640,3,3.093359e+01
1000,3,2,5.841,860,1,2.448828e+02
1000,3,3,2.437,420,1,9.218750e+00
1000,3,4,1.169,200,1,5.859375e-01
