Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
10,1,1,9.330,860,1,-3.568438e+02
10,1,2,8.660,420,1,-8.304688e+00
10,1,2,10.579,420,2,1.211055e+02
10,1,2,12.398,420,3,1.644141e+01
10,1,2,13.616,420,4,4.305469e+01
10,1,2,14.133,420,5,1.124609e+01
10,1,3,3.137,640,1,2.264453e+01
10,1,4,1.870,200,1,2.262891e+01
1000,2,1,4.409,860,1,2.056641e+01
1000,2,2,4.470,420,1,-1.486328e+01
1000,2,3,1.452,200,1,-1.020312e+01
1000,2,4,2.220,640,1,-1.089844e+00
1,3,1,3.679,640,1,9.714844e+00
1,3,2,3.105,860,1,-7.428008e+02
1,3,3,1.969,420,1,2.995078e+02
1,3,4,1.870,200,1,-7.945312e+00
