Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,7.562,860,1,-1.099219e+01
1,1,2,3.270,420,1,2.148438e-01
1,1,3,2.170,640,1,-1.992188e+00
1,1,4,2.086,200,1,-2.980469e+00
10,2,1,2.200,420,1,1.027344e+00
10,2,2,1.651,860,1,-1.113281e+01
10,2,3,1.636,200,1,-8.332031e+00
10,2,4,2.103,640,1,4.319141e+01
10,2,4,4.572,640,2,-8.664062e+00
1000,3,1,2.831,200,1,-8.406250e+00
1000,3,2,1.986,420,1,2.121094e+00
1000,3,3,1.869,640,1,-4.148438e+00
1000,3,3,3.488,640,2,-1.607422e+01
1000,3,4,3.788,860,1,1.721484e+01
1000,3,4,4.489,860,2,-2.003906e+00
1000,3,4,5.173,860,3,8.156250e+00
1000,3,4,5.857,860,4,-1.037109e+01
1000,3,4,6.374,860,5,-6.015625e+00
1000,3,4,6.958,860,6,-2.056641e+01
