Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1000,1,1,7.104,860,1,-1.098047e+01
1000,1,1,11.241,860,2,1.992578e+01
1000,1,2,7.325,200,1,6.589844e+00
1000,1,2,8.643,200,2,3.386719e+00
1000,1,3,6.325,640,1,3.031836e+02
1000,1,4,5.440,420,1,2.840742e+02
10,2,1,7.738,640,1,-1.784531e+02
10,2,2,3.586,200,1,1.570312e+00
10,2,3,3.438,860,1,-3.334453e+02
10,2,4,1.887,420,1,2.460547e+01
1,3,1,4.745,420,1,-2.832617e+02
1,3,1,6.430,420,2,-2.826172e+02
1,3,2,3.188,860,1,6.971562e+02
1,3,3,3.054,200,1,2.032031e+01
1,3,4,6.358,640,1,-2.939336e+02
