Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1000,1,1,200,6.098,4,-4.476562e+00,-1,5,1
2,1000,1,2,640,5.437,166,3.014453e+01,1,5,0
2,1000,1,3,420,5.755,-36,3.985156e+01,1,5,1
2,1000,1,4,860,9.026,270,5.786836e+02,-1,5,0
2,1,2,1,640,3.980,-39,2.442188e+01,-1,5,0
2,1,2,2,200,3.654,-82,-3.132812e+00,-1,2,1
2,1,2,3,860,6.240,112,4.410742e+02,-1,2,0
2,1,2,4,420,7.725,-126,3.380469e+01,1,3,0
2,10,3,1,420,3.623,1,1.393359e+01,1,5,1
2,10,3,2,860,3.954,139,-5.639492e+02,-1,5,1
2,10,3,3,640,4.488,-194,2.651602e+02,-1,6,0
2,10,3,4,200,2.886,-9,-1.777344e+00,1,5,1
