Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,24.755,-354,-3.523438e+00,1,4,0
2,1,1,2,420,5.739,39,-2.107031e+01,1,4,1
2,1,1,3,640,10.044,-38,2.167695e+02,-1,7,0
2,1,1,4,200,4.554,70,-2.914062e+00,1,8,1
2,1000,2,1,860,5.990,36,4.821328e+02,1,5,1
2,1000,2,2,420,6.505,-29,-7.636719e+01,1,5,1
2,1000,2,3,200,2.803,40,-1.766055e+02,-1,5,1
2,1000,2,4,640,2.285,302,-5.501172e+01,-1,5,0
2,10,3,1,640,1.698,-270,-2.486328e+01,-1,4,0
2,10,3,2,860,2.252,-79,-3.610547e+01,-1,4,0
2,10,3,3,420,1.601,-127,-1.152344e+01,-1,5,1
2,10,3,4,200,1.801,-26,-1.698438e+01,1,5,1
