Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1000,1,1,860,12.776,-20,1.992578e+01,1,5,0
2,1000,1,2,200,35.455,-77,3.386719e+00,-1,5,1
2,1000,1,3,640,8.893,-218,3.031836e+02,-1,5,0
2,1000,1,4,420,6.674,-158,2.840742e+02,1,5,1
2,10,2,1,640,9.172,-308,-1.784531e+02,1,6,0
2,10,2,2,200,4.704,43,1.570312e+00,-1,4,1
2,10,2,3,860,4.672,62,-3.334453e+02,-1,4,0
2,10,2,4,420,3.170,-39,2.460547e+01,-1,5,1
2,1,3,1,420,7.480,123,-2.826172e+02,-1,7,1
2,1,3,2,860,4.855,-98,6.971562e+02,1,8,1
2,1,3,3,200,4.454,-11,2.032031e+01,1,1,0
2,1,3,4,640,7.608,-95,-2.939336e+02,1,8,0
