Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,420,8.402,105,-1.378125e+01,1,3,0
2,1,1,2,640,8.792,262,-4.320664e+02,1,1,0
2,1,1,3,200,3.686,-43,-1.217578e+01,-1,5,1
2,1,1,4,860,7.341,-172,-7.188828e+02,1,3,0
2,10,2,1,200,5.085,73,1.746094e+00,-1,5,1
2,10,2,2,860,6.340,10,5.931680e+02,-1,6,0
2,10,2,3,420,3.637,-146,2.716953e+02,-1,4,0
2,10,2,4,640,3.120,-262,5.079297e+02,1,4,1
2,1000,3,1,420,6.068,-19,2.999531e+02,1,5,1
2,1000,3,2,860,3.854,406,7.063086e+02,-1,5,0
2,1000,3,3,200,2.669,77,-1.075781e+01,-1,5,1
2,1000,3,4,640,3.988,173,5.491211e+02,-1,5,0
