Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10,1,1,860,7.296,-210,-5.939102e+02,-1,6,1
2,10,1,2,420,3.752,167,2.281133e+02,-1,5,0
2,10,1,3,640,4.220,158,3.985234e+02,1,5,1
2,10,1,4,200,4.588,-74,-1.562500e-02,1,5,1
2,1,2,1,200,5.925,94,-1.437500e+00,-1,7,1
2,1,2,2,640,3.888,57,3.635508e+02,-1,5,0
2,1,2,3,420,6.123,-77,7.439062e+01,-1,5,1
2,1,2,4,860,4.204,-207,-5.977422e+02,-1,8,1
2,1000,3,1,200,3.908,-68,1.048047e+01,1,5,1
2,1000,3,2,640,8.192,110,2.490234e+01,-1,5,0
2,1000,3,3,420,4.138,68,1.445039e+02,-1,5,0
2,1000,3,4,860,4.805,-261,-5.511836e+02,-1,5,1
