Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10,1,1,200,5.971,-52,-3.484375e+00,1,5,1
2,10,1,2,860,10.927,279,-5.656992e+02,-1,4,1
2,10,1,3,640,9.293,-266,-2.018906e+02,-1,4,1
2,10,1,4,420,7.191,-91,4.403906e+01,-1,5,1
2,1000,2,1,200,3.122,23,-9.582031e+00,-1,5,1
2,1000,2,2,860,5.589,314,431,-1,5,0
2,1000,2,3,640,5.239,7,-3.191680e+02,-1,5,1
2,1000,2,4,420,3.287,-146,8.917969e+00,-1,5,1
2,1,3,1,420,5.989,81,-2.691094e+02,-1,8,1
2,1,3,2,200,4.337,47,-8.828125e+00,1,6,1
2,1,3,3,640,2.719,-236,-3.299922e+02,-1,2,0
2,1,3,4,860,7.040,294,6.670586e+02,1,2,1
