Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1000,1,1,860,4.704,-20,-3.572656e+01,1,5,0
2,1000,1,2,200,5.171,-77,-1.713672e+01,-1,5,1
2,1000,1,3,640,4.988,-218,2.267188e+01,-1,5,0
2,1000,1,4,420,3.670,-158,-5.413281e+01,1,5,1
2,1,2,1,640,3.759,-193,2.025117e+02,1,6,1
2,1,2,2,860,5.421,66,-4.231367e+02,1,7,0
2,1,2,3,420,3.620,-163,-1.566328e+02,-1,2,0
2,1,2,4,200,3.737,18,-3.804688e+00,-1,5,1
2,10,3,1,420,3.665,154,-2.250391e+01,1,5,1
2,10,3,2,640,3.853,-118,-2.151797e+02,-1,5,1
2,10,3,3,860,5.456,-132,-5.321992e+02,1,6,0
2,10,3,4,200,3.570,35,-2.027734e+01,1,5,1
