Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1000,1,1,860,47.212,-20,-4.258359e+02,1,5,0
2,1000,1,2,200,6.073,-77,-3.531250e+01,-1,5,1
2,1000,1,3,640,3.520,-218,-3.920664e+02,-1,5,1
2,1000,1,4,420,4.671,-158,-1.863750e+02,1,5,0
2,1,2,1,640,4.251,-308,-4.786992e+02,1,8,0
2,1,2,2,200,3.034,43,9.722656e+00,-1,3,1
2,1,2,3,860,4.188,62,-7.648633e+02,-1,1,1
2,1,2,4,420,5.323,-39,-3.308750e+02,-1,5,1
2,10,3,1,420,2.298,123,-1.403242e+02,-1,5,1
2,10,3,2,860,26.813,-98,-4.776484e+02,1,6,0
2,10,3,3,200,2.052,-11,4.953125e+00,1,4,1
2,10,3,4,640,2.402,-95,-3.773906e+02,1,6,0
