Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1000,1,1,1.757,860,1,5.895391e+02
1000,1,1,3.542,860,2,6.006836e+02
1000,1,1,4.209,860,3,6.278359e+02
1000,1,2,1.818,200,1,-9.520703e+01
1000,1,3,2.687,420,1,-2.163594e+02
1000,1,4,2.120,640,1,4.073516e+02
10,2,1,4.085,640,1,-1.758672e+02
10,2,1,5.770,640,2,-2.781562e+02
10,2,1,7.155,640,3,-5.583789e+02
10,2,2,3.939,860,1,1.552461e+02
10,2,2,6.575,860,2,2.624297e+02
10,2,3,4.739,420,1,-2.443789e+02
10,2,4,3.488,200,1,2.376562e+01
1,3,1,4.794,640,1,3.923320e+02
1,3,2,4.973,420,1,113
1,3,3,2.888,200,1,8.019531e+00
1,3,4,7.409,860,1,-6.348672e+02
