Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1000,1,1,420,19.547,105,2.696875e+01,1,5,1
2,1000,1,2,640,4.804,262,4.363281e+00,1,5,0
2,1000,1,3,200,4.287,-43,1.871094e+00,-1,5,1
2,1000,1,4,860,5.105,-172,5.581641e+01,1,5,0
2,10,2,1,640,4.048,120,-2.278711e+02,-1,5,1
2,10,2,2,860,3.137,108,4.676797e+02,-1,5,0
2,10,2,3,420,2.836,23,2.695312e+00,1,7,1
2,10,2,4,200,2.252,-16,1.126172e+01,-1,5,1
2,1,3,1,200,4.263,-78,1.043359e+01,1,1,0
2,1,3,2,640,4.488,-147,1.154297e+01,1,8,1
2,1,3,3,860,3.670,-261,-2.945703e+02,-1,8,1
2,1,3,4,420,3.237,-19,7.375781e+01,1,7,1
