Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,640,6.709,318,2.638672e+01,-1,5,0
2,1,1,2,860,5.889,270,-2.171328e+02,1,4,0
2,1,1,3,420,3.737,-141,6.921875e+00,-1,5,1
2,1,1,4,200,3.321,24,-8.437500e-01,-1,8,1
2,10,2,1,420,4.657,208,-2.246094e+00,1,5,1
2,10,2,2,200,3.170,-50,-8.621094e+00,1,4,1
2,10,2,3,860,8.326,-269,2.585352e+02,1,5,0
2,10,2,4,640,4.988,5,-3.305117e+02,-1,5,1
2,1000,3,1,640,5.253,-107,2.393828e+02,-1,5,0
2,1000,3,2,860,3.571,-23,3.571758e+02,-1,5,0
2,1000,3,3,420,2.719,210,9.597656e+00,-1,5,1
2,1000,3,4,200,2.936,-6,1.110312e+02,-1,5,1
