Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,6.654,640,1,-2.480469e+01
1,1,2,6.007,420,1,-1.361328e+01
1,1,3,7.593,860,1,2.769141e+02
1,1,4,4.273,860,1,1.165625e+01
1,1,5,5.324,860,1,-1.203086e+02
1,1,6,4.806,200,1,-2.042969e+00
1,1,7,8.311,860,1,-3.691836e+02
1,1,8,52.210,420,1,9.663672e+01
1,1,9,3.889,420,1,-5.157422e+01
1,1,10,2.770,860,1,4.214492e+02
1,1,11,4.723,860,1,-2.215430e+02
1,1,12,3.372,640,1,5.620312e+01
1,1,13,3.054,860,1,1.643633e+02
1,1,14,5.507,640,1,1.750273e+02
1,1,15,3.455,860,1,-2.766289e+02
1,1,16,2.320,420,1,1.324258e+02
1,1,17,3.038,200,1,4.328125e+00
1,1,18,9.579,200,1,4.031250e+00
1,1,19,34.823,640,1,-2.887305e+02
1,1,20,3.188,200,1,6.265625e+00
1,1,21,4.506,640,1,3.255820e+02
1,1,22,13.316,640,1,-2.144375e+02
1,1,23,1.820,640,1,4.236719e+02
1,1,24,1.519,640,1,-3.523867e+02
1,1,25,5.824,420,1,2.406211e+02
1,1,26,1.770,420,1,-2.283906e+02
1,1,27,4.890,860,1,-5.535938e+02
1,1,28,1.886,420,1,1.951172e+02
1,1,29,4.390,640,1,-3.199961e+02
1,1,30,1.920,640,1,3.916289e+02
1,1,31,2.537,200,1,1.345703e+01
1,1,32,2.137,200,1,4.201562e+01
1,1,33,3.638,860,1,6.303164e+02
1,1,34,1.602,420,1,-2.397266e+02
1,1,35,1.536,420,1,2.164492e+02
1,1,36,1.235,420,1,2.320508e+02
1,1,37,2.187,200,1,-2.502734e+01
1,1,38,2.854,640,1,3.856172e+02
1,1,39,2.003,200,1,-1.089453e+01
1,1,40,2.871,860,1,-5.050039e+02
1,1,41,1.486,420,1,1.784805e+02
1,1,42,1.169,200,1,-1.518750e+01
1,1,43,1.536,860,1,6.607461e+02
1,1,44,1.019,200,1,-1.783203e+01
1,1,45,2.053,640,1,3.674531e+02
1,1,45,3.238,640,2,-3.823281e+02
1,1,46,0.952,860,1,-5.254648e+02
1,1,47,1.536,200,1,1.797266e+01
1,1,48,1.452,420,1,2.106484e+02
1,1,49,1.753,200,1,-1.042578e+01
1,1,50,5.641,200,1,-6.651562e+01
1,1,51,7.810,860,1,-5.725703e+02
1,1,52,5.541,860,1,6.282344e+02
1,1,53,3.388,640,1,4.288984e+02
1,1,54,2.103,420,1,-2.923359e+02
1,1,55,2.170,640,1,-5.011094e+02
1,1,56,1.770,420,1,-7.225781e+01
1,1,57,0.985,200,1,9.386719e+00
1,1,58,1.836,640,1,4.998984e+02
1,1,59,1.336,420,1,-2.922070e+02
1,1,60,1.135,200,1,-1.894922e+01
10,2,1,4.115,420,1,1.857188e+02
10,2,2,2.337,640,1,-4.066992e+02
10,2,3,1.118,200,1,1.348047e+01
10,2,4,2.520,640,1,-3.642734e+02
10,2,5,1.535,420,1,2.009453e+02
10,2,6,2.037,420,1,2.261680e+02
10,2,7,1.936,860,1,5.395820e+02
10,2,7,4.305,860,2,-5.023281e+02
10,2,8,1.219,640,1,3.761602e+02
10,2,9,1.269,860,1,5.957344e+02
10,2,10,1.235,200,1,-9.933594e+00
10,2,11,1.235,200,1,-3.339844e+00
10,2,12,1.853,420,1,-2.655781e+02
10,2,13,1.052,200,1,-2.027344e+01
10,2,14,1.269,640,1,4.628672e+02
10,2,15,2.120,860,1,6.100781e+02
10,2,16,1.686,860,1,-6.352773e+02
10,2,17,1.202,420,1,2.444492e+02
10,2,18,2.320,860,1,6.716562e+02
10,2,19,1.202,640,1,-3.684688e+02
10,2,20,1.119,200,1,-5.980469e+00
10,2,21,1.469,420,1,2.073633e+02
10,2,22,2.387,640,1,-4.618555e+02
10,2,22,3.739,640,2,4.237031e+02
10,2,23,1.002,200,1,-2.242969e+01
10,2,24,0.935,200,1,4.808594e+00
10,2,25,1.252,200,1,-3.962500e+01
10,2,26,1.803,420,1,1.829023e+02
10,2,27,2.003,420,1,-2.073555e+02
10,2,28,0.935,200,1,3.945312e-01
10,2,29,0.985,200,1,1.042969e+01
10,2,30,2.204,860,1,-6.222500e+02
10,2,31,3.972,420,1,-2.488281e+02
10,2,32,1.753,420,1,-3.099727e+02
10,2,33,1.970,640,1,-5.319531e+02
10,2,34,1.552,640,1,-3.091445e+02
10,2,35,1.536,420,1,2.840547e+02
10,2,36,1.119,420,1,1.290234e+02
10,2,37,1.186,640,1,2.898203e+02
10,2,38,2.086,860,1,-3.633359e+02
10,2,39,1.086,200,1,-5.468750e+00
10,2,40,2.520,860,1,-5.601211e+02
10,2,41,1.119,640,1,4.122070e+02
10,2,42,1.519,860,1,-6.839609e+02
10,2,43,1.602,860,1,6.075703e+02
10,2,44,1.052,640,1,-4.603594e+02
10,2,45,1.169,200,1,-2.875781e+01
10,2,46,1.019,200,1,-1.512891e+01
10,2,47,1.636,860,1,-6.067031e+02
10,2,48,1.786,640,1,-4.020938e+02
10,2,49,1.102,640,1,-4.738086e+02
10,2,50,2.003,420,1,1.068477e+02
10,2,51,1.719,860,1,-5.721367e+02
10,2,52,1.936,860,1,-4.582227e+02
10,2,53,1.486,860,1,2.173477e+02
10,2,54,1.002,200,1,-4.785156e+00
10,2,55,1.202,420,1,-2.637773e+02
10,2,56,1.135,200,1,4.666016e+01
10,2,57,1.452,640,1,-4.844727e+02
10,2,58,2.120,640,1,-2.455430e+02
10,2,59,1.769,860,1,-4.200039e+02
10,2,60,1.602,420,1,-2.516133e+02
1000,3,1,3.983,640,1,2.949062e+02
1000,3,2,1.786,640,1,-3.712344e+02
1000,3,3,1.903,420,1,-1.950078e+02
1000,3,4,4.890,640,1,2.508906e+02
1000,3,5,2.303,640,1,-3.798359e+02
1000,3,6,2.220,860,1,-5.677773e+02
1000,3,7,1.869,420,1,2.311133e+02
1000,3,8,1.102,200,1,-3.272266e+01
1000,3,9,1.602,640,1,-4.264141e+02
1000,3,10,1.986,420,1,-2.446406e+02
1000,3,11,1.102,200,1,1.313672e+01
1000,3,12,0.968,860,1,5.265938e+02
1000,3,13,2.086,640,1,4.077578e+02
1000,3,14,1.002,420,1,2.408086e+02
1000,3,15,1.469,860,1,6.328555e+02
1000,3,16,1.569,200,1,-2.497656e+01
1000,3,17,3.038,860,1,6.204141e+02
1000,3,18,1.803,420,1,2.564336e+02
1000,3,19,1.419,860,1,-5.911094e+02
1000,3,20,0.969,200,1,1.048828e+01
1000,3,21,1.252,200,1,9.498047e+01
1000,3,22,2.070,860,1,6.576758e+02
1000,3,23,2.020,200,1,7.503516e+01
1000,3,24,1.336,420,1,-2.538906e+02
1000,3,25,1.452,640,1,4.170625e+02
1000,3,25,3.822,640,2,-4.477305e+02
1000,3,26,1.102,420,1,2.737383e+02
1000,3,27,3.088,860,1,6.292656e+02
1000,3,28,2.821,200,1,-1.420781e+02
1000,3,29,1.419,420,1,1.803164e+02
1000,3,29,2.186,420,2,-2.118711e+02
1000,3,30,4.489,860,1,6.294844e+02
1000,3,31,2.086,420,1,2.363906e+02
1000,3,32,2.637,640,1,3.761367e+02
1000,3,33,4.056,860,1,5.997070e+02
1000,3,34,1.870,640,1,-4.453789e+02
1000,3,35,2.137,860,1,-6.962266e+02
1000,3,36,1.069,200,1,-3.355469e+01
1000,3,37,1.035,640,1,4.042383e+02
1000,3,38,1.202,640,1,-3.648711e+02
