Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,1.053,640,1,358
1,1,2,1.167,640,1,-313
1,1,3,0.817,420,1,25
1,1,4,0.800,860,1,-646
1,1,5,1.734,640,1,369
1,1,6,1.117,200,1,-4
1,1,7,0.800,860,1,-639
1,1,8,1.067,200,1,-5
1,1,9,1.067,200,1,4
1,1,10,0.951,640,1,-293
1,1,11,1.150,200,1,-22
1,1,12,0.800,420,1,-259
1,1,13,0.883,860,1,517
1,1,14,1.183,420,1,25
1,1,15,0.817,860,1,-561
1,1,16,3.433,420,1,-23
1,1,17,0.900,200,1,-56
1,1,17,1.434,200,2,-4
1,1,18,1.483,420,1,171
1,1,19,3.150,860,1,756
1,1,19,3.700,860,2,636
1,1,20,0.950,860,1,-792
1,1,20,1.417,860,2,-710
1,1,21,0.750,640,1,103
1,1,22,0.917,640,1,416
1,1,23,0.934,420,1,49
1,1,24,0.817,420,1,6
1,1,25,1.050,200,1,-15
1,1,26,1.334,420,1,6
1,1,27,1.067,860,1,-552
1,1,28,1.067,640,1,386
1,1,28,1.317,640,2,373
1,1,29,1.084,860,1,-68
1,1,30,2.700,200,1,-18
1,1,31,0.717,420,1,12
1,1,32,2.484,420,1,-268
1,1,33,1.050,860,1,664
1,1,34,1.150,200,1,9
1,1,35,2.217,640,1,386
1,1,36,0.900,860,1,-444
1,1,37,0.934,420,1,27
1,1,38,0.800,420,1,106
1,1,39,1.700,640,1,453
1,1,40,0.867,640,1,-383
1,1,41,1.217,860,1,638
1,1,42,1.100,640,1,-273
1,1,43,0.917,860,1,683
1,1,44,0.983,420,1,-111
1,1,45,0.917,860,1,-462
1,1,46,1.300,860,1,460
1,1,47,2.150,860,1,-719
1,1,48,1.534,200,1,-28
1,1,49,0.784,200,1,5
1,1,50,1.234,640,1,-226
1,1,51,1.267,640,1,295
1,1,52,1.184,200,1,28
1,1,53,3.634,640,1,-302
1,1,54,1.151,200,1,14
1,1,55,1.133,200,1,-2
1,1,56,1.434,640,1,-528
1,1,57,1.400,200,1,-6
1,1,58,1.100,420,1,-30
1,1,59,1.384,200,1,-13
1,1,60,1.217,420,1,-160
10,2,1,2.400,860,1,709
10,2,2,1.534,420,1,17
10,2,3,0.767,420,1,-179
10,2,4,2.734,420,1,32
10,2,5,1.134,640,1,-245
10,2,6,0.833,860,1,534
10,2,7,1.267,640,1,-410
10,2,8,3.067,420,1,69
10,2,9,1.034,420,1,181
10,2,10,1.117,200,1,-15
10,2,11,0.950,860,1,637
10,2,12,1.234,860,1,-598
10,2,13,1.450,640,1,456
10,2,14,0.934,860,1,-544
10,2,15,2.184,200,1,-3
10,2,16,1.200,200,1,-19
10,2,17,1.151,860,1,808
10,2,17,1.650,860,2,665
10,2,18,0.984,420,1,19
10,2,19,1.250,200,1,22
10,2,20,1.767,420,1,-196
10,2,21,1.334,420,1,200
10,2,22,0.867,420,1,-151
10,2,23,1.350,200,1,-7
10,2,24,1.300,640,1,-505
10,2,25,1.284,420,1,17
10,2,26,2.334,860,1,-476
10,2,27,1.034,640,1,316
10,2,28,1.167,200,1,-14
10,2,29,1.117,200,1,-16
10,2,30,0.950,420,1,-242
10,2,31,1.100,420,1,78
10,2,32,0.834,420,1,177
10,2,33,1.500,200,1,12
10,2,34,7.300,200,1,-3
10,2,35,4.234,640,1,-303
10,2,36,1.134,860,1,689
10,2,37,1.050,860,1,-312
10,2,37,1.600,860,2,-466
10,2,38,0.967,640,1,133
10,2,38,1.517,640,2,346
