Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,3.239,420,1,-8.700781e+01
1,1,2,2.537,860,1,2.161094e+02
1,1,3,1.686,640,1,-2.636523e+02
1,1,4,1.920,200,1,5.125000e+00
1,1,5,1.653,860,1,2.711133e+02
1,1,6,2.003,420,1,-1.651211e+02
1,1,7,1.186,200,1,6.558594e+01
1,1,8,1.419,640,1,-1.500156e+02
1,1,8,2.921,640,2,-5.446484e+02
1,1,9,20.090,860,1,-5.386719e+01
1,1,9,26.080,860,2,-2.895977e+02
1,1,10,2.270,200,1,1.051172e+01
1,1,11,7.693,200,1,2.171875e+00
1,1,12,5.691,420,1,8.891016e+01
1,1,13,1.636,640,1,-2.319609e+02
1,1,14,0.918,420,1,2.371484e+01
1,1,15,0.918,640,1,-2.403086e+02
1,1,16,1.118,200,1,-4.023438e-01
1,1,17,1.052,420,1,-2.106992e+02
1,1,18,1.436,640,1,-4.363984e+02
1,1,19,0.885,200,1,1.750781e+01
1,1,19,1.302,200,2,8.832422e+01
1,1,20,0.952,420,1,-2.041367e+02
1,1,21,1.869,860,1,-7.896523e+02
1,1,22,1.151,420,1,3.403320e+02
1,1,23,1.085,640,1,5.458203e+02
1,1,24,0.935,420,1,-3.628047e+02
1,1,25,0.951,200,1,-1.467070e+02
1,1,26,2.621,200,1,-5.939062e+01
1,1,27,0.936,420,1,3.484297e+02
1,1,28,1.402,860,1,8.316523e+02
1,1,29,1.786,420,1,-3.579609e+02
1,1,30,1.135,420,1,-3.592773e+02
1,1,31,1.337,640,1,5.865703e+02
1,1,32,0.968,200,1,-1.544492e+02
1,1,33,1.018,860,1,-8.019453e+02
1,1,34,1.085,420,1,3.653320e+02
1,1,35,1.152,860,1,-7.942617e+02
1,1,36,2.504,860,1,-8.273086e+02
1,1,37,2.270,860,1,-7.857109e+02
1,1,38,0.951,640,1,5.461172e+02
1,1,39,1.319,200,1,-1.430977e+02
1,1,40,1.803,860,1,7.961914e+02
1,1,42,1.119,200,1,-1.338945e+02
1,1,43,1.019,420,1,-3.511914e+02
1,1,44,1.035,640,1,-5.662344e+02
1,1,45,1.603,200,1,1.253359e+02
1,1,46,2.937,860,1,7.537461e+02
1,1,47,1.169,860,1,-7.997031e+02
1,1,48,1.936,640,1,5.892070e+02
1,1,49,1.002,420,1,3.107578e+02
1,1,50,0.885,200,1,-1.410273e+02
1,1,51,1.619,640,1,5.538555e+02
1,1,52,1.051,200,1,8.433984e+01
1,1,53,1.035,860,1,-7.850977e+02
1,1,54,0.918,640,1,5.634531e+02
1,1,55,1.469,640,1,5.907930e+02
1,1,56,1.219,200,1,1.544102e+02
1,1,57,0.918,640,1,4.651641e+02
1,1,58,0.969,640,1,4.871523e+02
1,1,59,1.303,420,1,2.664336e+02
1,1,60,0.819,860,1,-5.874219e+02
10,2,1,1.334,200,1,-1.473828e+01
10,2,1,2.919,200,2,-5.652344e+00
10,2,2,1.552,420,1,-3.596523e+02
10,2,3,1.869,860,1,7.660586e+02
