Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,2.109,640,1,1.659375e+01
1,1,2,5.707,420,1,-3.375000e+00
1,1,3,3.889,860,1,2.578125e+01
1,1,4,4.222,860,1,2.113281e+01
1,1,5,4.005,860,1,-2.441797e+01
1,1,6,4.873,200,1,4.187500e+00
1,1,7,4.857,860,1,-3.876172e+01
1,1,8,3.438,420,1,-2.144531e+00
1,1,9,3.572,420,1,1.235156e+01
1,1,10,3.188,860,1,-2.819531e+01
1,1,11,2.704,860,1,-1.851953e+01
1,1,12,4.306,640,1,6.496094e+00
1,1,13,5.941,860,1,-1.699219e+00
1,1,14,3.688,640,1,-3.171875e+00
1,1,15,3.288,860,1,2.687578e+02
1,1,16,1.819,420,1,2.123828e+01
1,1,17,3.104,200,1,3.792969e+00
1,1,18,3.605,200,1,9.591016e+01
1,1,19,1.469,640,1,-4.403242e+02
1,1,20,2.053,200,1,-2.056641e+01
1,1,21,4.606,640,1,1.132812e+00
1,1,22,6.792,640,1,-4.106641e+01
1,1,23,3.605,640,1,1.360508e+02
1,1,24,3.221,640,1,1.217070e+02
1,1,25,5.557,420,1,9.057812e+01
1,1,26,1.569,420,1,-1.277617e+02
1,1,27,2.371,860,1,-1.000781e+01
1,1,28,1.620,420,1,1.926953e+01
1,1,29,2.170,640,1,-2.330938e+02
1,1,30,2.354,640,1,1.172461e+02
1,1,31,2.521,200,1,-3.855469e+00
1,1,32,2.587,200,1,8
1,1,33,4.189,860,1,6.707109e+02
1,1,34,2.420,420,1,-8.500000e+00
1,1,35,2.637,420,1,2.351953e+01
1,1,36,1.636,420,1,3.581641e+01
1,1,36,2.304,420,2,2.350781e+01
1,1,36,3.672,420,3,2.096094e+01
1,1,37,1.736,200,1,2.085938e+00
1,1,37,8.861,200,2,8.136719e+00
1,1,37,12.882,200,3,9.062500e-01
1,1,37,19.373,200,4,-4.882812e-01
1,1,38,6.608,640,1,1.828516e+01
1,1,39,3.421,200,1,-5.488281e+00
1,1,40,2.387,860,1,4.383203e+01
1,1,40,3.672,860,2,2.298438e+01
1,1,41,1.719,420,1,1.338281e+01
