Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,16.973,420,1,1.478906e+01
1,1,2,10.830,860,1,5.888555e+02
1,1,3,3.338,640,1,4.130898e+02
1,1,4,1.869,200,1,7.335938e+00
1,1,5,3.571,860,1,5.266719e+02
1,1,6,2.120,420,1,2.628906e+00
1,1,7,1.803,200,1,1.045312e+01
1,1,8,1.803,640,1,-2.055156e+02
1,1,9,1.920,860,1,5.158164e+02
1,1,10,1.536,200,1,3.175781e+00
1,1,11,1.653,200,1,1.230469e+00
1,1,12,1.519,420,1,1.404297e+01
1,1,13,2.737,640,1,4.638984e+02
1,1,14,1.252,420,1,-2.247773e+02
1,1,15,1.802,640,1,3.126211e+02
1,1,16,2.020,200,1,9.046875e+00
1,1,17,12.081,420,1,-5.593750e+00
1,1,18,5.373,640,1,-2.536523e+02
1,1,19,1.870,200,1,3.820312e+00
1,1,20,2.137,420,1,-1.703906e+01
1,1,21,1.452,860,1,-4.455508e+02
1,1,22,1.686,420,1,1.137773e+02
1,1,23,1.970,640,1,3.913789e+02
1,1,24,1.069,420,1,-2.164023e+02
1,1,25,1.436,200,1,1.226562e+00
1,1,26,1.218,200,1,4.945312e+00
1,1,27,1.652,420,1,-1.163281e+01
1,1,28,1.786,860,1,-5.215820e+02
1,1,29,2.253,420,1,-1.305117e+02
1,1,30,1.870,420,1,-2.255742e+02
1,1,31,1.369,640,1,4.019883e+02
1,1,32,1.953,200,1,-5.500000e+00
1,1,33,2.604,860,1,-6.641289e+02
1,1,34,1.436,420,1,1.397656e+02
1,1,35,2.287,860,1,5.622734e+02
1,1,36,1.669,860,1,6.031680e+02
1,1,37,1.970,860,1,5.678164e+02
1,1,38,1.202,640,1,-4.121641e+02
1,1,39,1.219,200,1,5.632812e+00
1,1,40,1.252,860,1,6.896367e+02
1,1,41,2.253,860,1,5.490664e+02
1,1,42,1.353,200,1,2.570312e+00
1,1,43,1.285,420,1,-2.511719e+00
1,1,44,1.436,640,1,-2.758672e+02
1,1,45,1.486,200,1,1.358594e+01
1,1,46,1.235,860,1,5.174648e+02
1,1,47,1.102,860,1,-3.257031e+02
1,1,48,1.936,640,1,-4.249102e+02
1,1,49,1.052,420,1,-2.194336e+02
1,1,50,1.035,200,1,1.642969e+01
1,1,51,1.452,640,1,-3.267227e+02
1,1,52,1.520,200,1,6.906250e+00
1,1,53,1.268,860,1,5.566172e+02
1,1,54,1.336,640,1,2.723477e+02
1,1,55,1.919,640,1,-5.098594e+02
1,1,56,1.419,200,1,1.725000e+01
1,1,57,1.286,640,1,5.541406e+02
1,1,58,2.637,640,1,5.246328e+02
1,1,59,1.970,420,1,-1.723086e+02
1,1,60,1.752,860,1,8.024023e+02
10,2,1,2.753,200,1,-3.007812e-01
10,2,2,2.871,420,1,2.186406e+02
10,2,3,1.502,860,1,-7.355156e+02
10,2,4,2.921,860,1,7.660898e+02
10,2,5,1.536,420,1,2.829297e+02
10,2,6,1.586,200,1,4.570312e-01
10,2,7,1.887,420,1,-7.802734e+01
10,2,8,1.503,200,1,9.789062e+00
10,2,9,1.436,640,1,-3.883477e+02
10,2,10,1.386,200,1,2.160547e+01
10,2,11,3.071,420,1,1.801992e+02
10,2,11,3.772,420,2,1.116641e+02
10,2,12,2.620,200,1,8.648438e+00
10,2,13,2.387,860,1,4.908477e+02
10,2,14,1.386,200,1,7.449219e+00
10,2,15,1.235,860,1,-5.836719e+02
10,2,16,1.786,640,1,4.205156e+02
10,2,17,1.169,640,1,-3.605352e+02
10,2,18,2.804,860,1,-6.583281e+02
10,2,19,1.269,200,1,-2.449219e+00
10,2,20,1.769,200,1,1.832031e+00
10,2,21,1.453,420,1,-5.421875e+01
10,2,22,1.285,420,1,1.282031e+02
10,2,23,1.219,640,1,4.196523e+02
10,2,24,1.636,640,1,4.237070e+02
10,2,25,1.068,640,1,-5.026523e+02
10,2,26,1.419,640,1,-3.689414e+02
10,2,27,1.519,640,1,-3.625820e+02
10,2,28,1.519,860,1,-6.959453e+02
10,2,29,0.735,420,1,-2.761562e+02
10,2,30,1.102,200,1,1.180859e+01
10,2,31,1.736,860,1,6.691641e+02
10,2,32,1.202,420,1,7.066406e+00
10,2,33,1.352,860,1,-6.699883e+02
10,2,34,1.937,640,1,3.337617e+02
10,2,35,1.152,200,1,1.101562e+00
10,2,36,1.386,860,1,-6.089141e+02
10,2,37,1.335,420,1,-1.617500e+02
10,2,38,1.302,200,1,1.839844e+00
10,2,39,2.370,640,1,-4.495195e+02
10,2,40,1.335,640,1,4.030898e+02
10,2,41,1.302,640,1,4.811055e+02
10,2,42,1.419,860,1,6.256328e+02
10,2,43,1.152,200,1,-4.785156e+00
10,2,44,1.102,860,1,-6.635312e+02
10,2,45,1.302,640,1,-4.413633e+02
10,2,46,2.921,860,1,-5.789453e+02
10,2,47,1.202,200,1,1.058594e+00
10,2,48,1.803,420,1,1.005547e+02
10,2,49,1.152,420,1,-7.577734e+01
10,2,50,1.869,420,1,-1.277383e+02
10,2,51,0.852,420,1,-1.469961e+02
10,2,52,1.002,860,1,-6.622500e+02
10,2,53,1.035,860,1,7.039766e+02
10,2,54,1.319,640,1,3.070547e+02
10,2,55,1.102,200,1,-1.676953e+01
10,2,56,6.658,420,1,-1.724102e+02
10,2,57,8.678,640,1,4.188750e+02
10,2,58,0.985,860,1,-6.561211e+02
10,2,59,1.452,200,1,1.266406e+01
10,2,60,1.202,420,1,-1.842812e+02
1000,3,1,2.495,640,1,4.750273e+02
1000,3,2,1.452,860,1,-6.626406e+02
1000,3,3,1.069,640,1,4.307773e+02
1000,3,4,1.720,420,1,-2.432227e+02
1000,3,5,1.102,860,1,6.641055e+02
1000,3,6,1.703,860,1,6.404023e+02
1000,3,7,1.202,860,1,7.385625e+02
1000,3,8,1.085,200,1,1.581250e+01
1000,3,9,1.102,860,1,-7.728398e+02
1000,3,10,1.386,420,1,3.583633e+02
1000,3,11,1.068,420,1,-3.228984e+02
1000,3,12,1.152,860,1,7.628086e+02
1000,3,13,1.219,640,1,4.613672e+02
1000,3,14,1.619,860,1,7.443672e+02
1000,3,15,0.852,860,1,-6.157383e+02
1000,3,16,1.252,420,1,-1.037461e+02
1000,3,17,1.085,640,1,4.998633e+02
1000,3,18,1.152,200,1,7.843750e+00
1000,3,19,0.835,420,1,-1.056250e+02
1000,3,20,0.985,420,1,-1.466016e+02
1000,3,21,1.052,200,1,1.390625e+01
1000,3,22,1.169,860,1,-5.792422e+02
1000,3,23,1.469,200,1,2.304688e+01
1000,3,24,1.119,200,1,-9.218750e-01
1000,3,25,1.069,640,1,3.599180e+02
1000,3,26,0.918,420,1,-1.849297e+02
1000,3,27,1.052,420,1,1.385586e+02
1000,3,28,0.835,640,1,-2.513203e+02
1000,3,29,1.052,420,1,-1.406172e+02
1000,3,30,1.002,200,1,2.033984e+01
1000,3,31,0.868,420,1,1.570195e+02
1000,3,32,0.885,640,1,2.832148e+02
1000,3,33,0.902,420,1,2.323633e+02
1000,3,34,1.185,200,1,-9.324219e+00
1000,3,35,1.352,420,1,1.915078e+02
1000,3,36,0.819,200,1,-4.262109e+01
1000,3,37,1.069,640,1,-2.101367e+02
1000,3,38,1.118,200,1,1.078516e+01
1000,3,39,1.719,200,1,-6.625000e+00
1000,3,40,1.803,640,1,-3.907500e+02
1000,3,41,1.119,200,1,-1.252344e+01
1000,3,42,0.968,200,1,7.605469e+00
1000,3,43,1.252,200,1,5.097656e+00
1000,3,44,1.119,200,1,-6.316406e+00
1000,3,45,1.102,200,1,2.332031e+00
1000,3,46,1.268,860,1,6.619922e+02
1000,3,47,1.002,640,1,-2.380859e+02
1000,3,48,1.052,640,1,-4.574453e+02
1000,3,49,1.169,860,1,7.198711e+02
1000,3,50,0.868,640,1,3.756094e+02
1000,3,51,1.252,860,1,-7.255273e+02
1000,3,52,0.952,860,1,-6.956953e+02
1000,3,53,1.136,640,1,-4.796758e+02
1000,3,54,1.002,420,1,-2.736289e+02
1000,3,55,1.168,640,1,5.549336e+02
1000,3,56,0.984,420,1,-2.835859e+02
1000,3,57,1.119,860,1,-7.481250e+02
1000,3,58,0.985,860,1,-6.859531e+02
1000,3,59,1.302,420,1,-6.915234e+01
1000,3,60,1.335,640,1,-3.072109e+02
