Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,16.547,860,1,2.393242e+02
1,1,2,5.506,200,1,-2.480469e+00
1,1,3,3.421,200,1,7.656250e-01
1,1,4,3.071,200,1,2.246094e+00
1,1,5,6.308,640,1,5.642969e+01
1,1,6,4.622,200,1,-4.148438e+00
1,1,7,5.090,860,1,-3.620625e+02
1,1,8,2.186,200,1,-4.925781e+00
1,1,9,2.454,640,1,-1.233203e+01
1,1,10,3.555,200,1,-8.109375e+00
1,1,11,2.687,200,1,-9.375000e-02
1,1,12,1.719,420,1,6.210938e+00
1,1,13,4.990,860,1,-4.162344e+02
1,1,14,4.590,860,1,-403
1,1,15,2.537,200,1,-2.816406e+00
1,1,16,2.020,420,1,-9.929688e+00
1,1,17,3.255,420,1,-5.080859e+01
1,1,18,4.423,640,1,-2.101484e+02
1,1,19,1.686,420,1,-1.642109e+02
1,1,20,1.269,420,1,-2.094375e+02
1,1,21,2.570,860,1,4.031602e+02
1,1,22,10.596,640,1,-6.013281e+01
1,1,23,8.661,860,1,5.580195e+02
1,1,24,1.970,200,1,6.378906e+00
1,1,25,4.506,640,1,-2.723672e+02
1,1,26,2.871,640,1,3.358438e+02
1,1,27,4.122,640,1,3.278164e+02
1,1,28,4.089,860,1,-6.858281e+02
1,1,29,3.204,860,1,-4.803672e+02
1,1,30,1.569,860,1,-5.296016e+02
1,1,31,1.452,860,1,4.416992e+02
1,1,32,1.753,420,1,-7.453125e+00
1,1,33,1.803,420,1,1.963125e+02
1,1,34,3.555,420,1,-2.195625e+02
1,1,35,1.953,200,1,5.314844e+01
1,1,36,3.538,640,1,-4.227930e+02
1,1,37,3.104,860,1,6.513945e+02
1,1,38,4.206,640,1,-1.894258e+02
1,1,39,1.853,420,1,2.490430e+02
1,1,40,4.205,640,1,-4.863906e+02
1,1,41,2.371,640,1,4.340703e+02
1,1,42,2.487,860,1,-5.903516e+02
1,1,43,1.970,640,1,-4.726836e+02
